original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"Warron's Table bk., cont. weights and measures of the British Empire. 32mo. 51x4, pp. 60, 3d. .SIMPKIN, Dec. 16",244,252,,,"Warron's Table bk., cont. weights and measures of the British Empire.",32mo.,"51x4, pp. 60, 3d. .",SIMPKIN,Dec. 16,False,1916
"Warwick (Countess of)--A Woman and the war. 8vo. 9 x 54, pp. 255, 75. 6d. net CHAPMAN & H., Oct. 16",244,252,,Warwick (Countess of),A Woman and the war.,8vo.,"9 x 54, pp. 255, 75. 6d. net",CHAPMAN & H.,Oct. 16,False,1916
"Warwick (Sidney)-An Irregular marriage. 8vo. 8} X54, pp. 126, swd. 6d. .NEWNES, Sep. 16",244,252,,Warwick (Sidney),An Irregular marriage.,8vo.,"8} X54, pp. 126, swd. 6d. .",NEWNES,Sep. 16,False,1916
"Was Christ God ? By “ Fidelis."" 81 x 51, pp. 32, IS. net... .J. BALE, Sep. 16",244,252,,,Was Christ God ? By “ Fidelis.”,,"81 x 51, pp. 32, IS. net...",J. BALE,Sep. 16,False,1916
"Washburn (Charles G.)-Theodore Roosevelt ; the logic of his career. Cr. 8vo. 8 X 5, pp. 245, 6s. net. ...HEINEMANN, Sep. 16",244,252,,Washburn (Charles G.),Theodore Roosevelt ; the logic of his career.,Cr. 8vo.,"8 X 5, pp. 245, 6s. net.",HEINEMANN,Sep. 16,False,1916
"Washburn (Margaret Floy)-Movement and mental imagery: outlines of a motor theory of the complexer mental processes. 9.X 6, pp. 267, 8s. 6d. net. (Vassar Semi-Centennial ser.) CONSTABLE, Dec. 16",244,252,,Washburn (Margaret Floy),Movement and mental imagery: outlines of a motor theory of the complexer mental processes.,,"9.X 6, pp. 267, 8s. 6d. net. (Vassar Semi-Centennial ser.)",CONSTABLE,Dec. 16,False,1916
"Washburn (Stanley)—Victory in defeat: the agony of Warsaw and the Russian retreat. Cr. 8vo. 78 X 5, pp. 180, 4s. 6d. net CONSTABLE, July 16",244,252,,Washburn (Stanley),Victory in defeat: the agony of Warsaw and the Russian retreat.,Cr. 8vo.,"78 X 5, pp. 180, 4s. 6d. net",CONSTABLE,July 16,False,1916
"Wason (J. Cathcart)-The Beast. 3rd ed. Cr. 8vo. 7X4, swd. 6d. net ..P. S. KING, Mar. 16",244,252,,Wason (J. Cathcart),The Beast. 3rd ed.,Cr. 8vo.,"7X4, swd. 6d. net ..",P. S. KING,Mar. 16,False,1916
"Water supply (Metropolitan)-Report on con- dition of, by the Water Examiner (monthly) ea, 6d. . WYMAN, Jan., &c. 16",244,252,,,"Water supply (Metropolitan)-Report on con- dition of, by the Water Examiner (monthly) ea,",,6d. .,WYMAN,Jan. 16,False,1916
"Waterhouse (Elisabeth) ed.-A Little book of life and death. 18mo. 61 X 4, pp. 298, Velv. yapp, 3s, net ..HARRAP, Apr. 16",244,252,,Waterhouse (Elisabeth) ed.,A Little book of life and death.,18mo.,"61 X 4, pp. 298, Velv. yapp, 3s, net ..",HARRAP,Apr. 16,False,1916
"Waterman (L.)—Business documents of the Hammurapi Period, fr. the British Museum. Cuneiform text and pl. Ryl. 8vo., pp. 137, 6s. net .LUZAC, Aug. 16",244,252,,Waterman (L.),"Business documents of the Hammurapi Period, fr. the British Museum. Cuneiform text and pl.",Ryl. 8vo.,"pp. 137, 6s. net .",LUZAC,Aug. 16,False,1916
"Waterman (T. T.)-The Delineation of the day. signs in the Aztec manuscripts. Illus. 8vo. 7} XII, pp. 102, 5s. net (Univ. of California Pub.) WESLEY, Mar. 16",245,253,,Waterman (T. T.),The Delineation of the day. signs in the Aztec manuscripts. Illus.,8vo.,"7} XII, pp. 102, 5s. net (Univ. of California Pub.)",WESLEY,Mar. 16,False,1916
"Watkins (Alfred)-Photography. 7th ed. Cr. 8vo. 7+ X 4, pp. 141, is. 3d. net SIMPKIN, Dec. 16",245,253,,Watkins (Alfred),Photography. 7th ed.,Cr. 8vo.,"7+ X 4, pp. 141, is. 3d. net",SIMPKIN,Dec. 16,False,1916
"Watson (F. R.) and White (James M.)—Correction of echoes and reverberation in the Auditorium, Univ. of Illinois. 8vo. 9 x6, swd. 8d. net. (Univ. of Illinois Bull.) CHAPMAN & H., Dec. 16",245,253,,Watson (F. R.) and White (James M.),"Correction of echoes and reverberation in the Auditorium, Univ. of Illinois.",8vo.,"9 x6, swd. 8d. net. (Univ. of Illinois Bull.)",CHAPMAN & H.,Dec. 16,False,1916
"Watson (Foster)-The Old grammar schools. 4 pl. Ryl. 16mo. 61 X 45, pp. 158, is. 3d. net ; Ithr. 23. 6d. net. (Camb. Manuals of science and literature) ...CAMB. UNIV. PR., Dec. 16",245,253,,Watson (Foster),The Old grammar schools.,Ryl. 16mo.,"4 pl. 61 X 45, pp. 158, is. 3d. net ; Ithr. 23. 6d. net. (Camb. Manuals of science and literature)",CAMB. UNIV. PR.,Dec. 16,False,1916
"Watson (Frederick)-Credulity Island. Cr. 8vo. 71 X 5, pp. 244, 25. net .. JENKINS, Mar, 16",245,253,,Watson (Frederick),Credulity Island.,Cr. 8vo.,"71 X 5, pp. 244, 25. net ..",H. JENKINS,Mar. 16,False,1916
"Watson (H. B. Marriott)-The Affair on the island. ... METHUEN, Nov. 16",245,253,,Watson (H. B. Marriott),The Affair on the island.,,...,METHUEN,Nov. 16,False,1916
"Watson (H. B. Marriott)-As it chanced. Cr. 8vo. 78 x 5, pp. 316, 6s. ..METHUEN, Feb. 16",245,253,,Watson (H. B. Marriott),As it chanced.,Cr. 8vo.,"78 x 5, pp. 316, 6s. ..",METHUEN,Feb. 16,False,1916
"Watson (Helen H.)-Rebecca of the Fells. Cr. 8vo. 8 X 51, pp. 388, 28. net. ..R. T. S., Sep. 16",245,253,,Watson (Helen H.),Rebecca of the Fells.,Cr. 8vo.,"8 X 51, pp. 388, 28. net. ..",R.T.S.,Sep. 16,False,1916
"Watson (James)——Early Scots history. 7} x 5, pp. 15, is. (St. Helens, Peebles) AUTHOR, Aug. 16",245,253,,Watson (James),Early Scots history.,,"7} x 5, pp. 15, is. (St. Helens, Peebles)",AUTHOR,Aug. 16,False,1916
"Watson (John)-British and foreign marbles and other ornamental stones : a descrip. cata. of the specimens in the Sedgwick Museum, Cam- bridge. Cr. 8vo. 7$ x 45, pp. 496, 5s. net CAMB. UNIV. PR., Sep. 16",245,253,,Watson (John),"British and foreign marbles and other ornamental stones : a descrip. cata. of the specimens in the Sedgwick Museum, Cam- bridge.",Cr. 8vo.,"7$ x 45, pp. 496, 5s. net",CAMB. UNIV. PR.,Sep. 16,False,1916
"Watson (John)--Companions of the sorrowful way. Cheaper ed. 16mo. 61 x 41, is. net HODDER & S., Aug. 16",245,253,,Watson (John),Companions of the sorrowful way. Cheaper ed.,16mo.,"61 x 41, is. net",HODDER & S.,Aug. 16,False,1916
"Watson (Robert A.)-Judges and Ruth. New ed. Cr. 8vo. 8 X3, pp. 432, 2s. 6d. net. (Expositor's Bible). HODDER & S., Oct. 16",245,253,,Watson (Robert A.),Judges and Ruth. New ed.,Cr. 8vo.,"8 X3, pp. 432, 2s. 6d. net. (Expositor's Bible).",HODDER & S.,Oct. 16,False,1916
"Watson (Sydney)--The New Europe : a story of to-day and to-morrow. Cr. 8vo. 71x41, pp. 256, Is. 6d. net .NICHOLSON, June 16",245,253,,Watson (Sydney),The New Europe : a story of to-day and to-morrow.,Cr. 8vo.,"71x41, pp. 256, Is. 6d. net .",NICHOLSON,June 16,False,1916
"Watson (T. L.)-The Double choir of Glasgow Cathedral. 98 x 61, pp. 122, 5s. net (Glasgow) HEDDERWICK, June 16",245,253,,Watson (T. L.),The Double choir of Glasgow Cathedral.,,"98 x 61, pp. 122, 5s. net (Glasgow)",HEDDERWICK,June 16,False,1916
"Watson (W.)--Pencraft : a plea for the older ways. Cr. 8vo. 78 X 44, pp. 108, 3s. 6d. net LANE, Nov. 16",245,253,,Watson (W.),Pencraft : a plea for the older ways.,Cr. 8vo.,"78 X 44, pp. 108, 3s. 6d. net",LANE,Nov. 16,False,1916
"Watson (William)-Retrogression and other poems. Cr. 8vo. 71 x 57, pp. 98, 3s. 6d. net LANE, Nov. 16",245,253,,Watson (William),Retrogression and other poems.,Cr. 8vo.,"71 x 57, pp. 98, 3s. 6d. net",LANE,Nov. 16,False,1916
"Watson and Rees-The Hampstead mystery. Cr. 8vo. 7 * x 5, pp. 344, 6s.......LANE, Nov. 16",245,253,,Watson and Rees,The Hampstead mystery.,Cr. 8vo.,"7 * x 5, pp. 344, 6s.......",LANE,Nov. 16,False,1916
"Watt (A. F.) and Hayes (B. J.)--Matriculation selections from Latin at ors. 3rd ed. Cr. 8vo., 7x41, pp. 363, 25. 6d. UNIV. TUTOR. PR., Dec. 15",245,253,,Watt (A. F.) and Hayes (B. J.),Matriculation selections from Latin at ors. 3rd ed.,Cr. 8vo.,"7x41, pp. 363, 25. 6d.",UNIV. TUTORIAL PR.,Dec. 15,False,1916
"Watt (1,. M.)- In the land of War: a padre with the bagpipes. 3rd. ed. Cr. 8vo. 4*x71, pp. 108, swd, is, net ... TURNBULL & S., Nov. 16",245,253,,"Watt (1,. M.)",In the land of War: a padre with the bagpipes. 3rd. ed.,Cr. 8vo.,"4*x71, pp. 108, swd, is, net ...",TURNBULL & S.,Nov. 16,False,1916
"Watts (C. N., Col.)-Notes on street fighting. 6d. net .....F. GROOM, June 16",245,253,,"Watts (C. N., Col.)",Notes on street fighting.,,6d. net,F. GROOM,June 16,False,1916
"Watts (Mary S.)-Thc Rudder : a novel with several heroes. Cr. 8vo. 71 X 5, pp. 456, 6s. MACMILLAN, May 16",245,253,,Watts (Mary S.),Thc Rudder : a novel with several heroes.,Cr. 8vo.,"71 X 5, pp. 456, 6s.",MACMILLAN,May 16,False,1916
"Watts-Dunton (Theodore)-Poetry ; and The Renascence of wonder. Cr. 8vo. 8 X 51, pp. 313, 58. ..H. JENKINS, Sep. 16",245,253,,Watts-Dunton (Theodore),Poetry ; and The Renascence of wonder.,Cr. 8vo.,"8 X 51, pp. 313, 58. ..",H. JENKINS,Sep. 16,False,1916
"Watts - Dunton (Theodore) - Vesprie Towers. Cr. 8vo. 78 x 57, pp. 307, 6s. net - SMITH, E., Dec. 16",245,253,,Watts - Dunton (Theodore),Vesprie Towers.,Cr. 8vo.,"78 x 57, pp. 307, 6s. net -","SMITH, E.",Dec. 16,False,1916
"Waugh (Joseph Laing)--Robbie Doo: his reminiscences. New ed. Cr. 8vo. 71 X4), pp. 163, Is, net .. HODDER & S., Sep. 16",245,253,,Waugh (Joseph Laing),Robbie Doo: his reminiscences. New ed.,Cr. 8vo.,"71 X4), pp. 163, Is, net ..",HODDER & S.,Sep. 16,False,1916
"Waugh (W.T.)-Germany. Cr. 8vo. 71 x 5, pp. 415, 2s. 6d. net. (Nations' histories) JACK, Nov. 16",245,253,,Waugh (W.T.),Germany.,Cr. 8vo.,"71 x 5, pp. 415, 2s. 6d. net. (Nations' histories)",JACK,Nov. 16,False,1916
"Wawn (F. T.)-The Road to the stars. Cr. 8vo. 7x4}, pp. 342, 6s. ....NASH, May 16",245,253,,Wawn (F. T.),The Road to the stars.,Cr. 8vo.,"7x4}, pp. 342, 6s. ....",NASH,May 16,False,1916
"Waxweiler (Emile)--Belgium and the Great Powers. Cr. 8vo. 71 X 5, 35. 6d, net PUTNAM, Nov. 16",245,253,,Waxweiler (Emile),Belgium and the Great Powers.,Cr. 8vo.,"71 X 5, 35. 6d, net",PUTNAM,Nov. 16,False,1916
"Wealth of the home, and how to preserve it : a short treatise on systematic home economics. Cr. 8vo. 7} X5, pp. 72, swd. 7d. net MOORGATE PR., Feb. 16",245,253,,,"Wealth of the home, and how to preserve it : a short treatise on systematic home economics.",Cr. 8vo.,"7} X5, pp. 72, swd. 7d. net",MOORGATE PR.,Feb. 16,False,1916
"Weaving (Willoughby)- The Star fields and other poems. Intro. by Robert Bridges. Cr. 8vo. 71 x 5, pp. 265, 5s. net.... BLACKWELL, Nov. 16",245,253,,Weaving (Willoughby),The Star fields and other poems. Intro. by Robert Bridges.,Cr. 8vo.,"71 x 5, pp. 265, 5s. net....",BLACKWELL,Nov. 16,False,1916
"Webb (A. P.)-A Bibliography of the works of Thomas Hardy, 1865-1915. Cr. 8vo. 83 x 53, pp. 141, 6s. net ..HOLLINGS, Aug. 16",245,253,,Webb (A. P.),"A Bibliography of the works of Thomas Hardy, 1865-1915.",Cr. 8vo.,"83 x 53, pp. 141, 6s. net ..",HOLLINGS,Aug. 16,False,1916
"Webb (Clement C. J.)-Group theories of religion and the individual. 8vo. 8 X 51, pp. 208, 5s. net ALLEN & U., May 16",245,253,,Webb (Clement C. J.),Group theories of religion and the individual.,8vo.,"8 X 51, pp. 208, 5s. net",ALLEN & U.,May 16,False,1916
"Webb (Mary)—The Golden arrow. Cr. 8vo. 7** 5), pp. 339, 6s. ....CONSTABLE, Aug. 16",245,253,,Webb (Mary),The Golden arrow.,Cr. 8vo.,"7** 5), pp. 339, 6s. ....",CONSTABLE,Aug. 16,False,1916
"Webb (Pelham)—Wandering fires. Cr. 8vo. 7* X 5, pp. 64, 25. 6d. net ..HOLLINGS, Jan. 16",245,253,,Webb (Pelham),Wandering fires.,Cr. 8vo.,"7* X 5, pp. 64, 25. 6d. net ..",HOLLINGS,Jan. 16,False,1916
"Webb (Sidney)--- Towards social democracy : study of social evolution during the past ihree- quarters of a century. 8vo. 81 x 5, pp. 48, swd. is. net .... ALLEN & U., May 16",245,253,,Webb (Sidney),Towards social democracy : study of social evolution during the past ihree- quarters of a century.,8vo.,"81 x 5, pp. 48, swd. is. net ....",ALLEN & U.,May 16,False,1916
"Webb (Sidney) and Freeman (Arnold)-Great Britain after the War. 8vo. 81 X 5), pp. 80, IS. net .ALLEN & U., Sep. 16",246,254,,Webb (Sidney) and Freeman (Arnold),Great Britain after the War.,8vo.,"81 X 5), pp. 80, IS. net .",ALLEN & U.,Sep. 16,False,1916
"Webling (Peggy)-Boundary House. Cr. 8vo. 78 x 5, pp. 324, 6s. HUTCHINSON, Sep. 16",246,254,,Webling (Peggy),Boundary House.,Cr. 8vo.,"78 x 5, pp. 324, 6s.",HUTCHINSON,Sep. 16,False,1916
"Webling (Peggy)-A Sketch of John Ruskin. Ryl. 8vo. 91 x 6], pp. 30, swd. is. net MATHEWS, Feb. 16",246,254,,Webling (Peggy),A Sketch of John Ruskin.,Ryl. 8vo.,"91 x 6], pp. 30, swd. is. net",MATHEWS,Feb. 16,False,1916
"Webster (Angus D.)---British-grown timber and timber trees. Cr. 8vo. 73 X 5, pp. 174, 55. net W. RIDER, Nov. 16",246,254.0,,Webster (Angus D.),British-grown timber and timber trees.,Cr. 8vo.,"73 X 5, pp. 174, 55. net",W. RIDER,Nov. 16,False,1916
"Webster (A. D.)-Tree wounds and diseases : their prevention and treatment, with a spec. chap. on fruit trees. 8vo. 98 x 54, pp. 235, 75. 6d. net. WILLIAMS & N., Sep. 16",246,254.0,,Webster (A. D.),"Tree wounds and diseases : their prevention and treatment, with a spec. chap. on fruit trees.",8vo.,"98 x 54, pp. 235, 75. 6d. net.",WILLIAMS & N.,Sep. 16,False,1916
"Webster (Hutton) --Rest days : a study in early law and morality. 8vo. 84x57, 12s. 6d. net MACMILLAN, June 16",246,254.0,,Webster (Hutton),Rest days : a study in early law and morality.,8vo.,"84x57, 12s. 6d. net",MACMILLAN,June 16,False,1916
"Webster (Jean)--Daddy Long-legs. Cr. 8vo. 71 x 44, pp. 249, 35. 64. net .. HARRAP, Nov. 16",246,254.0,,Webster (Jean),Daddy Long-legs.,Cr. 8vo.,"71 x 44, pp. 249, 35. 64. net ..",HARRAP,Nov. 16,False,1916
"Webster (Jean)-Daddy Long-legs. Illus. Cr. 8vo. 8 X 51, pp. 249, 5s. net HODDER & S., Nov. 16",246,254.0,,Webster (Jean),Daddy Long-legs. Illus.,Cr. 8vo.,"8 X 51, pp. 249, 5s. net",HODDER & S.,Nov. 16,False,1916
"Webster (Jean)-The Four Pools mystery. pp. 248, is, net .HODDER & S., Apr. 16",246,254.0,,Webster (Jean),The Four Pools mystery.,,"pp. 248, is, net .",HODDER & S.,Apr. 16,False,1916
"Webster (Jean)—Dear enemy. 3rd ed. Cr. 8vo. 71 X 5, pp. 320, 3s. 6d. net HODDER & S., Aug. 16",,,,Webster (Jean),Dear enemy. 3rd ed.,Cr. 8vo.,"71 X 5, pp. 320, 3s. 6d. net",HODDER & S.,Aug. 16,False,1916
"Webster (Jean)-Jerry. Cr. 8vo. 77 x 41, pp. 187, IS. net HODDER & S., Aug. 16",246,254.0,,Webster (Jean),Jerry.,Cr. 8vo.,"77 x 41, pp. 187, IS. net",HODDER & S.,Aug. 16,False,1916
"Webster (Jean)-Much ado about Peter. 2nd ed. Cr. 8vo. 71 X 5, pp. 249, 5s. net HODDER & S., Nov 16",246,254.0,,Webster (Jean),Much ado about Peter. 2nd ed.,Cr. 8vo.,"71 X 5, pp. 249, 5s. net",HODDER & S.,Nov. 16,False,1916
"Webster (Jean)—The Wheat princess. Cheap ed. Cr. 8vo. 73 X 4, pp. 256, Is. net HODDER & S., Feb. 16",246,254.0,,Webster (Jean),The Wheat princess. Cheap ed.,Cr. 8vo.,"73 X 4, pp. 256, Is. net",HODDER & S.,Feb. 16,False,1916
"Webster (Marie D.)Quilts: their story and how to make them. 8vo. 91 x6, 1os. 6d. net BATSFORD, May 16",246,254.0,,Webster (Marie D.),Quilts: their story and how to make them.,8vo.,"91 x6, 1os. 6d. net",BATSFORD,May 16,False,1916
"Webster (Nesta H.)--The Chevalier de Boufflers : a romance of the French Revolution. 8vo. 9 x 54, pp. 458, 125. net ....MURRAY, Apr. 16",246,254.0,,Webster (Nesta H.),The Chevalier de Boufflers : a romance of the French Revolution.,8vo.,"9 x 54, pp. 458, 125. net ....",MURRAY,Apr. 16,False,1916
"Webster (Violet Bullock-) See Bullock-Webster. Wobster (W. H.)-Charles Dickens' Pickwick papers. Cr. 8vo. 77 x 51, pp. 127, 5d. ARNOLD, Dec. 16",246,254.0,Webster (Violet Bullock-) See Bullock-Webster.,Wobster (W. H.),Charles Dickens' Pickwick papers.,Cr. 8vo.,"77 x 51, pp. 127, 5d.",E. ARNOLD,Dec. 16,False,1916
"Webster's Concise English dictionary. Ed. by James Henry Murray; re-ed. and brought down to 1916 by F. H. Swan. 18mo. 61 X 4+, 6d. net .ROUTLEDGE, Sep. 16",246,254.0,,,Webster's Concise English dictionary. Ed. by James Henry Murray; re-ed. and brought down to 1916 by F. H. Swan.,18mo.,"61 X 4+, 6d. net .",ROUTLEDGE,Sep. 16,False,1916
"Webster's Royal red book, May, 1916. Cr. 8vo. 7 X 5, pp. 1382, 5s. net WEBSTER, May 16",246,254.0,,,"Webster's Royal red book, May, 1916.",Cr. 8vo.,"7 X 5, pp. 1382, 5s. net",A. WEBSTER,May 16,False,1916
"Wedmore (Sir Frederick)-Brenda walks Cr. 8vo. 78 X 5, pp. 352, 6s. HUTCHINSON, May 16",246,254.0,,Wedmore (Sir Frederick),Brenda walks,Cr. 8vo.,"78 X 5, pp. 352, 6s.",HUTCHINSON,May 16,False,1916
"Weekes (R. K.)—The Laurensons. Re-issue. Cr. 8vo. 71 x 41, pp. 320, 25. net CONSTABLE, May 16",246,254.0,,Weekes (R. K.),The Laurensons. Re-issue.,Cr. 8vo.,"71 x 41, pp. 320, 25. net",CONSTABLE,May 16,False,1916
"Weekley (Ernest)-Surnames. 8vo. 81 52, pp: 386, 6s, net ..J. MURRAY, Oct. 16",246,254.0,,Weekley (Ernest),Surnames.,8vo.,"81 52, pp: 386, 6s, net ..",J. MURRAY,Oct. 16,False,1916
"Wegg (Jervis)---Antwerp, 1477-1559: from the Battle of Nancy to the Treaty of Cateau Can- brésis. Illus. 8vo. 9 x5, pp. 380, 215. net METHIUEN, May 16",246,254.0,,Wegg (Jervis),"Antwerp, 1477-1559: from the Battle of Nancy to the Treaty of Cateau Can- brésis. Illus.",8vo.,"9 x5, pp. 380, 215. net",METHUEN,May 16,False,1916
"Weiss (F. E.) and others-Plants in health and disease. Cr. 8vo. 71 X 5, bds. Is. 6d, net LONGMANS, May 16",246,254.0,,Weiss (F. E.) and others,Plants in health and disease.,Cr. 8vo.,"71 X 5, bds. Is. 6d, net",LONGMANS,May 16,False,1916
"Weiss (M. M.) and Ugarte (Oscar)-Libro pri- mario de lectura aplicade a la higiene. Cr. 8vo. IS. 6d. net .HARRAP, Sep. 16",246,254.0,,Weiss (M. M.) and Ugarte (Oscar),Libro pri- mario de lectura aplicade a la higiene.,Cr. 8vo.,IS. 6d. net .,HARRAP,Sep. 16,False,1916
"Welch (Charles)-Hist. of the Cutlers' Company of London. Vol. 1. Fr. early times to the year 1500. 101 X 8, pp. 392 Pr. Priv. for the CUTLERS' COMPANY, Nov. 16",246,254.0,,Welch (Charles),Hist. of the Cutlers' Company of London. Vol. 1. Fr. early times to the year 1500.,,"101 X 8, pp. 392",Pr. Priv. for the CUTLERS' COMPANY,Nov. 16,False,1916
"Welch (George S.)-The Ship painter's hdbk. W. useful information for the gen. painter anri decorator. 3rd. ed. rev. 13mo. 64x4), pp. 156, 35. 6d, net ..HOGG, May 16",246,254.0,,Welch (George S.),The Ship painter's hdbk. W. useful information for the gen. painter anri decorator. 3rd. ed. rev.,13mo.,"64x4), pp. 156, 35. 6d, net ..",HOGG,May 16,False,1916
"Weld (L. D. H.)— The Marketing of farm products. Cr. 8vo. 7* x 5, 6s. 6d. net MACMILLAN, Afr. 16",246,254.0,,Weld (L. D. H.),The Marketing of farm products.,Cr. 8vo.,"7* x 5, 6s. 6d. net",MACMILLAN,Apr. 16,False,1916
"Weldon's Practical Needlework : how to crochet, how to knit, how to work broderie anglaise, ladder work, initials, monograms, and punched work. Vol. 30. Folio 12 X 9, 28. 6d. WELDONS, LTD., Jan. 16",246,254.0,,,"Weldon's Practical Needlework : how to crochet, how to knit, how to work broderie anglaise, ladder work, initials, monograms, and punched work. Vol. 30.",Folio,"12 X 9, 28. 6d.","WELDONS, LTD.",Jan. 16,False,1916
"Welham (Sydney)-A Manual for nurses. 2nd ed. Cr. 8vo. 7* X 5, pp. 240, Is. 6d. net MILLS & B., Mar. 16",246,254.0,,Welham (Sydney),A Manual for nurses. 2nd ed.,Cr. 8vo.,"7* X 5, pp. 240, Is. 6d. net",MILLS & B.,Mar. 16,False,1916
"Wellbye (Reginald) ed.--The Road-faring hdbk. : a complete manual to inexpensive motor tour. ing and concise guide to the touring districts of the British Isles. New and enl. ed. Obl. Cr. 8vo. 71 x 4, pp. 100, swd, 6d. net LARBY, June 16",246,254.0,,Wellbye (Reginald) ed.,The Road-faring hdbk. : a complete manual to inexpensive motor tour. ing and concise guide to the touring districts of the British Isles. New and enl. ed.,Obl. Cr. 8vo.,"71 x 4, pp. 100, swd, 6d. net",LARBY,June 16,False,1916
"Wells (Carolyn)-The Curved blades. 74 x 5, pp. .......LIPPINCOTTS, June 16",246,254.0,,Wells (Carolyn),The Curved blades.,,"74 x 5, pp. .......",LIPPINCOTT,June 16,False,1916
"Wells (F. Barber)-The Roll of the drum and other war verses. Cr. 8vo. 7X4), pp. 94, stiff IS. net HARRAP, June 16",246,254.0,,Wells (F. Barber),The Roll of the drum and other war verses.,Cr. 8vo.,"7X4), pp. 94, stiff IS. net",HARRAP,June 16,False,1916
"Wells (H. G.)--Ann Veronica. Popular ed. Cr. 8vo. 73 x 41, pp. 314, Is. net UNWIN, Jan. 16",246,254.0,,Wells (H. G.),Ann Veronica. Popular ed.,Cr. 8vo.,"73 x 41, pp. 314, Is. net",UNWIN,Jan. 16,False,1916
"Wells (H. G.)-An Englishman looks at the world : being a series of unrestrained remarks upon contemporary matters. Cr. 8vo. 71 x 5, pp. 366, is. net .CASSELL, Feb. 16",246,254.0,,Wells (H. G.),An Englishman looks at the world : being a series of unrestrained remarks upon contemporary matters.,Cr. 8vo.,"71 x 5, pp. 366, is. net .",CASSELL,Feb. 16,False,1916
"Wells (H. G.)--The Island of Dr. Moreau. Cr. 8vo. 7+ x 41, pp. 175, is. net HEINEMANN, Dec. 16",246,254.0,,Wells (H. G.),The Island of Dr. Moreau.,Cr. 8vo.,"7+ x 41, pp. 175, is. net",HEINEMANN,Dec. 16,False,1916
"Wells (H. G.)-Mr. Britling sees it through. Cr. 8vo. 74 X 5, pp. 433, 65. ..CASSELL, Sep. 16",246,254.0,,Wells (H. G.),Mr. Britling sees it through.,Cr. 8vo.,"74 X 5, pp. 433, 65. ..",CASSELL,Sep. 16,False,1916
"Wells (H. G.)-The War of the worlds. Cheap repr. 61 x 44, pp. 192, 7d. net HEINEMANN, Oct. 16",246,254.0,,Wells (H. G.),The War of the worlds. Cheap repr.,,"61 x 44, pp. 192, 7d. net",HEINEMANN,Oct. 16,False,1916
"Wells (H. G.)-What is coming ? a forecast of things after the War. Cr. 8vo. 71 X 5, pp: 300, 6s. net CASSELL, May 16",246,254.0,,Wells (H. G.),What is coming ? a forecast of things after the War.,Cr. 8vo.,"71 X 5, pp: 300, 6s. net",CASSELL,May 16,False,1916
"Wells (John Tedwin)--A Manual of the writings in Middle English, 1050-1400. Med. 8vo. 9 X 6, pp. 956, 215. net MILFORD, Aug. 16",246,254.0,,Wells (John Tedwin),"A Manual of the writings in Middle English, 1050-1400.",Med. 8vo.,"9 X 6, pp. 956, 215. net",MILFORD,Aug. 16,False,1916
"Wells (Warre B.) and Marlowe (N.)--A History of the Irish Rebellion of 1916. 8vo. 91x6, pp. 283, 78. od. net....... .MAUNSEL, Nov. 16",246,254.0,,Wells (Warre B.) and Marlowe (N.),A History of the Irish Rebellion of 1916.,8vo.,"91x6, pp. 283, 78. od. net....... .",MAUNSEL,Nov. 16,False,1916
"Welsh (Robert E.)-The A B C of motion pictures. Cr. 8vo. 61 x 41, 2s, net. (A B C ser.) HARPER, May 16",246,254.0,,Welsh (Robert E.),The A B C of motion pictures.,Cr. 8vo.,"61 x 41, 2s, net. (A B C ser.)",HARPER,May 16,False,1916
"a Wemyss (Mrs. George)—People of Popham. Cheap ed. 18mo. 61 x 41, pp. 314, is. net CONSTABLE, June 16",247,255.0,a,Wemyss (Mrs. George),People of Popham. Cheap ed.,18mo.,"61 x 41, pp. 314, is. net",CONSTABLE,June 16,False,1916
"Wemyss (Mrs. George)--Petunia. Cr. 8vo. 74 x5, pp. 305, 6s. CONSTABLE, Sep. 16",247,255.0,,Wemyss (Mrs. George),Petunia.,Cr. 8vo.,"74 x5, pp. 305, 6s.",CONSTABLE,Sep. 16,False,1916
"Wentworth-James (Gertie de S.)-The Girl who wouldn't work. Pop. ed. Cr. 8vo. 71x41, pp. 254, Is. net .LONG, Sep. 16",247,255.0,,Wentworth-James (Gertie de S.),The Girl who wouldn't work. Pop. ed.,Cr. 8vo.,"71x41, pp. 254, Is. net .",LONG,Sep. 16,False,1916
"Wentworth-James (Gertie de S.)-Purple passion, Cr. 8vo. 71 x 41, pp. 256, 6s. W. LAURIE, Jan. 16",247,255.0,,Wentworth-James (Gertie de S.),"Purple passion,",Cr. 8vo.,"71 x 41, pp. 256, 6s.",T. W. LAURIE,Jan. 16,False,1916
"Wentworth-James (Gertie de S.)- Purple passion. Cheaper ed. Cr. 8vo. 7* * 5, pp. 256, 2s, net LAURIE, Nov. 16",247,255.0,,Wentworth-James (Gertie de S.),Purple passion. Cheaper ed.,Cr. 8vo.,"7* * 5, pp. 256, 2s, net",LAURIE,Nov. 16,False,1916
"Wentworth-James (Gertie de S.)—The Secret flat. Pop. ed. Cr. 8vo. 71 x 41, pp. 224, swd. is. net W. LAURIE, Mar. 16",247,255.0,,Wentworth-James (Gertie de S.),The Secret flat. Pop. ed.,Cr. 8vo.,"71 x 41, pp. 224, swd. is. net",T. W. LAURIE,Mar. 16,False,1916
