original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"Watson (G. N.)-A Treatise on the theory of Bessel functions. Folio, 11X7}, pp. 810, $70s. net.. ..CAMB. UNIV. PR., Dec. '22",291,299.0,,Watson (G. N.),A Treatise on the theory of Bessel functions.,"Folio,","11X7}, pp. 810, $70s. net.. ..",CAMB. UNIV. PR.,Dec. 22,False,1922
"Watson (Isabella) --Old time Australian life. Cr. 8vo. 71 x 5, PP. 220, 3s. 6d. net. ELLIOTT, Nov. '22",291,299.0,,Watson (Isabella),Old time Australian life.,Cr. 8vo.,"71 x 5, PP. 220, 3s. 6d. net.",ELLIOT,Nov. 22,False,1922
"Watson (Joseph)-Oracular rhymes. 774, pp. 155, 25. gd. net .. MCCAW, STEVENSON, Apr. 22",291,299.0,,Watson (Joseph),Oracular rhymes.,,"774, pp. 155, 25. gd. net ..","MCCAW, STEVENSON",Apr. 22,False,1922
"Watson (Meredith)-The Destined way. Cr. 8vo, 73 x 5), pp. 309, 75. 6d. net. LANE, Nov. '22",291,299.0,,Watson (Meredith),The Destined way.,"Cr. 8vo,","73 x 5), pp. 309, 75. 6d. net.",LANE,Nov. 22,False,1922
"Watson (Robert)-The Spoilers of the valley. Cr. 8vo. 78 x 5, pp_395, 75. 6d. net (DORAN), HODDER, May'22",291,299.0,,Watson (Robert),The Spoilers of the valley.,Cr. 8vo.,"78 x 5, pp_395, 75. 6d. net",(DORAN) HODDER,May 22,False,1922
"Watson (W.)--A Text book of practical physics. 3rd ed. Rev. by H. Moss. 8vo. 8x5}, pp. 654, 125. 6d. net..LONGMANS, Oct. '22",291,299.0,,Watson (W.),A Text book of practical physics. 3rd ed. Rev. by H. Moss.,8vo.,"8x5}, pp. 654, 125. 6d. net..",LONGMANS,Oct. 22,False,1922
"Watson (William, Sir)-A Hundred poems : selected from his various volumes. 8vo. 9x51, pp. 192, 1os. 6d. net. HODDER & S., Nov.'22",291,299.0,,"Watson (William, Sir)",A Hundred poems : selected from his various volumes.,8vo.,"9x51, pp. 192, 1os. 6d. net.",HODDER & S.,Nov. 22,False,1922
"Wattkin (Hugh R.)-Blag, Blache, Black and Blake in place-names. 84 X 51, pp. 30. (Torquay)... .BENDLE, Nov. '22",291,299.0,,Wattkin (Hugh R.),"Blag, Blache, Black and Blake in place-names.",,"84 X 51, pp. 30. (Torquay)...",BENDLE,Nov. 22,False,1922
"Watts (Diana) (Mrs. Roger Watts)—The Renais- sance of the Greek ideal. Illus, and diagrams. Roy. 8vo. 10x7}, pp. 154, 215. net, HEINEMANN, Sept. '22",291,299.0,,Watts (Diana) (Mrs. Roger Watts),"The Renais- sance of the Greek ideal. Illus, and diagrams.",Roy. 8vo.,"10x7}, pp. 154, 215. net,",HEINEMANN,Sept. 22,False,1922
"Watts (H. S.)-A Plea for the Eucharistic tradi- tion of the Church. 71x4, pp. 16, swd. 6d. (B’ham)......MIDLAND EDUC. CO., July '22",291,299.0,,Watts (H. S.),A Plea for the Eucharistic tradi- tion of the Church.,,"71x4, pp. 16, swd. 6d. (B’ham)......",MIDLAND EDUC. CO.,July 22,False,1922
"Watts-Dunton (Clara)-The Home life of Swin- burne. 9X 6, pp. 288, 155. net A. M. PHILPOT, Mar. '22",291,299.0,,Watts-Dunton (Clara),The Home life of Swin- burne.,,"9X 6, pp. 288, 155. net",A. M. PHILPOT,Mar. 22,False,1922
"Waagh (Alec)—The Lonely unicorn : a novel. Cr. 8vo. 74 x 5, pp. 302, 78. 6d. net G.RICHARDS, May'22",291,299.0,,Waagh (Alec),The Lonely unicorn : a novel.,Cr. 8vo.,"74 x 5, pp. 302, 78. 6d. net",G. RICHARDS,May 22,False,1922
"Waugh (Alec)-Public school life : boys, parents masters. Cr. 8vo. 7} X5, pp. 278, 75. 5d. net. COLLINS, Sept '22",291,299.0,,Waugh (Alec),"Public school life : boys, parents masters.",Cr. 8vo.,"7} X5, pp. 278, 75. 5d. net.",COLLINS,Sept. 22,False,1922
"Waugh (Frank A.)-Text-book of landscape gardening. Roy. 8vo. 255. net. (WILEY) CHAPMAN & H., July ’22",291,299.0,,Waugh (Frank A.),Text-book of landscape gardening.,Roy. 8vo.,255. net. (WILEY),CHAPMAN & H.,July 22,False,1922
"Way (Arthur S.)-Pindar: in English verse. Cr. 8vo. 74 x 58, pp. 168, ros. 6d. net. MACMILLAN, Nov. '22",291,299.0,,Way (Arthur S.),Pindar: in English verse.,Cr. 8vo.,"74 x 58, pp. 168, ros. 6d. net.",MACMILLAN,Nov. 22,False,1922
"Weare-Giffard (J.) ---The Golden bay: a tale of piracy of the Devon coast. Cr. 8vo. 71x5, pp. 286, 7s.6d. net..... JARROLDS, July '22",291,299.0,,Weare-Giffard (J.),The Golden bay: a tale of piracy of the Devon coast.,Cr. 8vo.,"71x5, pp. 286, 7s.6d. net.....",JARROLD,July 22,False,1922
"Woare-Giffard (J.)--The Golden bay. Cheap ed. 18mo. 61 X 4, pp. 286, 2s, net. JARROLDS, Aug. '22",291,299.0,,Woare-Giffard (J.),The Golden bay. Cheap ed.,18mo.,"61 X 4, pp. 286, 2s, net.",JARROLD,Aug. 22,False,1922
"Weavor (Lawrence, Sir)-Small country houses of to-day. Vol. 1. 3rd ed. rev. Folio. 111 x 51, pp. 297, 258. net. (Country Life lib.) COUNTRY LIFE""; NEWNES, Sept. '22",291,299.0,,"Weavor (Lawrence, Sir)",Small country houses of to-day. Vol. 1. 3rd ed. rev.,Folio.,"111 x 51, pp. 297, 258. net. (Country Life lib.)","""COUNTRY LIFE""; NEWNES",Sept. 22,False,1922
"Weaver (Anne)—The Unseen player. Cr. 8vo. 74 X 5, pp. 384, 75. 6d. net A. MELROSE, June '22",291,299.0,,Weaver (Anne),The Unseen player.,Cr. 8vo.,"74 X 5, pp. 384, 75. 6d. net",A. MELROSE,June 22,False,1922
"Weaver (Lawrence, Sir)-Lutyens' houses and gardens. 8vo. 9 x 54, pp. 203, Ios. 6d. net ""Country Life"" lib.) COUNTRY LIFE”; NEWNES, Dec. '21",291,299.0,,"Weaver (Lawrence, Sir)",Lutyens' houses and gardens.,8vo.,"9 x 54, pp. 203, Ios. 6d. net ""Country Life"" lib.)","""COUNTRY LIFE""; NEWNES",Dec. 21,False,1922
"Weaver (Lawrence, Sir)-Small country houses of to-day Vol. 2. 2nd ed., rev. Ryl. 8vo. 104X81, pp. 273, 255. net.(“ Country Life lib.)....""COUNTRY LIFE""; NEWNES, June 22",291,299.0,,"Weaver (Lawrence, Sir)","Small country houses of to-day Vol. 2. 2nd ed., rev.",Ryl. 8vo.,"104X81, pp. 273, 255. net.("" Country Life lib.)....","""COUNTRY LIFE""; NEWNES",June 22,False,1922
"Weaver (Raymond M.) – Herman Melville : mariner and mystic. 8vo. 9 X 51, pp. 410, 16s. net . MILFORD, May'22",291,299.0,,Weaver (Raymond M.),Herman Melville : mariner and mystic.,8vo.,"9 X 51, pp. 410, 16s. net .",MILFORD,May 22,False,1922
"Webb (E. A.)The Records of St. Bartholomew's Priory and the Church and Parish of St. Bartholomew the Great West Smithfield. 2 vols. Ryl. 8vo. 10 X 64, pp. 613; 618,845. net MILFORD, Feb. '22",291,299.0,,Webb (E. A.),The Records of St. Bartholomew's Priory and the Church and Parish of St. Bartholomew the Great West Smithfield.,Ryl. 8vo.,"2 vols. 10 X 64, pp. 613; 618,845. net",MILFORD,Feb. 22,False,1922
"Webb (M. R.)--The Pageant of drink. 7+X4+, pp. 32, swd. 6d. net... HOLDEN & H., Jan. -22",291,299.0,,Webb (M. R.),The Pageant of drink.,,"7+X4+, pp. 32, swd. 6d. net",HOLDEN & H.,Jan. 22,False,1922
"Wobb (Marion St. John)-The House with the twisting passage. Illus. by Doris M. Palmer, 8vo. 8 X 58, pp. 256, 58. net..HARRAP, June '22",291,299.0,,Wobb (Marion St. John),"The House with the twisting passage. Illus. by Doris M. Palmer,",8vo.,"8 X 58, pp. 256, 58. net..",HARRAP,June 22,False,1922
"Wobb (Mrs. Mary)-Seven for a secret : a love story. Cr. 8vo, 71 x 5, pp. 286, 75. 6d. net. HUTCHINSON, Oct. '22",291,299.0,,Wobb (Mrs. Mary),Seven for a secret : a love story.,"Cr. 8vo,","71 x 5, pp. 286, 75. 6d. net.",HUTCHINSON,Oct. 22,False,1922
"Webb (Sidney and Beatrice)-English local government : statutory authorities for special purposes. 8vo, 9x51, pp. 528, 258. net. LONGMANS, Nov. '22",291,299.0,,Webb (Sidney and Beatrice),English local government : statutory authorities for special purposes.,"8vo,","9x51, pp. 528, 258. net.",LONGMANS,Nov. 22,False,1922
"Webb (Sidney and Beatrice)-English prisons under local government. Pref. by Bernard Shaw. 8vo. 9 X 5, pp. 337, 155. net LONGMANS, May'22",291,299.0,,Webb (Sidney and Beatrice),English prisons under local government. Pref. by Bernard Shaw.,8vo.,"9 X 5, pp. 337, 155. net",LONGMANS,May 22,False,1922
"Webb (Sidney Hastings)--Deedles. Cr. 8vo. 71 x 5, pp. 246, 6s. net........ LOW, Oct. '22",291,299.0,,Webb (Sidney Hastings),Deedles.,Cr. 8vo.,"71 x 5, pp. 246, 6s. net........",LOW,Oct. 22,False,1922
"Wobb-Johnson (Cecil)--Diet for women. 2 illus. Cr. 8vo, 78 x 5, pp. 176, 55. net. MILLS & B., Dec. '22",291,299.0,,Wobb-Johnson (Cecil),Diet for women. 2 illus.,Cr. 8vo,"78 x 5, pp. 176, 55. net.",MILLS & B.,Dec. 22,False,1922
"Wober (Frederick Parkes)-Aspects of death and correlated aspects of life in art, apigram and poetry: contributions towards an anthology and an iconography of the subject. 4th ed., rev. and enl. Illus. 8vo. 8** 5), pp. 887, 3os. net UNWIN, May '22",291,299.0,,Wober (Frederick Parkes),"Aspects of death and correlated aspects of life in art, apigram and poetry: contributions towards an anthology and an iconography of the subject. 4th ed., rev. and enl. Illus.",8vo.,"8** 5), pp. 887, 3os. net",UNWIN,May 22,False,1922
"Webor (Gustavus A.)—The Employee's Compen- sation Commission : its history, activities and organisation. 8x6, pp: 98, 4s. net (Service monographs of U.S. Govt.) APPLETON, Nov. '22",291,299.0,,Webor (Gustavus A.),"The Employee's Compen- sation Commission : its history, activities and organisation.",,"8x6, pp: 98, 4s. net (Service monographs of U.S. Govt.)",APPLETON,Nov. 22,False,1922
"Weber (Gustavus A.)-The Weather Bureau : its history, activities, and organisation. 8x6, 99, 4s. 6d. net. (Service monographs of .APPLETON, Nov. '22",291,299.0,,Weber (Gustavus A.),"The Weather Bureau : its history, activities, and organisation.",,"8x6, 99, 4s. 6d. net. (Service monographs of .",APPLETON,Nov. 22,False,1922
"Webling (Peggy)-The Life of Isobel Erne. Cr. 8vo, 71 x 5, PP. 294, 75. 6d. net. HUTCHINSON, Dec. '22",291,299.0,,Webling (Peggy),The Life of Isobel Erne.,"Cr. 8vo,","71 x 5, PP. 294, 75. 6d. net.",HUTCHINSON,Dec. 22,False,1922
"Webster (Alfred)-Cardiac arrythmia and the neocardiology. Fol., pp. 195, 21s. net WATTS, May'22",291,299.0,,Webster (Alfred),Cardiac arrythmia and the neocardiology.,Fol.,"pp. 195, 21s. net",WATTS,May 22,False,1922
"Webster (F. A. M.) ed.-Athletic records to date. 64 x 5, pp. 128, swd. Is. 6d. BRIT. SPORTS PUB. CO., July '22",292,300.0,,Webster (F. A. M.) ed.,Athletic records to date.,,"64 x 5, pp. 128, swd. Is. 6d.",BRIT. SPORTS PUB. CO.,July 22,False,1922
"Webster (F. A. M.)—The Black shadow. Cr. 8vo. 75 x 5, pp. 342, 73. 6d, net. . NISBET, Sept. '22",292,300.0,,Webster (F. A. M.),The Black shadow.,Cr. 8vo.,"75 x 5, pp. 342, 73. 6d, net. .",NISBET,Sept. 22,False,1922
"Webster (F. A. M.)—The Curse of the lion. Cr. 8vo. 71 x 5, pp. 282, 25. 6d. net. (Modern Fiction lib.).. UNITED PR., Nov. '22",292,300.0,,Webster (F. A. M.),The Curse of the lion.,Cr. 8vo.,"71 x 5, pp. 282, 25. 6d. net. (Modern Fiction lib.)..",UNITED PR.,Nov. 22,False,1922
"Webster (F. A. M.)—Hurdling and steeplechasing. Cr. 8vo, 73 X 5, pp. 68, swd. 2s. 6d. net. ("" A. P.” books.).. . . ATHLETIC PUBNS., Dec. '22",292,300.0,,Webster (F. A. M.),Hurdling and steeplechasing.,"Cr. 8vo,","73 X 5, pp. 68, swd. 2s. 6d. net. ("" A. P."" books.).. . .",ATHLETIC PUBNS.,Dec. 22,False,1922
"Webstor (F. A. M.)- Jumping. Cr. 8vo. 6 x 5, pp. 80, swd. Is. 6d. net. (Green cover books.) HEALTH PROMOTION, Sept. '22",292,300.0,,Webstor (F. A. M.),Jumping.,Cr. 8vo.,"6 x 5, pp. 80, swd. Is. 6d. net. (Green cover books.)",HEALTH PROMOTION,Sept. 22,False,1922
"Wobster (F. A. M.)—Throwing. Illus. by “ Chose."" Cr. 8vo. 6x41, pp. 100, swd. Is. 6d. net. (Green cover books.) HEALTH PROMOTION, Sept. '22",292,300.0,,Wobster (F. A. M.),"Throwing. Illus. by “ Chose.""",Cr. 8vo.,"6x41, pp. 100, swd. Is. 6d. net. (Green cover books.)",HEALTH PROMOTION,Sept. 22,False,1922
"Webster (Henry Kitchell)—Mary Wollaston. Cr. 8vo. 71 x 5, pp. 372, 75. 6d. net E. NASH & G., Jan. '22",292,300.0,,Webster (Henry Kitchell),Mary Wollaston.,Cr. 8vo.,"71 x 5, pp. 372, 75. 6d. net",NASH & G.,Jan. 22,False,1922
"Webster (Hutton)-World history, 8vo. 8 X 51, pp. 790, ios. 6d.......D. C. HEATH, Aug. '22",292,300.0,,Webster (Hutton),"World history,",8vo.,"8 X 51, pp. 790, ios. 6d.......",D. C. HEATH,Aug. 22,False,1922
"Webster (J. E.)-Elementary book-keeping. Rev. ed. 8vo. 8+X5, pp. 150, 35. 6d. net A. WHEATON, Jan. '22",292,300.0,,Webster (J. E.),Elementary book-keeping. Rev. ed.,8vo.,"8+X5, pp. 150, 35. 6d. net",A. WHEATON,Jan. 22,False,1922
"Webster (John)-The Duchess of Malfi. Ed. by Frederick Allen. 18mo. 6* x 4, pp. 161, 28. net. (Methuen's English classics) METHUEN, June '22",292,300.0,,Webster (John),The Duchess of Malfi. Ed. by Frederick Allen.,18mo.,"6* x 4, pp. 161, 28. net. (Methuen's English classics)",METHUEN,June 22,False,1922
"Webster (Tom)– Tom Webster's annual. Roy. 8vo. 77 x 91, pp. 112, swd. is. net. ASSOCIATED NEWSPAPERS, Aug. '22",292,300.0,,Webster (Tom),Tom Webster's annual.,Roy. 8vo.,"77 x 91, pp. 112, swd. is. net.",ASSOCIATED NEWSPAPERS,Aug. 22,False,1922
"Webster's Royal red book; or, Court and fashion- able register for Jan., 1922. Cr. 8vo. 7X 5, pp. 1,091, 1os. 6d. net A. WEBSTER & Co., Jan. '22",292,300.0,,,"Webster's Royal red book; or, Court and fashion- able register for Jan., 1922.",Cr. 8vo.,"7X 5, pp. 1,091, 1os. 6d. net",A. WEBSTER,Jan. 22,False,1922
"Webster's Royal red book; or, Court and fashion. able register for May, 1922. Cr. 8vo. 7 X. 5, pp. 1,111, 1os. 6d. net ..A. WEBSTER, May'22",292,300.0,,,"Webster's Royal red book; or, Court and fashion. able register for May, 1922.",Cr. 8vo.,"7 X. 5, pp. 1,111, 1os. 6d. net ..",A. WEBSTER,May 22,False,1922
"Wedgwood (Josiah C.)-Staffordshire pottery and its history. Roy. 8vo. 91x6, pp. 240, 6s, net.. ..S. LOW, Sept. '22",292,300.0,,Wedgwood (Josiah C.),Staffordshire pottery and its history.,Roy. 8vo.,"91x6, pp. 240, 6s, net.. ..",S. LOW,Sept. 22,False,1922
"Weekley (Ernest)—The Romance of names. 3rd. ed., rev. Cr. 8vo. 75 X 5, pp. 263, 6s, net. MURRAY, June '22",292,300.0,,Weekley (Ernest),"The Romance of names. 3rd. ed., rev.",Cr. 8vo.,"75 X 5, pp. 263, 6s, net.",MURRAY,June 22,False,1922
"Weever (John)-Epigrammes in the oldest cut and newest fashion, 1599. Repr. from the original ed., with notes, &c., by R. B. McKerrow 8vo. 9 X 7, pp. 142, 75. 6d. net BLACKWELL, Feb. '22",292,300.0,,Weever (John),"Epigrammes in the oldest cut and newest fashion, 1599. Repr. from the original ed., with notes, &c., by R. B. McKerrow",8vo.,"9 X 7, pp. 142, 75. 6d. net",BLACKWELL,Feb. 22,False,1922
"Wegmann (Edward)—The Design and construc- tion of dams. Illus. 7th ed., rev, and enl. 12 X9, pp. 572, 50s. net. (Wiley.) CHAPMAN & H., Aug. '22",292,300.0,,Wegmann (Edward),"The Design and construc- tion of dams. Illus. 7th ed., rev, and enl.",,"12 X9, pp. 572, 50s. net. (Wiley.)",CHAPMAN & H.,Aug. 22,False,1922
"Weigall (Arthur)—Bedouin love. cr. 8vo. 71 x 5. pp. 316, 7s. 6d. net....... UNWIN, July '22",292,300.0,,Weigall (Arthur),Bedouin love.,cr. 8vo.,"71 x 5. pp. 316, 7s. 6d. net.......",UNWIN,July 22,False,1922
"Weigall (Arthur)-The Dweller in the desert. Ch. ed. Cr. 8vo. 7X4, pp. 316, 25. 6d. net UNWIN, Jan. '22",292,300.0,,Weigall (Arthur),The Dweller in the desert. Ch. ed.,Cr. 8vo.,"7X4, pp. 316, 25. 6d. net",UNWIN,Jan. 22,False,1922
"Weigall (Arthur)—The Dweller in the desert. 3rd impr. Cr. 8vo. 71 X 5, pp. 351, 35. 6d. net. (Adelphi lib.) UNWIN, Apr.'22",292,300.0,,Weigall (Arthur),The Dweller in the desert. 3rd impr.,Cr. 8vo.,"71 X 5, pp. 351, 35. 6d. net. (Adelphi lib.)",UNWIN,Apr. 22,False,1922
"Weigall (Arthur)-The Life and times of Akhna- ton, Pharaoh of Egypt. New and rev. ed. 8vo. 9 x 54, pp. 286, 125. 6d. net. T. BUTTERWORTH, Oct. '22",292,300.0,,Weigall (Arthur),"The Life and times of Akhna- ton, Pharaoh of Egypt. New and rev. ed.",8vo.,"9 x 54, pp. 286, 125. 6d. net.",BUTTERWORTH,Oct. 22,False,1922
"Weigall (Arthur)-Madeline of the desert. Ch. ed. Cr. 8vo. 7 x 4), pp. 316, 25. 6d. net UNWIN, Jan. '22",292,300.0,,Weigall (Arthur),Madeline of the desert. Ch. ed.,Cr. 8vo.,"7 x 4), pp. 316, 25. 6d. net",UNWIN,Jan. 22,False,1922
"Weihaiwei—Colonial report, 1921. Is. net. H.M.S.O., July '22",292,300.0,,,"Weihaiwei—Colonial report, 1921.",,Is. net.,H.M. STATIONERY OFF.,July 22,False,1922
"Welbourne (E)-A Social and industrial history of England : modern times. Cr. 8vo. 71 X 5, pp. 212, 35. 6d. net..... ... COLLINS, June 22",292,300.0,,Welbourne (E),A Social and industrial history of England : modern times.,Cr. 8vo.,"71 X 5, pp. 212, 35. 6d. net..... ...",COLLINS,June 22,False,1922
"Welch (Adam C.)-Visions of the end : a study in Daniel and Revelation. Cr. 8vo. 78 X 5, pp. 259, 6s. net. (Humanism of the Bible ser.) J. CLARKE, May'22",292,300.0,,Welch (Adam C.),Visions of the end : a study in Daniel and Revelation.,Cr. 8vo.,"78 X 5, pp. 259, 6s. net. (Humanism of the Bible ser.)",J. CLARKE,May 22,False,1922
"Wellock (Wilfred)—India's awakening: its na- tional and world-wide significance. Cr. 8vo, 71 x 41, pp. 69, swd. Is. 6d. LABOUR PUBG. CO., Nov. '22",292,300.0,,Wellock (Wilfred),India's awakening: its na- tional and world-wide significance.,"Cr. 8vo,","71 x 41, pp. 69, swd. Is. 6d.",LABOUR PUBG. CO.,Nov. 22,False,1922
"Wellock (Wilfred)-The Way out; or, The Road to the New World. Cr. 8vo. 77x44, pp. 69, swd. is. net....LABOUR PUBG. CO., Jan. '22",292,300.0,,Wellock (Wilfred),"The Way out; or, The Road to the New World.",Cr. 8vo.,"77x44, pp. 69, swd. is. net",LABOUR PUBG. CO.,Jan. 22,False,1922
"Wells (Carolyn)-The Gold bag. Cheap ed. Cr. 8vo. 77 x 41, pp. 252, 25. net HODDER & S., Apr.'22",292,300.0,,Wells (Carolyn),The Gold bag. Cheap ed.,Cr. 8vo.,"77 x 41, pp. 252, 25. net",HODDER & S.,Apr. 22,False,1922
"Wells (Carolyn)—The Mystery girl. Cr. 8vo. 73 x 5, pp. 350, 75. 6d. net LIPPINCOTT, June '22",292,300.0,,Wells (Carolyn),The Mystery girl.,Cr. 8vo.,"73 x 5, pp. 350, 75. 6d. net",LIPPINCOTT,June 22,False,1922
"Wells (Carolyn)-Ptomaine Street: the tale of Warble Petticoat. Cr. 8vo. pp. 125, bds. 58. net LIPPINCOTT, Feb. '22",292,300.0,,Wells (Carolyn),Ptomaine Street: the tale of Warble Petticoat.,Cr. 8vo.,"pp. 125, bds. 58. net",LIPPINCOTT,Feb. 22,False,1922
"Wells (H. G.)—Bealby : a holiday. 5th ed. Cr. 8vo, 7X5, pp. 336, 25. 6d. net. METHUEN, Nov. '22",292,300.0,,Wells (H. G.),Bealby : a holiday. 5th ed.,Cr. 8vo,"7X5, pp. 336, 25. 6d. net.",METHUEN,Nov. 22,False,1922
"Wells (H. G.)- Joan and Peter : the story of an education. Repr. &. 8vo. 74 x 5, pp. 748, gs. net .. . CASSELL, Feb. 22",292,300.0,,Wells (H. G.),Joan and Peter : the story of an education.,Repr. &. 8vo.,"74 x 5, pp. 748, gs. net .. .",CASSELL,Feb. 22,False,1922
"Wells (H. G.)-The Passionate friends : a novel. Cr. 8vo. 73 x 5, pp. 252, 25. 6d, net. COLLINS, Sept. '22",292,300.0,,Wells (H. G.),The Passionate friends : a novel.,Cr. 8vo.,"73 x 5, pp. 252, 25. 6d, net.",COLLINS,Sept. 22,False,1922
"Wells (H. G.)—The Secret places of the heart. Cr. 8vo. 78 X 5, pp. 311, 75. 6d. net CASSELL, May '22",292,300.0,,Wells (H. G.),The Secret places of the heart.,Cr. 8vo.,"78 X 5, pp. 311, 75. 6d. net",CASSELL,May 22,False,1922
"Wells (H. G.)-A Short history of the world. Illus. Roy. 8vo. 10x7, pp. 448, 15$. net. CASSELL, Nov. '22",292,300.0,,Wells (H. G.),A Short history of the world. Illus.,Roy. 8vo.,"10x7, pp. 448, 15$. net.",CASSELL,Nov. 22,False,1922
"Wells (H. G.)—Tales of the unexpected. Cheap ed. Cr. 8vo, 74 x 41, pp. 280, 2s. 6d. net. COLLINS, Nov. '22",292,300.0,,Wells (H. G.),Tales of the unexpected. Cheap ed.,Cr. 8vo,"74 x 41, pp. 280, 2s. 6d. net.",COLLINS,Nov. 22,False,1922
"Wells (H. G.)—Washington and the hope of peace. Cr. 8vo. 71 x 5, pp. 280, 6s. net COLLINS, Jan. '22",292,300.0,,Wells (H. G.),Washington and the hope of peace.,Cr. 8vo.,"71 x 5, pp. 280, 6s. net",COLLINS,Jan. 22,False,1922
"Wells (Louis Ray)-Industrial history of the United States. Cr. 8vo. pp. 584, gs. net. MACMILLAN, Sept. '22",292,300.0,,Wells (Louis Ray),Industrial history of the United States.,Cr. 8vo.,"pp. 584, gs. net.",MACMILLAN,Sept. 22,False,1922
"Wells (Percy A.) and Hooper (John)— Modern cabinet work: furniture and fitments. 3rd ed., rev. with additional illus. Roy. 8vo. 105x7), pp. 398, 259. net. BATSFORD, Nov. '22",292,300.0,,Wells (Percy A.) and Hooper (John),"Modern cabinet work: furniture and fitments. 3rd ed., rev. with additional illus.",Roy. 8vo.,"105x7), pp. 398, 259. net.",BATSFORD,Nov. 22,False,1922
"Welsh (R. E.)-Classics of the soul's quest. 8vo, 8 X 51, pp. 342, 75. 6d. net. HODDER & S., Dec. '22",292,300.0,,Welsh (R. E.),Classics of the soul's quest.,"8vo,","8 X 51, pp. 342, 75. 6d. net.",HODDER & S.,Dec. 22,False,1922
"Welton (J.)-Groundwork of ethics. Cr. 8vo. pp. 170, 3s. 6d... UNIV. TUTORIAL PR., May'22",292,300.0,,Welton (J.),Groundwork of ethics.,Cr. 8vo.,"pp. 170, 3s. 6d..",UNIV. TUTORIAL PR.,May 22,False,1922
"Wemyss (Mrs. George)--Priscilla. Re-issued. Cr. 8vo. 71 x 5, pp. 304, 3s. 6d. net CONSTABLE, July '22",292,300.0,,Wemyss (Mrs. George),Priscilla. Re-issued.,Cr. 8vo.,"71 x 5, pp. 304, 3s. 6d. net",CONSTABLE,July 22,False,1922
"Wenlock (Rankin) ed.—Extracts from standard authors : a dictation manual abridged from “ Dictation exercises from standard authors."" Cr. 8vo. 7x 44, pp. 111, limp is. 6d. MACMILLAN, Apr.'22",293,301.0,,Wenlock (Rankin) ed.,"Extracts from standard authors : a dictation manual abridged from “ Dictation exercises from standard authors.""",Cr. 8vo.,"7x 44, pp. 111, limp is. 6d.",MACMILLAN,Apr. 22,False,1922
"Wentworth-James (Gertie de S.)-The Love book. Cheap ed. Cr. 8vo. 75 X 5, pp. 120, 28. 6d. net....... .T. LAURIE, Oct. '22",293,301.0,,Wentworth-James (Gertie de S.),The Love book. Cheap ed.,Cr. 8vo.,"75 X 5, pp. 120, 28. 6d. net.......",T. W. LAURIE,Oct. 22,False,1922
"Wentworth-James (Gertie de S.)—The Soul that came back. Cr. 8vo. 71 X 5, pp. 240, 75. 6d. net ..T. W. LAURIE, July '22",293,301.0,,Wentworth-James (Gertie de S.),The Soul that came back.,Cr. 8vo.,"71 X 5, pp. 240, 75. 6d. net ..",T. W. LAURIE,July 22,False,1922
"Werner (E. T. C.)-Myths and legends of China. Illus. Roy. 8vo. 98 x 71, pp. 454, 255. net. HARRAP, Oct. '22",293,301.0,,Werner (E. T. C.),Myths and legends of China. Illus.,Roy. 8vo.,"98 x 71, pp. 454, 255. net.",HARRAP,Oct. 22,False,1922
"Wesencraft (Richard Henry) (R. H. West) - Reality—the absolute: a challenge. 81x5}, pp. 20, swd. is. net (Kingsclere, Anerley Road, Westcliff-on-Sea) AUTHOR, Mar. '22",293,301.0,,Wesencraft (Richard Henry) (R. H. West),Reality—the absolute: a challenge.,,"81x5}, pp. 20, swd. is. net (Kingsclere, Anerley Road, Westcliff-on-Sea)",AUTHOR,Mar. 22,False,1922
"West (Algernon, Sir)— Political England : chronicle of the nineteenth century, told in a letter to Miss Margot Tennant. 8vo, 9 x6, pp. 125, 75. 6d. net........ UNWIN, Dec. '22",293,301.0,,"West (Algernon, Sir)","Political England : chronicle of the nineteenth century, told in a letter to Miss Margot Tennant.","8vo,","9 x6, pp. 125, 75. 6d. net........",UNWIN,Dec. 22,False,1922
"West (Algernon, Rt. Hon. Sir)~Private Diaries. Edit. by Horace G. Hutchinson. With port. 8vo. 81 x 54, pp. 396, 18s. net. MURRAY, Sept. '22",293,301.0,,"West (Algernon, Rt. Hon. Sir)",Private Diaries. Edit. by Horace G. Hutchinson. With port.,8vo.,"81 x 54, pp. 396, 18s. net.",MURRAY,Sept. 22,False,1922
"West (Florence E.)—Stepping stones to social and industrial history. Illus. 8vo. 87 X 57, pp. 115, limp is. 6d. net. (Self-study ser.) WHEATON, July '22",293,301.0,,West (Florence E.),Stepping stones to social and industrial history. Illus.,8vo.,"87 X 57, pp. 115, limp is. 6d. net. (Self-study ser.)",A. WHEATON,July 22,False,1922
"West (Rebecca)—The Judge : a novel. Cr. 8vo 73 X 5, pp. 430, 75. 6d. net HUTCHINSON, June '22",293,301.0,,West (Rebecca),The Judge : a novel.,Cr. 8vo,"73 X 5, pp. 430, 75. 6d. net",HUTCHINSON,June 22,False,1922
