entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
"Warren (T. Herbert)- The Centenary of Tenny. son. 1809--1909. 8vo. swd. is. net FROWDE, Aug. 09",Warren,T. Herbert,The Centenary of Tenny,FROWDE,,0.0,8vo.,"Warren (T. Herbert)- The Centenary of Tenny. son. 1809--1909. 8vo. swd. is. net FROWDE, Aug. 09",T. Herbert Warren,['Warren (T. Herbert)'],,Aug. 09,
"Warren (T. Herbert)--Essays of Poets and Poetry Ancient and Modern. 8vo. 9X51, pp. 336, Ios. 6d. net......MURRAY, May 09",Warren,T. Herbert,Essays of Poets and Poetry Ancient and Modern,MURRAY,6d.,0.025,8vo.,"Warren (T. Herbert)--Essays of Poets and Poetry Ancient and Modern. 8vo. 9X51, pp. 336, Ios. 6d. net......MURRAY, May 09",T. Herbert Warren,['Warren (T. Herbert)'],,May 09,net
"Warriors of Old Japan and other Stories. By Yei Theodora Ozaki. Illus. Cr. 8vo. 71 x 5, pp. 282, 58. net ... CONSTABLE, Dec, og Wars of Relig. in France, Thompson (J. W.) 21s. net Warschauor (J.)- Jesus or Christ ? Cr. Svo. 71 X 48, pp. 128, is. 6d. net J. CLARKE, Mar, 09",,,Warriors of Old Japan and other Stories,J. CLARKE,6d.,0.025,8vo.,"Warriors of Old Japan and other Stories. By Yei Theodora Ozaki. Illus. Cr. 8vo. 71 x 5, pp. 282, 58. net ... CONSTABLE, Dec, og Wars of Relig. in France, Thompson (J. W.) 21S. net Warschauor (J.)- Jesus or Christ ? Cr. Svo. 71 X 48, pp. 128, is. 6d. net J. CLARKE, Mar, 09",,,,"Mar, 09",net
"Warschauer (J.)--Problems of Immanence : Studies Critical and Constructive. Cr. 8vo. 71 X 48, pp. 242, 2s. 6d. net J. CLARKE, Sep. 09",Warschauer,J.,Problems of Immanence : Studies Critical and Constructive,J. CLARKE,2s. 6d.,0.125,8vo.,"Warschauer (J.)--Problems of Immanence : Studies Critical and Constructive. Cr. 8vo. 71 X 48, pp. 242, 25. 6d. net J. CLARKE, Sep. 09",J. Warschauer,['Warschauer (J.)'],,Sep. 09,net
"Warwick (Charles F.)--Danton and the French Revolution. 8vo. 8} 5, pp. 468, 8s. 6d. net UNWIN, Sep. 09",Warwick,Charles F.,Danton and the French Revolution,UNWIN,8s. 6d.,0.42500000000000004,8vo.,"Warwick (Charles F.)--Danton and the French Revolution. 8vo. 8} 5, pp. 468, 8s. 6d. net UNWIN, Sep. 09",Charles F. Warwick,['Warwick (Charles F.)'],,Sep. 09,net
"Warwick (Charles F.)-Mirabeau and the French Revolution. New edit. Cr. 8vo., 8s. 6d. net UNWIN, Sep. 09",Warwick,Charles F.,Mirabeau and the French Revolution,UNWIN,8s. 6d.,0.42500000000000004,8vo.,"Warwick (Charles F.)-Mirabeau and the French Revolution. New edit. Cr. 8vo., 8s. 6d. net UNWIN, Sep. 09",Charles F. Warwick,['Warwick (Charles F.)'],,Sep. 09,net
"Warwick (Charles F.)-Robespierre and the French Revolution. 8vo. 81 X5, pp. 408, 8s. 6d. net ... UNWIN, Sep. 09",Warwick,Charles F.,Robespierre and the French Revolution,UNWIN,8s. 6d.,0.42500000000000004,8vo.,"Warwick (Charles F.)-Robespierre and the French Revolution. 8vo. 81 X5, pp. 408, 8s. 6d. net ... UNWIN, Sep. 09",Charles F. Warwick,['Warwick (Charles F.)'],,Sep. 09,net
"Warwick (Sidney)--A House of Lies. Cr. 8vo. 7}X48, pp. 352, 6s. ...CASSELL, Aug. 09",Warwick,Sidney,A House of Lies,CASSELL,6s.,0.3,8vo.,"Warwick (Sidney)--A House of Lies. Cr. 8vo. 7}X48, pp. 352, 6s. ...CASSELL, Aug. 09",Sidney Warwick,['Warwick (Sidney)'],,Aug. 09,
"Warwick (Sidney)—The Woman Pays. Cheap edit. Cr. 8vo., pp. 266, swd. is. net R. E. KING, April 09",Warwick,Sidney,The Woman Pays,R. E. KING,,0.0,8vo.,"Warwick (Sidney)—The Woman Pays. Cheap edit. Cr. 8vo., pp. 266, swd. is. net R. E. KING, April 09",Sidney Warwick,['Warwick (Sidney)'],,April 09,
"Washington (Booker T.) and Du Bois (W.E..)- The American Negro (Southern States). His Economic Progress in Relation to his Moral and Religious Development. Cr. 8vo. 78 X 5, pp. 222, 3s. 6d. net . UNWIN, July 09",Washington,Booker T.,The American Negro (Southern States),UNWIN,3s. 6d.,0.175,8vo.,"Washington (Booker T.) and Du Bois (W.E..)- The American Negro (Southern States). His Economic Progress in Relation to his Moral and Religious Development. Cr. 8vo. 78 X 5, pp. 222, 35. 6d. net . UNWIN, July 09",Booker T. Washington,"['Washington (Booker T.)', 'Du Bois (W.E..)']",,July 09,net
"Washington (George)— Writings. Edit. by L. B. Evans. 8vo. Ios. 6d. net ..PUTNAM, Feb. 09",Washington,George,Writings,PUTNAM,6d.,0.025,8vo.,"Washington (George)— Writings. Edit. by L. B. Evans. 8vo. Ios. 6d. net ..PUTNAM, Feb. 09",George Washington,['Washington (George)'],,Feb. 09,net
"Wasmann (Erich)-The Berlin Discussion of the Problem of Evolution. Full report of the lectures given in February, 1907, and of the evening discussion, 8vo. 87 X 5, pp. 282, 6s. net. .K. PAUL, June 09",Wasmann,Erich,The Berlin Discussion of the Problem of Evolution,K. PAUL,6s.,0.3,8vo.,"Wasmann (Erich)-The Berlin Discussion of the Problem of Evolution. Full report of the lectures given in February, 1907, and of the evening discussion, 8vo. 87 X 5, pp. 282, 6s. net. .K. PAUL, June 09",Erich Wasmann,['Wasmann (Erich)'],,June 09,net
"Water Board, Metropolitan-Annual Report and Abstract of Accounts. 1s. 3d. WYMAX, May 09",,,"Water Board, Metropolitan-Annual Report and Abstract of Accounts",WYMAX,1s. 3d.,0.0625,,"Water Board, Metropolitan-Annual Report and Abstract of Accounts. Is. 3d. WYMAX, May 09",,,,May 09,
"Water Supply (Metropolitan): Report on its Condition, October, 1908, 6d. WYMAN, Jan. 09",Water Supply,Metropolitan,"Report on its Condition, October",WYMAN,6d.,0.025,,"Water Supply (Metropolitan): Report on its Condition, October, 1908, 6d. WYMAN, Jan. 09",Metropolitan Water Supply,['Water Supply (Metropolitan)'],,Jan. 09,
"Waterhouse (Elizabeth)—Thoughts of a Tertiary. 18mo., pp. 84, 1s. net. METHUEX, Oct. 09",Waterhouse,Elizabeth,Thoughts of a Tertiary,METHUEX,1s.,0.05,18mo.,"Waterhouse (Elizabeth)—Thoughts of a Tertiary. 18mo., pp. 84, Is. net. METHUEX, Oct. 09",Elizabeth Waterhouse,['Waterhouse (Elizabeth)'],,Oct. 09,net
"Watkins (A.)- Photography : the Watkins Manual of Exposure and Development. 4th edit. 12mo., pp. 138, is, net id. (Hereford) WATKINS, Jan. 09",Watkins,A.,Photography : the Watkins Manual of Exposure and Development,WATKINS,,0.0,12mo.,"Watkins (A.)- Photography : the Watkins Manual of Exposure and Development. 4th edit. 12mo., pp. 138, is, net id. (Hereford) WATKINS, Jan. 09",A. Watkins,['Watkins (A.)'],,Jan. 09,
"Watson (Sir Charles M.)--Universal Service. A Résumé of some of the Arguments for and against the systems of Voluntary Service and of Universal Service, &c. Cr. 8vo., pp. 32, swd. 6dnet.. REES, June 09",Watson,Sir Charles M.,Universal Service,REES,6d,0.025,8vo.,"Watson (Sir Charles M.)--Universal Service. A Résumé of some of the Arguments for and against the systems of Voluntary Service and of Universal Service, &c. Cr. 8vo., pp. 32, swd. 6dnet.. REES, June 09",Sir Charles M. Watson,['Watson (Sir Charles M.)'],,June 09,net
"Watson (E. H. Lacon)—The Happy Elopement. Cr. 8vo. 73 X5, pp. 324, 6s. BRO L., Feb. 09",Watson,E. H. Lacon,The Happy Elopement,BRO L.,6s.,0.3,8vo.,"Watson (E. H. Lacon)—The Happy Elopement. Cr. 8vo. 73 X5, pp. 324, 6s. BRO L., Feb. 09",E. H. Lacon Watson,['Watson (E. H. Lacon)'],,Feb. 09,
"Watson (F. S.) and Cunningham (J. H.) Diseases and Surgery of the Genito-Urinary System. 2 vols. Ryl. 8vo. 63s. net H. KIMPTON, Feb. 09",Watson,F. S.,Diseases and Surgery of the Genito-Urinary System,H. KIMPTON,63s.,3.15,8vo.,"Watson (F. S.) and Cunningham (J. H.) Diseases and Surgery of the Genito-Urinary System. 2 vols. Ryl. 8vo. 635. net H. KIMPTON, Feb. 09",F. S. Watson,"['Watson (F. S.)', 'Cunningham (J. H.)']",,Feb. 09,net
"Watson (Foster) - The Beginnings of the Teaching of Modern Subjects in lingland. Cr. 8vo. 44x71, pp. 576, 7s. 6d. net.. PITMAN, June 09",Watson,Foster,The Beginnings of the Teaching of Modern Subjects in lingland,PITMAN,7s. 6d.,0.375,8vo.,"Watson (Foster) - The Beginnings of the Teaching of Modern Subjects in lingland. Cr. 8vo. 44x71, pp. 576, 75. 6d. net.. PITMAN, June 09",Foster Watson,['Watson (Foster)'],,June 09,net
"Watson (H. B. Marriott-)-The Castle by the Sea. Cr. 8yo. 71 x 5, pp. 322, 6s... METHUEN, July 0) Watson (H. B. Marriott)— The Flower of the Heart. Cr. 8vo. 78 X5, pp. 324, 6s. METHUEN, Jan. 09",Watson,H. B. Marriott-,The Castle by the Sea,METHUEN,6s.,0.3,8vo.,"Watson (H. B. Marriott-)-The Castle by the Sea. Cr. 8yo. 71 x 5, pp. 322, 6s... METHUEN, July 0) Watson (H. B. Marriott)— The Flower of the Heart. Cr. 8vo. 78 X5, pp. 324, 6s. METHUEN, Jan. 09",H. B. Marriott- Watson,['Watson (H. B. Marriott-)'],,Jan. 09,
"Watson (H. B. Marriott)-The Golden Precipice. Svo. swd. od..... ...CASSELL, Nov. 09",Watson,H. B. Marriott,The Golden Precipice,CASSELL,,0.0,,"Watson (H. B. Marriott)-The Golden Precipice. Svo. swd. od..... ...CASSELL, Nov. 09",H. B. Marriott Watson,['Watson (H. B. Marriott)'],,Nov. 09,
"Watson (H. B. Marriott)-Romance at Random. Cr. 8vo. 73 X44, pp. 360, 6s. HUTCHINSON, Nov. 09",Watson,H. B. Marriott,Romance at Random,HUTCHINSON,6s.,0.3,8vo.,"Watson (H. B. Marriott)-Romance at Random. Cr. 8vo. 73 X44, pp. 360, 6s. HUTCHINSON, Nov. 09",H. B. Marriott Watson,['Watson (H. B. Marriott)'],,Nov. 09,
"Watson (Helen H.)— The Captain's Daughter. Cr. 8vo. 73 x5, pp. 344, 6s. MILLS & BOON, April 09",Watson,Helen H.,The Captain's Daughter,MILLS & BOON,6s.,0.3,8vo.,"Watson (Helen H.)— The Captain's Daughter. Cr. 8vo. 73 x5, pp. 344, 6s. MILLS & BOON, April 09",Helen H. Watson,['Watson (Helen H.)'],,April 09,
"Watson (Helen H.)-Love, the Intruder : Modern Romance. Cr. 8vo. 8 X5, pp. 466, 6s. RT S., Sep. 09",Watson,Helen H.,"Love, the Intruder : Modern Romance",RT S.,6s.,0.3,8vo.,"Watson (Helen H.)-Love, the Intruder : Modern Romance. Cr. 8vo. 8 X5, pp. 466, 6s. RT S., Sep. 09",Helen H. Watson,['Watson (Helen H.)'],,Sep. 09,
"Watson (T. M.)--Aristotle's Criticisms of Plato. 8vo. swd. 3s. 6d. net (Clarendon Press) FROHDE, Mar. 09",Watson,T. M.,Aristotle's Criticisms of Plato,FROHDE,3s. 6d.,0.175,8vo.,"Watson (T. M.)--Aristotle's Criticisms of Plato. 8vo. swd. 35. 6d. net (Clarendon Press) FROHDE, Mar. 09",T. M. Watson,['Watson (T. M.)'],,Mar. 09,net
"Watson (J. Robertson)-The Case for Tariff Reform : being a Series of Addresses on the Fiscal Question, combined and enlarged. Popular Edit. 8vo. 81 X51, pp. 930, 2s. 6d. net SIMPKIN, Dec. 09",Watson,J. Robertson,"The Case for Tariff Reform : being a Series of Addresses on the Fiscal Question, combined and enlarged",SIMPKIN,2s. 6d.,0.125,8vo.,"Watson (J. Robertson)-The Case for Tariff Reform : being a Series of Addresses on the Fiscal Question, combined and enlarged. Popular Edit. 8vo. 81 X51, pp. 930, 2s. 6d. net SIMPKIN, Dec. 09",J. Robertson Watson,['Watson (J. Robertson)'],,Dec. 09,net
"Watson (John)-An Outline of Philosophy, with Notes Historical and Critical. 4th edit. Post 8vo., pp. 511, 7s. 6d. net VACLEHOSE, Nov. og Watson (Jolin)-Respectable Sins. 8v0. 8 X5 , pp. 288, 3s. 60.. ....HODDER & S., Oct. 09",Watson,John,"An Outline of Philosophy, with Notes Historical and Critical",HODDER & S.,,0.0,8vo.,"Watson (John)-An Outline of Philosophy, with Notes Historical and Critical. 4th edit. Post 8vo., pp. 511, 75. 6d. net VACLEHOSE, Nov. og Watson (Jolin)-Respectable Sins. 8v0. 8 X5 , pp. 288, 35. 60.. ....HODDER & S., Oct. 09",John Watson,['Watson (John)'],,Oct. 09,
"Watson (John)-The Scot of the Eighteenth Century, hi Religion and his Life. Svo. 73 X5, pp. 352, 5s.......HODDER & S., Oct. 09",Watson,John,"The Scot of the Eighteenth Century, hi Religion and his Life",HODDER & S.,5s.,0.25,,"Watson (John)-The Scot of the Eighteenth Century, hi Religion and his Life. Svo. 73 X5, pp. 352, 5S.......HODDER & S., Oct. 09",John Watson,['Watson (John)'],,Oct. 09,
"Watson (John)-The Upper Room. New edit. 12mo., pp. 158, is, net.... HODDER & S., Dec.og Watson (John) and Winder (Blanche)-Wood- landers and Field Folk : Sketches of Wild Life in Britain. Illus. New edit. Cr. 8vo. 7} X4, pp. 316, 2s. L'NWIN, Nov. 09",Watson,John,The Upper Room,L'NWIN,2s.,0.1,12mo.,"Watson (John)-The Upper Room. New edit. 12mo., pp. 158, is, net.... HODDER & S., Dec.og Watson (John) and Winder (Blanche)-Wood- landers and Field Folk : Sketches of Wild Life in Britain. Illus. New edit. Cr. 8vo. 7} X4, pp. 316, 25. L'NWIN, Nov. 09",John Watson,['Watson (John)'],,Nov. 09,
"Watson (Williain)--New Poems. Cr. 8vo. 7*X5, pp. 134, 5s. net LANE, Oct. 09",Watson,Williain,New Poems,LANE,5s.,0.25,8vo.,"Watson (Williain)--New Poems. Cr. 8vo. 7*X5, pp. 134, 55. net LANE, Oct. 09",Williain Watson,['Watson (Williain)'],,Oct. 09,net
"Watt (Henry J.)-The Economy and Training of Memory. 12mo. 64 X4, pp. 136, 1s. 6d. net E. ARNOLD, Feb. 09",Watt,Henry J.,The Economy and Training of Memory,E. ARNOLD,1s. 6d.,0.07500000000000001,12mo.,"Watt (Henry J.)-The Economy and Training of Memory. 12mo. 64 X4, pp. 136, Is. 6d. net E. ARNOLD, Feb. 09",Henry J. Watt,['Watt (Henry J.)'],,Feb. 09,net
"Watkins (Penelope) Critical Cousins and what 77 * 5, pp 316, 6s. .... HODDER & Š., Mar. og they Taught One Another. Illus. Imp. 16mo. 7! X54, pp. 224, 28. ....GARDNER, D., Nov. 09",Watkins,Penelope,Critical Cousins and what,"GARDNER, D.",,0.0,16mo.,"Watkins (Penelope) Critical Cousins and what 77 * 5, pp 316, 65. .... HODDER & Š., Mar. og they Taught One Another. Illus. Imp. 16mo. 7! X54, pp. 224, 28. ....GARDNER, D., Nov. 09",Penelope Watkins,['Watkins (Penelope)'],,Nov. 09,
"Watkinson (William L.)—The Fatal Barter and other Sermons. Cr. 8vo. 73 X5. pp. 282, 3s. 6d. R. CULLEY, Nov. 09",Watkinson,William L.,The Fatal Barter and other Sermons,R. CULLEY,3s. 6d.,0.175,8vo.,"Watkinson (William L.)—The Fatal Barter and other Sermons. Cr. 8vo. 73 X5. pp. 282, 3s. 6d. R. CULLEY, Nov. 09",William L. Watkinson,['Watkinson (William L.)'],,Nov. 09,
"Watney (Charles) and Lloyd (Mrs. Herbert)- Motoring in India. A Guide to the Tourist and Resident. Cr. 8vo. 71 x 5, pp. 222, 5s. net “CAR ILLUSTRATED, April 09",Watney,Charles,Motoring in India,CAR ILLUSTRATED,,0.0,8vo.,"Watney (Charles) and Lloyd (Mrs. Herbert)- Motoring in India. A Guide to the Tourist and Resident. Cr. 8vo. 71 x 5, pp. 222, 55. net “CAR ILLUSTRATED, April 09",Charles Watney,"['Watney (Charles)', 'Lloyd (Mrs. Herbert)']",,April 09,
"Watson (Charles)—First Epistle General of si. John. Notes of Lectures to serve as a Popular Commentary. 2nd edit. with biog. note. Port. Post 8vo., pp. 535, 4s. 6d. net MACLEHOSE, Dec. 09",Watson,Charles,First Epistle General of si,MACLEHOSE,4s. 6d.,0.225,8vo.,"Watson (Charles)—First Epistle General of si. John. Notes of Lectures to serve as a Popular Commentary. 2nd edit. with biog. note. Port. Post 8vo., pp. 535, 45. 6d. net MACLEHOSE, Dec. 09",Charles Watson,['Watson (Charles)'],,Dec. 09,net
"Watson (Sir Charles M.)-The Life of Major- General Sir Charles William Wilson, R.E. Illus. 8vo. 9 X54, pp. 436, 15s. net MURRAY, May 09",Watson,Sir Charles M.,"The Life of Major- General Sir Charles William Wilson, R.E",MURRAY,15s.,0.75,8vo.,"Watson (Sir Charles M.)-The Life of Major- General Sir Charles William Wilson, R.E. Illus. 8vo. 9 X54, pp. 436, 155. net MURRAY, May 09",Sir Charles M. Watson,['Watson (Sir Charles M.)'],,May 09,net
"Watteyne (V.) and Others-— The Prevention of Mine Explosions Report and Recommenda- tions. (U.S. Geological Survey Bulletin.) 8vo. 9 X 6, pp. II, swd. is. net WESLEY, Mar. og Watts (J. Hunter)-Self-Maintenance for the Unemployed. Cr. 8vo., id. TWENTIETH CENT. PRESS, Sep. 09",Watteyne,V.,Others-— The Prevention of Mine Explosions Report and Recommenda- tions,TWENTIETH CENT. PRESS,,0.0,8vo.,"Watteyne (V.) and Others-— The Prevention of Mine Explosions Report and Recommenda- tions. (U.S. Geological Survey Bulletin.) 8vo. 9 X 6, pp. II, swd. is. net WESLEY, Mar. og Watts (J. Hunter)-Self-Maintenance for the Unemployed. Cr. 8vo., id. TWENTIETH CENT. PRESS, Sep. 09",V. Watteyne,['Watteyne (V.)'],,Sep. 09,
"Watts (W. W.) Centenary of Geological Society, 28. net.. Waugh (A. F.)-- The American Apple Orchard. Cr. 8vo. gs. net ...K. PAUL, Jan. 09",Watts,W. W.,Centenary of Geological Society,K. PAUL,,0.0,8vo.,"Watts (W. W.) Centenary of Geological Society, 28. net.. Waugh (A. F.)-- The American Apple Orchard. Cr. 8vo. gs. net ...K. PAUL, Jan. 09",W. W. Watts,['Watts (W. W.)'],,Jan. 09,
"Waugh (Arthur) Later Poems from Punch, 5s. net Waugh (T.)—The Christian Church and the Present Outlook. Cr. Svo. 2s. net R. CULLEY, Mar. 09",Waugh,Arthur,Later Poems from Punch,R. CULLEY,2s.,0.1,,"Waugh (Arthur) Later Poems from Punch, 55. net Waugh (T.)—The Christian Church and the Present Outlook. Cr. Svo. 2s. net R. CULLEY, Mar. 09",Arthur Waugh,['Waugh (Arthur)'],,Mar. 09,net
"Webb (George W.)--A Systematic Geography of the British 1sles. Cr. 8vo. 7} x 43, pp. 102, s. METHUEN, Aug. 09",Webb,George W.,A Systematic Geography of the British,METHUEN,,0.0,8vo.,"Webb (George W.)--A Systematic Geography of the British Isles. Cr. 8vo. 7} x 43, pp. 102, IS. METHUEN, Aug. 09",George W. Webb,['Webb (George W.)'],,Aug. 09,
"Webb (Mrs. Sidney) and others Socialism and National Minimum. Cr. 8vo. 7} X5, pp. 92, is. net, swd. 6d. net.... ...... .FIFIELD, April 09",Webb,Mrs. Sidney,Socialism and National Minimum,FIFIELD,6d.,0.025,8vo.,"Webb (Mrs. Sidney) and others Socialism and National Minimum. Cr. 8vo. 7} X5, pp. 92, is. net, swd. 6d. net.... ...... .FIFIELD, April 09",Mrs. Sidney Webb,['Webb (Mrs. Sidney)'],,April 09,net
"Webb (Sidney and Beatrice) Poor Law Com- mission, Minority Rept. Pt. I, 78. 6d. net ; pt. 2, 5s. net Wober (Hermann, Sir)-On Means for the Pro- longation of Life. 3rd and enlarged edition, 8vo. 84x5}, pp. 222, 4s. 6d. net J. BALE, Mar. 09",Webb,Sidney,"Poor Law Com- mission, Minority Rept",J. BALE,4s. 6d.,0.225,8vo.,"Webb (Sidney and Beatrice) Poor Law Com- mission, Minority Rept. Pt. I, 78. 6d. net ; pt. 2, 5s. net Wober (Hermann, Sir)-On Means for the Pro- longation of Life. 3rd and enlarged edition, 8vo. 84x5}, pp. 222, 45. 6d. net J. BALE, Mar. 09",Sidney Webb,"['Webb (Sidney)', 'Webb (Beatrice)']",,Mar. 09,net
"Webling (Peggy)—The Story of Virginia Perfect Cr. 8vo. 73 x5, pp. 316, 6s... METHUEN, Jan. 09",Webling,Peggy,The Story of Virginia Perfect,METHUEN,6s.,0.3,8vo.,"Webling (Peggy)—The Story of Virginia Perfect Cr. 8vo. 73 x5, pp. 316, 6s... METHUEN, Jan. 09",Peggy Webling,['Webling (Peggy)'],,Jan. 09,
"Webster (Mrs. A.)--Boots and his Brothers 4 illus. Imp. 16mo. 5} *7), pp. 16, swd. id.  A. L.” Tiny Reader, No. 19) E. J. ARNOLD, Mar. 09",Webster,Mrs. A.,Boots and his Brothers,E. J. ARNOLD,,0.0,16mo.,"Webster (Mrs. A.)--Boots and his Brothers 4 illus. Imp. 16mo. 5} *7), pp. 16, swd. id.  A. L.” Tiny Reader, No. 19) E. J. ARNOLD, Mar. 09",Mrs. A. Webster,['Webster (Mrs. A.)'],,Mar. 09,
"Webstor (A.)--The Frog Prince (Grimm's Fairy Tales). Illus. Imp. 16mo. 77 x 51, pp. 16, id. E. J. ARNOLD, April 09",,,,E. J. ARNOLD,,0.0,16mo.,"Webstor (A.)--The Frog Prince (Grimm's Fairy Tales). Illus. Imp. 16mo. 77 x 51, pp. 16, id. E. J. ARNOLD, April 09",,"[""Webstor (A.)--The Frog Prince (Grimm's Fairy Tales)""]",,April 09,
"Webster (A. W.)-Simple Eye Teaching for Class and Platform. Cr. 8vo. 71 x5, pp. 140, 1s. 6d. net .....S. S. U., April 09",Webster,A. W.,Simple Eye Teaching for Class and Platform,S. S. U.,1s. 6d.,0.07500000000000001,8vo.,"Webster (A. W.)-Simple Eye Teaching for Class and Platform. Cr. 8vo. 71 x5, pp. 140, Is. 6d. net .....S. S. U., April 09",A. W. Webster,['Webster (A. W.)'],,April 09,net
"Webster (F. S.)-In Remembrance of Me. An answer to the Eucharistic Congress of September, 1908. 12m0., pp. 96, s. R.T.S., Mar. 09",Webster,F. S.,In Remembrance of Me,R.T.S.,,0.0,,"Webster (F. S.)-In Remembrance of Me. An answer to the Eucharistic Congress of September, 1908. 12m0., pp. 96, IS. R.T.S., Mar. 09",F. S. Webster,['Webster (F. S.)'],,Mar. 09,
"Webster (F. S.)- My Lord and I : What Christ is to a Believer. Cr. 8vo. 8 X51. pp. 208, 23. 60. net . MORGAN & S., Oct. 09",Webster,F. S.,My Lord and I : What Christ is to a Believer,MORGAN & S.,,0.0,8vo.,"Webster (F. S.)- My Lord and I : What Christ is to a Believer. Cr. 8vo. 8 X51. pp. 208, 23. 60. net . MORGAN & S., Oct. 09",F. S. Webster,['Webster (F. S.)'],,Oct. 09,
"Webster (James)-- The Revival in Manchuria. Cr. 8vo., pp. 128, swd. 6d. net MORGAN & S., Sep. 09",Webster,James,The Revival in Manchuria,MORGAN & S.,6d.,0.025,8vo.,"Webster (James)-- The Revival in Manchuria. Cr. 8vo., pp. 128, swd. 6d. net MORGAN & S., Sep. 09",James Webster,['Webster (James)'],,Sep. 09,net
"Webster's Royal Red Book. May, 1909. Ryl. 16mo. 5s, net WEBSTER, May og Webster's Royal Red Book, January, 1910. Ryl 16mo. 58. net..... OFFICE, Dec. 09",,,Webster's Royal Red Book,OFFICE,,0.0,16mo.,"Webster's Royal Red Book. May, 1909. Ryl. 16mo. 5s, net WEBSTER, May og Webster's Royal Red Book, January, 1910. Ryl 16mo. 58. net..... OFFICE, Dec. 09",,,,Dec. 09,
"Wedgwood (J. C.)- A History of the Wedgwood Family. Imp. 8vo. 428. net St. CATHERINE PRESS, Feb. 09",Wedgwood,J. C.,A History of the Wedgwood Family,CATHERINE PRESS,,0.0,8vo.,"Wedgwood (J. C.)- A History of the Wedgwood Family. Imp. 8vo. 428. net St. CATHERINE PRESS, Feb. 09",J. C. Wedgwood,['Wedgwood (J. C.)'],,Feb. 09,
"Wedgwood (Julia)--Nineteenth Century Teachers and other Essays. 8vo. 91 X 6, PP. 428, Ios. 6d. net .HODDER & S., Mar. on Wed more (Frederick) - Some of the Moderns. Illus. 4to. } 81, pp. 114 and plates, 15s. net VIRTUE, Nov. 09",Wedgwood,Julia,Nineteenth Century Teachers and other Essays,VIRTUE,15s.,0.75,8vo.,"Wedgwood (Julia)--Nineteenth Century Teachers and other Essays. 8vo. 91 X 6, PP. 428, Ios. 6d. net .HODDER & S., Mar. on Wed more (Frederick) - Some of the Moderns. Illus. 4to. } 81, pp. 114 and plates, 155. net VIRTUE, Nov. 09",Julia Wedgwood,['Wedgwood (Julia)'],,Nov. 09,net
"Wed more (Millicent)--A Minstrel in the South [Poems). Cr. 8vo., pp. 61, 28. 6d. net SMITH, E., May 09",Wed more,Millicent,A Minstrel in the South [Poems),"SMITH, E.",6d.,0.025,8vo.,"Wed more (Millicent)--A Minstrel in the South [Poems). Cr. 8vo., pp. 61, 28. 6d. net SMITH, E., May 09",Millicent Wed more,['Wed more (Millicent)'],,May 09,net
"Wayside Thoughts. Second Ser. By cesca.” 18mno., pp. 128, swd. is. 6d. net ARROWSMITH, Nov. 09",,,Wayside Thoughts,ARROWSMITH,6d.,0.025,,"Wayside Thoughts. Second Ser. By cesca.” 18mno., pp. 128, swd. is. 6d. net ARROWSMITH, Nov. 09",,,,Nov. 09,net
"We Two in W. Africa, Moore (D.) and Guggisberg (F. G.) 12s. 6d. net Weale (B. L. Putnam)--The Coming Struggle in Eastern Asia. 8vo: 9X58, pp. 684, 12s. 63. net MACMILLAN, Feb. 09",,,"We Two in W. Africa, Moore (D.) and Guggisberg (F. G.)",MACMILLAN,,0.0,8vo,"We Two in W. Africa, Moore (D.) and Guggisberg (F. G.) 125. 6d. net Weale (B. L. Putnam)--The Coming Struggle in Eastern Asia. 8vo: 9X58, pp. 684, 125. 63. net MACMILLAN, Feb. 09",,,,Feb. 09,
"Weather Report : Appendix 3, 4d. WYMAN, Mar. 09",,,Weather Report : Appendix 3,WYMAN,4d.,0.016666666666666666,,"Weather Report : Appendix 3, 4d. WYMAN, Mar. 09",,,,Mar. 09,
"Weather Reports, Weekly, ea. 60. W'YMAN, Jan., &c., 09",,,"Weather Reports, Weekly, ea",W'YMAN,,0.0,,"Weather Reports, Weekly, ea. 60. W'YMAN, Jan., &c., 09",,,,"Jan., &c., 09",
"Weathers (John)-French Gardening. Including details of “ Intensive Cultivation  for English Growers. Illus. Cr. 8vo. 8 X 5, pp. 248, 3s. 6d. net ... MURRAY, June 09",Weathers,John,French Gardening,MURRAY,3s. 6d.,0.175,8vo.,"Weathers (John)-French Gardening. Including details of “ Intensive Cultivation  for English Growers. Illus. Cr. 8vo. 8 X 5, pp. 248, 3s. 6d. net ... MURRAY, June 09",John Weathers,['Weathers (John)'],,June 09,net
"Weaver (Lawrence)-English Leadwork, its Art and History: Illus, 4to. 12 X84, pp. 284, 25s. net . BATSFORD, Nov. 09",Weaver,Lawrence,"English Leadwork, its Art and History: Illus",BATSFORD,25s.,1.25,4to.,"Weaver (Lawrence)-English Leadwork, its Art and History: Illus, 4to. 12 X84, pp. 284, 255. net . BATSFORD, Nov. 09",Lawrence Weaver,['Weaver (Lawrence)'],,Nov. 09,net
