entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
"Rufini Commentarius in Symbolum Apostolorum. Latin Text with notes by C. Whitaker. 3rd edit. Cr. 8vo., sud. 2s. net ; ditto, trans. 1s. 6d. net .BELL, Jan. 08",,,Rufini Commentarius in Symbolum Apostolorum,BELL,1s. 6d.,0.07500000000000001,8vo.,"Rufini Commentarius in Symbolum Apostolorum. Latin Text with notes by C. Whitaker. 3rd edit. Cr. 8vo., sud. 2s. net ; ditto, trans. Is. 6d. net .BELL, Jan. 08",,,,Jan. 08,net
"Ruka'at-i-Alamgiri or Letters of Aurungzebe. Trans. from the original Persian into English, by Jamshid H. Bilimoria, B.A., with historical and explanatory notes. Cloth Svo. pp. 190, 3s. net .LOZAC, Oct. 08",,,Ruka'at-i-Alamgiri or Letters of Aurungzebe,LOZAC,3s.,0.15,,"Ruka'at-i-Alamgiri or Letters of Aurungzebe. Trans. from the original Persian into English, by Jamshid H. Bilimoria, B.A., with historical and explanatory notes. Cloth Svo. pp. 190, 35. net .LOZAC, Oct. 08",,,,Oct. 08,net
"Rule of St. Benedict (The). Trans. with an intro. by Abbot Gasquet. Ryl. 16mo. 64 x 41, pp 160, is. 6d. net (King's Classics) CHATTO, Dec. 08",,,Rule of St,CHATTO,6d.,0.025,16mo.,"Rule of St. Benedict (The). Trans. with an intro. by Abbot Gasquet. Ryl. 16mo. 64 x 41, pp 160, is. 6d. net (King's Classics) CHATTO, Dec. 08",,,,Dec. 08,net
"Ruskin Nature Reader (The), Senior Book. Being a collection of literary extracts to accompany a course of Nature Study. Cr. Svo. 71 X4}, pp. 246, 1s. 6d. net DENT, Nov. 08",,,"Ruskin Nature Reader (The), Senior Book",DENT,1s. 6d.,0.07500000000000001,,"Ruskin Nature Reader (The), Senior Book. Being a collection of literary extracts to accompany a course of Nature Study. Cr. Svo. 71 X4}, pp. 246, Is. 6d. net DENT, Nov. 08",,,,Nov. 08,net
"Russia and Reunion. A translation of Wilbois' “L'Avenir de l'Eglise Russe,” by Rev. C. R. Davey Briggs. Cr. Svo. 7 X 41, pp. 276, 28. 6d. net MOWBRAY, June 08",,,Russia and Reunion,MOWBRAY,6d.,0.025,,"Russia and Reunion. A translation of Wilbois' “L'Avenir de l'Eglise Russe,” by Rev. C. R. Davey Briggs. Cr. Svo. 7 X 41, pp. 276, 28. 6d. net MOWBRAY, June 08",,,,June 08,net
"Russian l'airy Book (The)— Trans. by Nathan Haskell Dol :. Illus. 8vo. 91 x6, pp. 134; 3s. 6d. net .RICHARDS, Sep. 08",,,Russian l'airy Book (The)— Trans,RICHARDS,3s. 6d.,0.175,8vo.,"Russian l'airy Book (The)— Trans. by Nathan Haskell Dol :. Illus. 8vo. 91 x6, pp. 134; 3s. 6d. net .RICHARDS, Sep. 08",,,,Sep. 08,net
"Russo-Japanese War: British Officers' Reports, 3 vols. and 2 cases of maps, 21s. WYMAX, J ulv 08",,,Russo-Japanese War: British Officers' Reports,WYMAX,21s.,1.05,,"Russo-Japanese War: British Officers' Reports, 3 vols. and 2 cases of maps, 215. WYMAX, J ulv 08",,,,J ulv 08,
"Russo-Japanese War, History of the Part 2, From the Battle of Ya-Luto Liao-Yang, exclusive, 5s..... WYMAX, Oct. 08",,,"Russo-Japanese War, History of the Part 2, From the Battle of Ya-Luto Liao-Yang, exclusive",WYMAX,5s.,0.25,,"Russo-Japanese War, History of the Part 2, From the Battle of Ya-Luto Liao-Yang, exclusive, 5s..... WYMAX, Oct. 08",,,,Oct. 08,
"Russo-Japanese War : Medical and Sanitary Reports (with maps, &c.) 5s. WYMAN, Oct. 08",,,"Russo-Japanese War : Medical and Sanitary Reports (with maps, &c",WYMAN,5s.,0.25,,"Russo-Japanese War : Medical and Sanitary Reports (with maps, &c.) 55. WYMAN, Oct. 08",,,,Oct. 08,
"Russo-Japanese War (The): The Ya-Lu. Pie- pared in the Historical Section of the German General Staff. Authorised trans. by Karl von Donat. 8vo. 8} *5), pp. 274, ios. 6d. net REES, Sep. 08",,,Russo-Japanese War (The): The Ya-Lu,REES,6d.,0.025,8vo.,"Russo-Japanese War (The): The Ya-Lu. Pie- pared in the Historical Section of the German General Staff. Authorised trans. by Karl von Donat. 8vo. 8} *5), pp. 274, ios. 6d. net REES, Sep. 08",,,,Sep. 08,net
"Ruysbroeck and the Mystics, Maeterlinck (M.) 2s., 2s. 6d. net.. ... Nov.os Ryan (P. F. William) - Queen Anne and her Court. 2 vols. Illus. 8vo. 9*5), pp. 744, HUTCHINSON, Oct. 08",,,"Ruysbroeck and the Mystics, Maeterlinck (M.)",HUTCHINSON,,0.0,8vo.,"Ruysbroeck and the Mystics, Maeterlinck (M.) 25., 25. 6d. net.. ... Nov.os Ryan (P. F. William) - Queen Anne and her Court. 2 vols. Illus. 8vo. 9*5), pp. 744, HUTCHINSON, Oct. 08",,,,Oct. 08,
"Sadi's Scroll of Wisdom. Persian and English Text Ryl. 16mo. 64 X 5, pp. 100, 28. net (Wisdom of the East). . MURRAY, Nov. 08",,,Sadi's Scroll of Wisdom,MURRAY,,0.0,16mo.,"Sadi's Scroll of Wisdom. Persian and English Text Ryl. 16mo. 64 X 5, pp. 100, 28. net (Wisdom of the East). . MURRAY, Nov. 08",,,,Nov. 08,
"St. George for England. Compiled by H. O. F. 8vo. 28. net, swd. is. net..C. TAYLOR, April 08",,,St,C. TAYLOR,,0.0,8vo.,"St. George for England. Compiled by H. O. F. 8vo. 28. net, swd. is. net..C. TAYLOR, April 08",,,,April 08,
"St. Lucia Report for 1907, 3d..... WYMAN, Oct. 08",,,St,WYMAN,3d.,0.0125,,"St. Lucia Report for 1907, 3d..... WYMAN, Oct. 08",,,,Oct. 08,
"St. Nicholas. Vol. 35, Part 1, Nov. 1907 to April 1908. Ryl. 8vo. 6s. net WARNE, May 08",,,St,WARNE,6s.,0.3,8vo.,"St. Nicholas. Vol. 35, Part 1, Nov. 1907 to April 1908. Ryl. 8vo. 6s. net WARNE, May 08",,,,May 08,net
"St. Nicholas Vol. 35, Part 2, May to October, 1908. Ryl. 8vo. 6s. net.... WARNE, Oct. 08",,,St,WARNE,6s.,0.3,8vo.,"St. Nicholas Vol. 35, Part 2, May to October, 1908. Ryl. 8vo. 6s. net.... WARNE, Oct. 08",,,,Oct. 08,net
"St. Petersburg, Trade for 1907, 5d. WYMAN, Sep. 08",,,St,WYMAN,5d.,0.020833333333333332,,"St. Petersburg, Trade for 1907, 5d. WYMAN, Sep. 08",,,,Sep. 08,
"St. Thomas's Hospital Reports. Vol. 35, 8s. 6d. net .CHURCHILL, Aug. 08",,,St,CHURCHILL,8s. 6d.,0.42500000000000004,,"St. Thomas's Hospital Reports. Vol. 35, 8s. 6d. net .CHURCHILL, Aug. 08",,,,Aug. 08,net
"Salonica, Consular Report, 3 d. WYMAN, July 08",,,"Salonica, Consular Report",WYMAN,,0.0,,"Salonica, Consular Report, 3 d. WYMAN, July 08",,,,July 08,
"Salter's Guide to the River Thames, the Rivers Avon, Severn, Wye, Trent, and Ouse, and Principal Canals. 12th edit., enl. Cr. 8vo. swd. 1s. net.. . SIMPKIN, May 08",,,"Salter's Guide to the River Thames, the Rivers Avon, Severn, Wye, Trent, and Ouse, and Principal Canals",SIMPKIN,1s.,0.05,8vo.,"Salter's Guide to the River Thames, the Rivers Avon, Severn, Wye, Trent, and Ouse, and Principal Canals. 12th edit., enl. Cr. 8vo. swd. Is. net.. . SIMPKIN, May 08",,,,May 08,net
"Sanctuary of God, sermons, Whitworth (Wm. A.) 4s. od. net Jan. os Sand (George) --François le Champi. Illus. Cr. 8vo. 5s. net, Ithr. 6s. net....BELL, Nov. 08",,,"Sanctuary of God, sermons, Whitworth (Wm",BELL,6s.,0.3,8vo.,"Sanctuary of God, sermons, Whitworth (Wm. A.) 45. od. net Jan. os Sand (George) --François le Champi. Illus. Cr. 8vo. 5s. net, Ithr. 6s. net....BELL, Nov. 08",,,,Nov. 08,net
"Santos, Trade of, 2}d. . WYMAN, Jan. 08",,,"Santos, Trade of",WYMAN,,0.0,,"Santos, Trade of, 2}d. . WYMAN, Jan. 08",,,,Jan. 08,
"Saothar Suadha. Part I. Edit. by Torna. Cr. 8vo. 7X5, pp. 64, 6d. net M. H. GILL, May 08",,,Saothar Suadha,M. H. GILL,6d.,0.025,8vo.,"Saothar Suadha. Part I. Edit. by Torna. Cr. 8vo. 7X5, pp. 64, 6d. net M. H. GILL, May 08",,,,May 08,net
"Sargon of Assyria, W. Asia, Olmstead (A. T.) 6s. net · July 03 Sarmento (J. E. De Moraes, Gen.)- The Anglo- Portuguese Alliance and Coast Defence Trans. by Captain A. F. Custance. 8vo. 81 x 5), pp. 222, 5s, net .... II. PEES, Feb. 08",,,"Sargon of Assyria, W. Asia, Olmstead (A. T.)",II. PEES,5s.,0.25,8vo.,"Sargon of Assyria, W. Asia, Olmstead (A. T.) 6s. net · July 03 Sarmento (J. E. De Moraes, Gen.)- The Anglo- Portuguese Alliance and Coast Defence Trans. by Captain A. F. Custance. 8vo. 81 x 5), pp. 222, 5s, net .... II. PEES, Feb. 08",,,,Feb. 08,net
"Sarum Almanack (The) and Diocesan Kalendır, 1908. Cr. 8vo. swd. is. net, with map, is. 6d. net SIMPKIN, Jan. 08",,,Sarum Almanack (The) and Diocesan Kalendır,SIMPKIN,6d.,0.025,8vo.,"Sarum Almanack (The) and Diocesan Kalendır, 1908. Cr. 8vo. swd. is. net, with map, is. 6d. net SIMPKIN, Jan. 08",,,,Jan. 08,net
"Scholar's Own (The)—Vol. 2, New Ser. Folio. 2s. 6d. HODDER & S., Nov. 08",,,Scholar's Own (The)—Vol,HODDER & S.,2s. 6d.,0.125,,"Scholar's Own (The)—Vol. 2, New Ser. Folio. 25. 6d. HODDER & S., Nov. 08",,,,Nov. 08,
"School World (The) Vol. 9, Jan.-Dec., 1907. 110. 7s. (d. net MACMILLAN, Jan. 08",,,School World (The) Vol,MACMILLAN,,0.0,,"School World (The) Vol. 9, Jan.-Dec., 1907. 110. 75. (d. net MACMILLAN, Jan. 08",,,,Jan. 08,
"Schoolmasters' Year Book and Directory (The) 1908. cr. 8vo., pp. 654, 7s. 6d. net SONNENSCHEIN, Feb. 08",,,Schoolmasters' Year Book and Directory (The),SONNENSCHEIN,7s. 6d.,0.375,8vo.,"Schoolmasters' Year Book and Directory (The) 1908. cr. 8vo., pp. 654, 75. 6d. net SONNENSCHEIN, Feb. 08",,,,Feb. 08,net
"Science at Home, Russell (T. B.) 2s. Νου, ο8 Science, Botany and Zoology Papers. Being the questions set at the Intermediate Science Examination of the University of London, from 1892 to 1908. Cr. 8vo. pp. 104, swd., 28. 6d. (Univ. Tutorial Ser.) ..CLIVE, Nov. 08",,,"Science at Home, Russell (T. B.)",CLIVE,6d.,0.025,8vo.,"Science at Home, Russell (T. B.) 25. Νου, ο8 Science, Botany and Zoology Papers. Being the questions set at the Intermediate Science Examination of the University of London, from 1892 to 1908. Cr. 8vo. pp. 104, swd., 28. 6d. (Univ. Tutorial Ser.) ..CLIVE, Nov. 08",,,,Nov. 08,
"Science Chemistry Papers. From 1882 to 1907. Cr. 8vo. 7X5, 29. 60. ....CLIVE, Jan. 08",,,Science Chemistry Papers,CLIVE,,0.0,8vo.,"Science Chemistry Papers. From 1882 to 1907. Cr. 8vo. 7X5, 29. 60. ....CLIVE, Jan. 08",,,,Jan. 08,
"Science Chemistry Papers. Being the questions set at the Intermediate Science Examination of the University of London from 1892 to 1908. Cr. 8vo., pp. 49, swd. 28. 6d. (Univ. Tutorial Ser.) ...CLIVE, Oct. 08",,,Science Chemistry Papers,CLIVE,6d.,0.025,8vo.,"Science Chemistry Papers. Being the questions set at the Intermediate Science Examination of the University of London from 1892 to 1908. Cr. 8vo., pp. 49, swd. 28. 6d. (Univ. Tutorial Ser.) ...CLIVE, Oct. 08",,,,Oct. 08,
"Science Physics Papers, from 1880-1907. New edit. Cr. 8vo. 7 X 5, pp. 88, 2s. 6d. CLIVE, Jan. 08",,,"Science Physics Papers, from",CLIVE,2s. 6d.,0.125,8vo.,"Science Physics Papers, from 1880-1907. New edit. Cr. 8vo. 7 X 5, pp. 88, 25. 6d. CLIVE, Jan. 08",,,,Jan. 08,
"Science Year Book (The) 1909. 8vo. 5s. net KING, SELL & O., Dec, 08",,,Science Year Book (The),"KING, SELL & O.",5s.,0.25,8vo.,"Science Year Book (The) 1909. 8vo. 5s. net KING, SELL & O., Dec, 08",,,,"Dec, 08",net
"Scotland Congested Districts Board, Tenth Report, 5 td. . WYMAN, June 08",,,"Scotland Congested Districts Board, Tenth Report",WYMAN,,0.0,,"Scotland Congested Districts Board, Tenth Report, 5 td. . WYMAN, June 08",,,,June 08,
"Scotland, Parliaments of, 1424-1707 : Acts, ios. WYMAN, May os Scotland Register of the Privy Council, Vol. 8, 1544-1660, 15s. ..WYMAN, Mar. 08",,,"Scotland, Parliaments of",WYMAN,15s.,0.75,,"Scotland, Parliaments of, 1424-1707 : Acts, ios. WYMAN, May os Scotland Register of the Privy Council, Vol. 8, 1544-1660, 155. ..WYMAN, Mar. 08",,,,Mar. 08,
"Scots Statutes, 1908. Ryl, 8vo., 28. net (Edin.) W. GREEN, Nov. 08",,,Scots Statutes,W. GREEN,,0.0,8vo.,"Scots Statutes, 1908. Ryl, 8vo., 28. net (Edin.) W. GREEN, Nov. 08",,,,Nov. 08,
"Scots Wooing and Homely Fun. Reprinted from the “ People's Friend. 12mo. swd. 6d. net LENG, July 08",,,Scots Wooing and Homely Fun,LENG,6d.,0.025,12mo.,"Scots Wooing and Homely Fun. Reprinted from the “ People's Friend. 12mo. swd. 6d. net LENG, July 08",,,,July 08,net
"Edit. by C. L. Thomson. Scouting for BOVS 12mo. s. Powe!! (R. S. S. B: den-) H. MARSHALL, Oct. 08",,,Edit,H. MARSHALL,,0.0,12mo.,"Edit. by C. L. Thomson. Scouting for BOVS I 2mo. IS. Powe!! (R. S. S. B: den-) H. MARSHALL, Oct. 08",,,,Oct. 08,
"Scottish Border. Edit. and arranged with Scripture Lessons, Notes, 1909, Spooner (F.) Intro. and Notes, by Alfred Noyes. Cr. 8vo. 28. 6d. net .. Oct. og 73 X5, pp. 190, 5s. net....A. MELROSE, Nov. 08",,,Scottish Border,A. MELROSE,5s.,0.25,8vo.,"Scottish Border. Edit. and arranged with Scripture Lessons, Notes, 1909, Spooner (F.) Intro. and Notes, by Alfred Noyes. Cr. 8vo. 28. 6d. net .. Oct. og 73 X5, pp. 190, 55. net....A. MELROSE, Nov. 08",,,,Nov. 08,net
"CAMB. UNIV. PRESS, May 08",,,,CAMB. UNIV. PRESS,,0.0,,"CAMB. UNIV. PRESS, May 08",,,,May 08,
"Cr. 8vo. 71 x 41, pp. 576, 2s... FROWDE, Sep. 08",,,,FROWDE,2s.,0.1,8vo.,"Cr. 8vo. 71 x 41, pp. 576, 25... FROWDE, Sep. 08",,,,Sep. 08,
"Abridged by J. Hutchison. 12m1o. is. MACMILLAN, Aug. 08",,,Abridged by J. Hutchison,MACMILLAN,,0.0,,"Abridged by J. Hutchison. 12m1o. is. MACMILLAN, Aug. 08",,,,Aug. 08,
"W. &. R. CHAMBERS, July 08",,,,W. &. R. CHAMBERS,,0.0,,"W. &. R. CHAMBERS, July 08",,,,July 08,
"FROWDE, Sep.08",,,,FROWDE,,0.0,,"FROWDE, Sep.08",,,,Sep.08,
"Seaborne's Vendors and Purchasers. 7th ed. Scottish Historical Review (The). Vol. 5. Illus. Demy 8vo., pp. 622, 125, 6d. net Ryl. 8vo., pp. 539, 12s. 6d. net BUTTERWORTH, Oct. 08",,,Seaborne's Vendors and Purchasers,BUTTERWORTH,12s. 6d.,0.625,8vo.,"Seaborne's Vendors and Purchasers. 7th ed. Scottish Historical Review (The). Vol. 5. Illus. Demy 8vo., pp. 622, 125, 6d. net Ryl. 8vo., pp. 539, 12s. 6d. net BUTTERWORTH, Oct. 08",,,,Oct. 08,net
"MACLEHOSE, Dec. 08",,,,MACLEHOSE,,0.0,,"MACLEHOSE, Dec. 08",,,,Dec. 08,
"Scottish Hunt Annual (The) 1908-9. 12mo. Ithr. 2s. 6d. net.. Seaman (Owen)—Salvage. 12mo. 7 X41, pp. 160, .FOULIS, Nov. 08",,,Scottish Hunt Annual (The),FOULIS,,0.0,12mo.,"Scottish Hunt Annual (The) 1908-9. I 2mo. Ithr. 25. 6d. net.. Seaman (Owen)—Salvage. 12mo. 7 X41, pp. 160, .FOULIS, Nov. 08",,,,Nov. 08,
"CONSTABLE, Nov. 08",,,,CONSTABLE,,0.0,,"CONSTABLE, Nov. 08",,,,Nov. 08,
"Scottish Reformation, Influence of Letters, Seamen, Supply and Training of British Boy, Christie (G.) 6s. net May 08 Committee-Evidence, Appendices, Analysis Scottish Reminis., Geikie (A., Sir) 3s. 6d. net and Index, 3s. 9 d. ... WYMAN, Mar. 08",,,"Scottish Reformation, Influence of Letters, Seamen, Supply and Training of British Boy, Christie (G.)",WYMAN,,0.0,,"Scottish Reformation, Influence of Letters, Seamen, Supply and Training of British Boy, Christie (G.) 6s. net May 08 Committee-Evidence, Appendices, Analysis Scottish Reminis., Geikie (A., Sir) 3s. 6d. net and Index, 3s. 9 d. ... WYMAN, Mar. 08",,,,Mar. 08,
"Physical Ser.) ..CAMB. UNIV. PRESS, Sep. 08",,,Physical Ser,CAMB. UNIV. PRESS,,0.0,,"Physical Ser.) ..CAMB. UNIV. PRESS, Sep. 08",,,,Sep. 08,
"Seger (Herman A.)-Collected Writings. (Papers on Manufacture of Pottery). 2 vols. Large 8vo., 63s. net per set, per vol. 31s. 6d. net (American) WILLIAMS & N., Oct. 08",,,,WILLIAMS & N.,31s. 6d.,1.575,8vo.,"Seger (Herman A.)-Collected Writings. (Papers on Manufacture of Pottery). 2 vols. Large 8vo., 635. net per set, per vol. 315. 6d. net (American) WILLIAMS & N., Oct. 08",,['Seger (Herman A.)-Collected Writings. (Papers on Manufacture of Pottery)'],,Oct. 08,net
"Select Essays in Anglo-American Legal History. By Various Authors. Compiled and edited by a committee of the Association of American Law Schools. In 3 vols., Vol. I. Demy 8vo. pp. 857, 12s. net CAMB. UNIV. PRESS, May 08",,,Select Essays in Anglo-American Legal History,CAMB. UNIV. PRESS,12s.,0.6,8vo.,"Select Essays in Anglo-American Legal History. By Various Authors. Compiled and edited by a committee of the Association of American Law Schools. In 3 vols., Vol. I. Demy 8vo. pp. 857, 125. net CAMB. UNIV. PRESS, May 08",,,,May 08,net
"Select Essays in Anglo-American Legal History: By various authors. Compiled and edited by a Committee of the Association of American Law Schools. In 3 vols. Vol. 2, Ryl. 8vo. pp. 831, 12s. net CAMB. UNIV. PRESS, Nov. 08",,,Select Essays in Anglo-American Legal History: By various authors,CAMB. UNIV. PRESS,12s.,0.6,8vo.,"Select Essays in Anglo-American Legal History: By various authors. Compiled and edited by a Committee of the Association of American Law Schools. In 3 vols. Vol. 2, Ryl. 8vo. pp. 831, 12s. net CAMB. UNIV. PRESS, Nov. 08",,,,Nov. 08,net
"Select Readings from the Psalms for Family and Private Use. With pref. by Joseph B. Mayor. 8vo. 8 X 5), pp. 380, 3s. 6d. net MURRAY, Nov. 08",,,Select Readings from the Psalms for Family and Private Use,MURRAY,3s. 6d.,0.175,8vo.,"Select Readings from the Psalms for Family and Private Use. With pref. by Joseph B. Mayor. 8vo. 8 X 5), pp. 380, 3s. 6d. net MURRAY, Nov. 08",,,,Nov. 08,net
"Self-Instruction for Students in Gas Supply, Elementary. By “ Mentor. Cr. 8vo. 71 X 4 pp. 146, 3s. 6d. net “ GAS WORLD, May 08",,,"Self-Instruction for Students in Gas Supply, Elementary",GAS WORLD,,0.0,8vo.,"Self-Instruction for Students in Gas Supply, Elementary. By “ Mentor. Cr. 8vo. 71 X 4 pp. 146, 3s. 6d. net “ GAS WORLD, May 08",,,,May 08,
"Seneca-Selected Essays. With intro. by A. P. Ball. Cr. 8vo. 3s. 6d. ... .MACMILLAN, Aug. 08",,,Seneca-Selected Essays,MACMILLAN,3s. 6d.,0.175,8vo.,"Seneca-Selected Essays. With intro. by A. P. Ball. Cr. 8vo. 35. 6d. ... .MACMILLAN, Aug. 08",,,,Aug. 08,
"Seneca—Three Tragedies : Hercules Furens, Troades, Medea. With intro. and notes by H. M. Kingery. 12mo. 3s. ....MACMILLAN, Mar. 08",,,"Seneca—Three Tragedies : Hercules Furens, Troades, Medea",MACMILLAN,3s.,0.15,12mo.,"Seneca—Three Tragedies : Hercules Furens, Troades, Medea. With intro. and notes by H. M. Kingery. 12mo. 35. ....MACMILLAN, Mar. 08",,,,Mar. 08,
"Seneca.--Tragedies. Trans. into English Verse by F. J. Miller. 8vo. 12s. 6d. net UNWIN, Feb. 08",,,Seneca,UNWIN,12s. 6d.,0.625,8vo.,"Seneca.--Tragedies. Trans. into English Verse by F. J. Miller. 8vo. 125. 6d. net UNWIN, Feb. 08",,,,Feb. 08,net
"Sermons on the Pan-Anglican Congress. Ву Various Authors. Cr. 8vo. 74 X 41, pp. 70, 28. net SKEFFINGTON, Feb. 08",,,Sermons on the Pan-Anglican Congress,SKEFFINGTON,,0.0,8vo.,"Sermons on the Pan-Anglican Congress. Ву Various Authors. Cr. 8vo. 74 X 41, pp. 70, 28. net SKEFFINGTON, Feb. 08",,,,Feb. 08,
"Service of the Synagogue, Tabernacles. 8vo. 58. net, mor. Ios. 6d. net.. ROUTLEDGE, June 08",,,"Service of the Synagogue, Tabernacles",ROUTLEDGE,6d.,0.025,8vo.,"Service of the Synagogue, Tabernacles. 8vo. 58. net, mor. Ios. 6d. net.. ROUTLEDGE, June 08",,,,June 08,net
"Sesame Booklets. Vols. I to 21. 32mo. 4X7}, each vellum or cloth 6d, net, Ithr. is. net HARRAP, July 08",,,Sesame Booklets,HARRAP,,0.0,32mo.,"Sesame Booklets. Vols. I to 21. 32mo. 4X7}, each vellum or cloth 6d, net, Ithr. is. net HARRAP, July 08",,,,July 08,
"Sesame Readers (The)-Book 1, 8d. ; 2, iod. ; 3, is. ; 4, s. 3d. Introductory, 7d. Cr. 8vo. E. ARNOLD, May 08",,,Sesame Readers (The)-Book 1,E. ARNOLD,,0.0,8vo.,"Sesame Readers (The)-Book 1, 8d. ; 2, iod. ; 3, is. ; 4, IS. 3d. Introductory, 7d. Cr. 8vo. E. ARNOLD, May 08",,,,May 08,
"Sesame Readers (The). Book 5. a. 8vo. 1s. 6d. E. ARNOLD, Aug. 08",,,Sesame Readers (The),E. ARNOLD,1s. 6d.,0.07500000000000001,8vo.,"Sesame Readers (The). Book 5. a. 8vo. Is. 6d. E. ARNOLD, Aug. 08",,,,Aug. 08,
"Shah-Namah, Firdausi, 159, net ...... .. Dec. 07 Shakespeare (W.)--As You Like It. Edit. by F. J. Furnivall. Old Spelling Edit. Ryl. 8vo. 28. 6d. net..... .CHATTO, Sep 08",,,"Shah-Namah, Firdausi",CHATTO,6d.,0.025,8vo.,"Shah-Namah, Firdausi, 159, net ...... .. Dec. 07 Shakespeare (W.)--As You Like It. Edit. by F. J. Furnivall. Old Spelling Edit. Ryl. 8vo. 28. 6d. net..... .CHATTO, Sep 08",,,,Sep 08,net
"Shakespeare Remembrance Kalendar (The) 1909. 18mo. bds. s. net, Ithr. 2s. 6d. net SIMPKIN, Sep. 08",,,Shakespeare Remembrance Kalendar (The),SIMPKIN,2s. 6d.,0.125,18mo.,"Shakespeare Remembrance Kalendar (The) 1909. 18mo. bds. IS. net, Ithr. 25. 6d. net SIMPKIN, Sep. 08",,,,Sep. 08,net
"Shanachie (The). Vol. 2, 1907. 4to., 6s. MAUNSEL, Feb. 08",,,Shanachie (The),MAUNSEL,6s.,0.3,4to.,"Shanachie (The). Vol. 2, 1907. 4to., 6s. MAUNSEL, Feb. 08",,,,Feb. 08,
"Shepherd's Fairy (The), by the Author of Mr. Mygale's Hobby, &c. Cr. 8vo. 8 X 5}, pp. 256, 2s. R.T.S., June 08",,,"Shepherd's Fairy (The), by the Author of Mr",R.T.S.,2s.,0.1,8vo.,"Shepherd's Fairy (The), by the Author of Mr. Mygale's Hobby, &c. Cr. 8vo. 8 X 5}, pp. 256, 25. R.T.S., June 08",,,,June 08,
"Shimonoseki, Consular Report, 2}d. WYMAN, Sep. 08",,,"Shimonoseki, Consular Report",WYMAN,,0.0,,"Shimonoseki, Consular Report, 2}d. WYMAN, Sep. 08",,,,Sep. 08,
"Shropshire Lass and Lad, Gaskell (Lady C. M.) 6s. ..Νου, ο8 Shrubb (Alfred)-Running and Cross-Country Running. Cr. 8vo. 75 X 5, pp. 86, 2s. 6d. net HEALTH AND STRENGTH, June 08",,,"Shropshire Lass and Lad, Gaskell (Lady C. M.)",HEALTH AND STRENGTH,2s. 6d.,0.125,8vo.,"Shropshire Lass and Lad, Gaskell (Lady C. M.) 6s. ..Νου, ο8 Shrubb (Alfred)-Running and Cross-Country Running. Cr. 8vo. 75 X 5, pp. 86, 25. 6d. net HEALTH AND STRENGTH, June 08",,,,June 08,net
"Simple Strength Tests for Home Entertainment, by the Editor of “Health and Strength.' Cr. 8vo. swd. 1s. net.. OFFICE, Nov. 08",,,"Simple Strength Tests for Home Entertainment, by the Editor of “Health and Strength",OFFICE,1s.,0.05,8vo.,"Simple Strength Tests for Home Entertainment, by the Editor of “Health and Strength.' Cr. 8vo. swd. Is. net.. OFFICE, Nov. 08",,,,Nov. 08,net
"Simplex Parcels Post Register (The). Ryl. 8vo. 28. 6d. .... SIMPKIN, Dec, 08",,,Simplex Parcels Post Register (The),SIMPKIN,6d.,0.025,8vo.,"Simplex Parcels Post Register (The). Ryl. 8vo. 28. 6d. .... SIMPKIN, Dec, 08",,,,"Dec, 08",
"Sing a Song of Sixpence, Whelpton (C. M.) 1s. Dec. 07 Singer (Simeon)-Literary Remains ; Sermons, Sermons to Children, Lectures and addresses, Edit, by 1srael Adams. Cr. 8vo., ea. 4s. 6d. net ROUTLEDGE, April 08",,,"Sing a Song of Sixpence, Whelpton (C. M.)",ROUTLEDGE,4s. 6d.,0.225,8vo.,"Sing a Song of Sixpence, Whelpton (C. M.) Is. Dec. 07 Singer (Simeon)-Literary Remains ; Sermons, Sermons to Children, Lectures and addresses, Edit, by Israel Adams. Cr. 8vo., ea. 45. 6d. net ROUTLEDGE, April 08",,,,April 08,net
"Sir Roger Delaney of Meath : A Novel. By Hal. Cr. 8vo. 71 X5, pp. 228, 6s. SIMPKIN, April 08",,,Sir Roger Delaney of Meath : A Novel,SIMPKIN,6s.,0.3,8vo.,"Sir Roger Delaney of Meath : A Novel. By Hal. Cr. 8vo. 71 X5, pp. 228, 6s. SIMPKIN, April 08",,,,April 08,
"Sisley Books. 12mo,, ca. 1s. net.. SISLEY, 07, 8 Sismondi (J. C. L. S. de) ---Mangnan Conqucte et perte du Milanais. Edit. by A. Wilson Green. Cr. 8vo., 2s. (Oxford Modern French Ser.) (Clarendon Press) FROWDE, Jan, 08",,,Sisley Books,FROWDE,2s.,0.1,"12mo,","Sisley Books. I 2mo,, ca. Is. net.. SISLEY, 07, 8 Sismondi (J. C. L. S. de) ---Mangnan Conqucte et perte du Milanais. Edit. by A. Wilson Green. Cr. 8vo., 25. (Oxford Modern French Ser.) (Clarendon Press) FROWDE, Jan, 08",,,,"Jan, 08",
"Six Heroic Men. By Various Authors. Cr. 8vo. pp. 202, s. 6d. .R.T.S., Dec. 08",,,Six Heroic Men,R.T.S.,6d.,0.025,8vo.,"Six Heroic Men. By Various Authors. Cr. 8vo. pp. 202, IS. 6d. .R.T.S., Dec. 08",,,,Dec. 08,
