,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
5956,"Somerville (E. CE.) and Ross (Martin)-Some Irish yesterdays. Cheap ed. 18mo. 61 x 41, pp. 286, 7d. net .NELSON, May 16",Somerville,E. CE.,Some Irish yesterdays,NELSON,7d.,18mo.,"Somerville (E. CE.) and Ross (Martin)-Some Irish yesterdays. Cheap ed. 18mo. 61 x 41, pp. 286, 7d. net .NELSON, May 16",E. CE. Somerville,"['Somerville (E. CE.)', 'Ross (Martin)']",,May 16,net
5958,"Somville (Gustave)—The Road to Liège : the path of crime, August 1914. Tr. by Bernard Miall. Cr. 8vo. 78x5, pp. 310, 3s. 6d. net HODDER & S., July 16",Somville,Gustave,"The Road to Liège : the path of crime, August",HODDER & S.,3s. 6d.,8vo.,"Somville (Gustave)—The Road to Liège : the path of crime, August 1914. Tr. by Bernard Miall. Cr. 8vo. 78x5, pp. 310, 35. 6d. net HODDER & S., July 16",Gustave Somville,['Somville (Gustave)'],,July 16,net
5960,"Sonnenschein (E. A.)-A New English grammar. Based on recommendations of Jt. Ctte. on Grammatical Terminology. W. exer. by E. Archibald and appen. of the “ Pied Piper of Hamelin. Cr. 8vo. 71 x 51. Pt. 1, pp. 88, s. ; Pt. 2, pp. 148, 1s. 60. ; Pt. 3, pp. 190, 28. ; In I vol., 3s. 6d. (Clarendon Pr.) MILFORD, Sep. 16",Sonnenschein,E. A.,A New English grammar,MILFORD,3s. 6d.,8vo.,"Sonnenschein (E. A.)-A New English grammar. Based on recommendations of Jt. Ctte. on Grammatical Terminology. W. exer. by E. Archibald and appen. of the “ Pied Piper of Hamelin. Cr. 8vo. 71 x 51. Pt. 1, pp. 88, IS. ; Pt. 2, pp. 148, Is. 60. ; Pt. 3, pp. 190, 28. ; In I vol., 35. 6d. (Clarendon Pr.) MILFORD, Sep. 16",E. A. Sonnenschein,['Sonnenschein (E. A.)'],,Sep. 16,
5973,"Sothorn (J. W. M.)—Verbal ” notes and sketches Southorn Slav culture, pp. 24; S. Slav history, for marine engineers. 8th ed. 8vo. 94 x64, pp. pp. 32; S. Slav. programme, pp. 32; S. 712, 18s. net ..MUNRO, Nov. 16 Slav unity, pp. 35; S. Slavs : land and people. Soul and its story, Pearson (N.) 1os. 6d. net Oct. 16 78x5 ea. 3d. (S. Slav 1:6.) NISBET, Jan., &c., 16",Sothorn,J. W. M.,"Verbal ” notes and sketches Southorn Slav culture, pp",NISBET,3d.,8vo.,"Sothorn (J. W. M.)—Verbal ” notes and sketches Southorn Slav culture, pp. 24; S. Slav history, for marine engineers. 8th ed. 8vo. 94 x64, pp. pp. 32; S. Slav. programme, pp. 32; S. 712, 18s. net ..MUNRO, Nov. 16 Slav unity, pp. 35; S. Slavs : land and people. Soul and its story, Pearson (N.) 1os. 6d. net Oct. 16 78x5 ea. 3d. (S. Slav 1:6.) NISBET, Jan., &c., 16",J. W. M. Sothorn,['Sothorn (J. W. M.)'],,"Jan., &c., 16",
5979,"Souza (Charles de)-Germany in defeat: third pbase. Cr. 8vo. 78 x 5, pp. 235, 6s. net. K. PAUL, Nov. 16",Souza,Charles de,Germany in defeat: third pbase,K. PAUL,6s.,8vo.,"Souza (Charles de)-Germany in defeat: third pbase. Cr. 8vo. 78 x 5, pp. 235, 6s. net. K. PAUL, Nov. 16",Charles de Souza,['Souza (Charles de)'],,Nov. 16,net
5981,"Spalding (John Howard)—The Kingdom of Heaven as seen by Swedenborg. Cr. 8vo. 71 X 5, pp. 354, 39. 6d. net ......DENT, May 16",Spalding,John Howard,The Kingdom of Heaven as seen by Swedenborg,DENT,6d.,8vo.,"Spalding (John Howard)—The Kingdom of Heaven as seen by Swedenborg. Cr. 8vo. 71 X 5, pp. 354, 39. 6d. net ......DENT, May 16",John Howard Spalding,['Spalding (John Howard)'],,May 16,net
5982,"Sparrow-Simpson (W. J.)-The Prayer of conse- cration. Cr. 8vo. 77 x 53, pp. 164, 28. 6d. net R. SCOTT, Dec. 16",Sparrow-Simpson,W. J.,The Prayer of conse- cration,R. SCOTT,6d.,8vo.,"Sparrow-Simpson (W. J.)-The Prayer of conse- cration. Cr. 8vo. 77 x 53, pp. 164, 28. 6d. net R. SCOTT, Dec. 16",W. J. Sparrow-Simpson,['Sparrow-Simpson (W. J.)'],,Dec. 16,net
5983,"Sparrow-Simpson (W. J.)-Reconciliation be- tween God and man. Cr. 8vo. 8 X 5, pp. 160, 3s. net .S.P.C.K., Mar. 16",Sparrow-Simpson,W. J.,Reconciliation be- tween God and man,S.P.C.K.,3s.,8vo.,"Sparrow-Simpson (W. J.)-Reconciliation be- tween God and man. Cr. 8vo. 8 X 5, pp. 160, 35. net .S.P.C.K., Mar. 16",W. J. Sparrow-Simpson,['Sparrow-Simpson (W. J.)'],,Mar. 16,net
5984,"Spearman (Frank H.)-Nan of Music Mou tain. Cr. 3vo.74 x 5, pp. 430, 6s. HODDER & S., Sep. 16",Spearman,Frank H.,Nan of Music Mou tain,HODDER & S.,6s.,3vo,"Spearman (Frank H.)-Nan of Music Mou tain. Cr. 3vo.74 x 5, pp. 430, 6s. HODDER & S., Sep. 16",Frank H. Spearman,['Spearman (Frank H.)'],,Sep. 16,
5985,"Spearman (Frank H.)—Whispering Smith. Cr. 8vo. 70 X 5, pp. 421, 6s. HODDER & S., Sep. 16",Spearman,Frank H.,Whispering Smith,HODDER & S.,6s.,8vo.,"Spearman (Frank H.)—Whispering Smith. Cr. 8vo. 70 X 5, pp. 421, 6s. HODDER & S., Sep. 16",Frank H. Spearman,['Spearman (Frank H.)'],,Sep. 16,
5988,"Spence (Lewis)-Myths and legends of Babylonia and Assyria. 8vo. 84 X 6, pp. 412, 8s. 6d. net HARRAP, Nov. 16",Spence,Lewis,Myths and legends of Babylonia and Assyria,HARRAP,8s. 6d.,8vo.,"Spence (Lewis)-Myths and legends of Babylonia and Assyria. 8vo. 84 X 6, pp. 412, 8s. 6d. net HARRAP, Nov. 16",Lewis Spence,['Spence (Lewis)'],,Nov. 16,net
5989,"Spencer (Guilford L.)—A Handbook for cane sugar manufacturers and the chemists. 18mo. 64 x 4, Ithr. 15s. net ..CHAPMAN & H., Mar. 16",Spencer,Guilford L.,A Handbook for cane sugar manufacturers and the chemists,CHAPMAN & H.,15s.,18mo.,"Spencer (Guilford L.)—A Handbook for cane sugar manufacturers and the chemists. 18mo. 64 x 4, Ithr. 155. net ..CHAPMAN & H., Mar. 16",Guilford L. Spencer,['Spencer (Guilford L.)'],,Mar. 16,net
5990,"Spencor (Herbert)—Lectures : decennial issue, 1905–1914. 8vo. 9 x 5), bds. 15s. net MILFORD, Mar. 16",Spencor,Herbert,Lectures : decennial issue,MILFORD,15s.,8vo.,"Spencor (Herbert)—Lectures : decennial issue, 1905–1914. 8vo. 9 x 5), bds. 155. net MILFORD, Mar. 16",Herbert Spencor,['Spencor (Herbert)'],,Mar. 16,net
5992,"Spender (Harold)—The Dividing sword. Cr. 8vo. 71 x 5, pp. 299, 6s. ......MILLS & B., Oct. 16",Spender,Harold,The Dividing sword,MILLS & B.,6s.,8vo.,"Spender (Harold)—The Dividing sword. Cr. 8vo. 71 x 5, pp. 299, 6s. ......MILLS & B., Oct. 16",Harold Spender,['Spender (Harold)'],,Oct. 16,
5993,"Sponder (Harold)-General Botha : the career and the man. 8vo. 9 X 51, pp. 348, 7s. 6d. net CONSTABLE, June 16",Sponder,Harold,General Botha : the career and the man,CONSTABLE,7s. 6d.,8vo.,"Sponder (Harold)-General Botha : the career and the man. 8vo. 9 X 51, pp. 348, 75. 6d. net CONSTABLE, June 16",Harold Sponder,['Sponder (Harold)'],,June 16,net
5995,"Spens (Janet)—An Essay on Shakespeare's relation to tradition. Cr. 8vo. 78 x 57, pp. 112, 2s. 6d. net .BLACKWELL, July 16",Spens,Janet,An Essay on Shakespeare's relation to tradition,BLACKWELL,2s. 6d.,8vo.,"Spens (Janet)—An Essay on Shakespeare's relation to tradition. Cr. 8vo. 78 x 57, pp. 112, 2s. 6d. net .BLACKWELL, July 16",Janet Spens,['Spens (Janet)'],,July 16,net
5997,"Sponser (Edmund)-Faerie Queen. Book 5. 18mo. of X41, clo. swd. 6d. (Sixpenny English texts) BELL, Mar. 16",Sponser,Edmund,Faerie Queen,BELL,6d.,18mo.,"Sponser (Edmund)-Faerie Queen. Book 5. 18mo. of X41, clo. swd. 6d. (Sixpenny English texts) BELL, Mar. 16",Edmund Sponser,['Sponser (Edmund)'],,Mar. 16,
5998,"Speyer (Alexander Nicol-) see Nicol-Speyer. Spicer (Ernest Evan) and Pegler (Ernest C.) The Excess profits duty and profits of con- trolled establishments. 8vo. 97x6, pp. 176, swd., 6s. net .LYNCH, Mar. 16",Speyer,Alexander Nicol-,The Excess profits duty and profits of con- trolled establishments,LYNCH,6s.,8vo.,"Speyer (Alexander Nicol-) see Nicol-Speyer. Spicer (Ernest Evan) and Pegler (Ernest C.) The Excess profits duty and profits of con- trolled establishments. 8vo. 97x6, pp. 176, swd., 6s. net .LYNCH, Mar. 16",Alexander Nicol- Speyer,"['Speyer (Alexander Nicol-)', 'Spicer (Ernest Evan)', 'Pegler (Ernest C.)']",,Mar. 16,net
6000,"Splogel (Leopold)—Chemical constitution and physiological action. Trans. with additions from the German by C. Luedeking and A. C. Boylston. Cr. 8vo. 78 5, pp. 162, 5s. net CONSTABLE, Jan. 16",Splogel,Leopold,Chemical constitution and physiological action,CONSTABLE,5s.,8vo.,"Splogel (Leopold)—Chemical constitution and physiological action. Trans. with additions from the German by C. Luedeking and A. C. Boylston. Cr. 8vo. 78 5, pp. 162, 5s. net CONSTABLE, Jan. 16",Leopold Splogel,['Splogel (Leopold)'],,Jan. 16,net
6001,"Spikes (W. H.)--An Elementary text book of psychology : specially arranged for teachers in training. Cr. 8vo. 7 x 44, pp. 174, 2s. 6d. net BLACKIE, Feb. 16",Spikes,W. H.,An Elementary text book of psychology : specially arranged for teachers in training,BLACKIE,2s. 6d.,8vo.,"Spikes (W. H.)--An Elementary text book of psychology : specially arranged for teachers in training. Cr. 8vo. 7 x 44, pp. 174, 2s. 6d. net BLACKIE, Feb. 16",W. H. Spikes,['Spikes (W. H.)'],,Feb. 16,net
6007,"Spivey (J. H.) and Hendrie (H. A.)—Miniature rifle ranges. Illus. 18mo. 64 x 4, pp. 36, 6d. net .HARRISON, Jan. 16",Spivey,J. H.,Miniature rifle ranges,HARRISON,6d.,18mo.,"Spivey (J. H.) and Hendrie (H. A.)—Miniature rifle ranges. Illus. 18mo. 64 x 4, pp. 36, 6d. net .HARRISON, Jan. 16",J. H. Spivey,"['Spivey (J. H.)', 'Hendrie (H. A.)']",,Jan. 16,net
6009,"Spragge (W. Horton) and Sloman (Arthur) Latin prose for middle forms. Cr. 8vo. 71 X 5, pp. 156, 3s. net. . CAMB.UNIV. PR., May 16",Spragge,W. Horton,Latin prose for middle forms,CAMB.UNIV. PR.,3s.,8vo.,"Spragge (W. Horton) and Sloman (Arthur) Latin prose for middle forms. Cr. 8vo. 71 X 5, pp. 156, 3s. net. . CAMB.UNIV. PR., May 16",W. Horton Spragge,"['Spragge (W. Horton)', 'Sloman (Arthur)']",,May 16,net
6013,"Spurgeon (Caroline F. E.)—The Training of the combatant: an address, &c. With a note on the Fight for Right Movement by Evelyn Underhill. Cr. 8vo. 77 x 5, swd. 2d. DENT, Feb. 16",Spurgeon,Caroline F. E.,"The Training of the combatant: an address, &c",DENT,2d.,8vo.,"Spurgeon (Caroline F. E.)—The Training of the combatant: an address, &c. With a note on the Fight for Right Movement by Evelyn Underhill. Cr. 8vo. 77 x 5, swd. 2d. DENT, Feb. 16",Caroline F. E. Spurgeon,['Spurgeon (Caroline F. E.)'],,Feb. 16,
6015,"Spurr (Frederic C.) – Some chaplains in khaki. 2nd ed. Cr. 8vo. 71 x 54, pp. 157, 1s. net ALLENSON, Nov. 16",Spurr,Frederic C.,Some chaplains in khaki,ALLENSON,1s.,8vo.,"Spurr (Frederic C.) – Some chaplains in khaki. 2nd ed. Cr. 8vo. 71 x 54, pp. 157, Is. net ALLENSON, Nov. 16",Frederic C. Spurr,['Spurr (Frederic C.)'],,Nov. 16,net
6017,"Squire (J. C.)--The Survival of the fittest and other poems. New ed. Cr. 8vo. 7 X 5, pp. 62 2s. net . ALLEN & U., July 16",Squire,J. C.,The Survival of the fittest and other poems,ALLEN & U.,2s.,8vo.,"Squire (J. C.)--The Survival of the fittest and other poems. New ed. Cr. 8vo. 7 X 5, pp. 62 25. net . ALLEN & U., July 16",J. C. Squire,['Squire (J. C.)'],,July 16,net
6018,"Squire (J. C.)--Twelve poems. 8vo. 87 x 5, pp. 28. bds. 4s. net, large paper ed. 21s, net MORLAND PR., Oct. 16",Squire,J. C.,Twelve poems,MORLAND PR.,21s.,8vo.,"Squire (J. C.)--Twelve poems. 8vo. 87 x 5, pp. 28. bds. 45. net, large paper ed. 21s, net MORLAND PR., Oct. 16",J. C. Squire,['Squire (J. C.)'],,Oct. 16,net
6019,"Squire (Peter Wyatt)-Squire's Companion to the latest ed. of the British Pharmacopoeia. 19th ed. 8vo. 81x55, pp. 4,708, 15s. net CHURCHILL, June 16",Squire,Peter Wyatt,Squire's Companion to the latest ed,CHURCHILL,15s.,8vo.,"Squire (Peter Wyatt)-Squire's Companion to the latest ed. of the British Pharmacopoeia. 19th ed. 8vo. 81x55, pp. 4,708, 155. net CHURCHILL, June 16",Peter Wyatt Squire,['Squire (Peter Wyatt)'],,June 16,net
6022,"Stacpoole (H. de Vere)-The Bourgeois. 18mo. 64 x 41, pp. 254, 5d. net NEWNES, June 16",Stacpoole,H. de Vere,The Bourgeois,NEWNES,5d.,18mo.,"Stacpoole (H. de Vere)-The Bourgeois. 18mo. 64 x 41, pp. 254, 5d. net NEWNES, June 16",H. de Vere Stacpoole,['Stacpoole (H. de Vere)'],,June 16,net
6024,"Stacpoole (H. de Vere)-Corporal Jacques of the Foreign Legion. 18mo. 7 X44, pp. 239, 1s. net HUTCHINSON, Oct. 16",Stacpoole,H. de Vere,Corporal Jacques of the Foreign Legion,HUTCHINSON,1s.,18mo.,"Stacpoole (H. de Vere)-Corporal Jacques of the Foreign Legion. 18mo. 7 X44, pp. 239, Is. net HUTCHINSON, Oct. 16",H. de Vere Stacpoole,['Stacpoole (H. de Vere)'],,Oct. 16,net
6026,"Stacpoole (H. de Vere)—The Drums of war. 18mo. 64 x 41, pp. 256, 7d. net .. NEWNES, Nov. 16",Stacpoole,H. de Vere,The Drums of war,NEWNES,7d.,18mo.,"Stacpoole (H. de Vere)—The Drums of war. 18mo. 64 x 41, pp. 256, 7d. net .. NEWNES, Nov. 16",H. de Vere Stacpoole,['Stacpoole (H. de Vere)'],,Nov. 16,net
6027,"Stacpoole (H. de Vere)-François Villon, his life and times, 1431-1463. Cr. 8vo. 7* x 54, pp. 272, 6s. net .. HUTCHINSON, Dec. 16",Stacpoole,H. de Vere,"François Villon, his life and times",HUTCHINSON,6s.,8vo.,"Stacpoole (H. de Vere)-François Villon, his life and times, 1431-1463. Cr. 8vo. 7* x 54, pp. 272, 6s. net .. HUTCHINSON, Dec. 16",H. de Vere Stacpoole,['Stacpoole (H. de Vere)'],,Dec. 16,net
6029,"Stacpoole (H. de Vere)---Patsy. 18mo. 77x44, pp. 254, 1s. net .UNWIN, Aug. 16",Stacpoole,H. de Vere,Patsy,UNWIN,1s.,18mo.,"Stacpoole (H. de Vere)---Patsy. 18mo. 77x44, pp. 254, Is. net .UNWIN, Aug. 16",H. de Vere Stacpoole,['Stacpoole (H. de Vere)'],,Aug. 16,net
6030,"Stacpoole (H. de Vere)—The Pools of silence. Reprint. 8vo. 84 x 51, pp. 128, 6d. NEWNES, Mar. 16",Stacpoole,H. de Vere,The Pools of silence,NEWNES,6d.,8vo.,"Stacpoole (H. de Vere)—The Pools of silence. Reprint. 8vo. 84 x 51, pp. 128, 6d. NEWNES, Mar. 16",H. de Vere Stacpoole,['Stacpoole (H. de Vere)'],,Mar. 16,
6032,"Stacpoole (Henry de Vere)-The Ship of coral : a tropical romance. Cheap ed. 18mo. 6} x 41, pp. 324, 7d. net HUTCHINSON, Jan. 16",Stacpoole,Henry de Vere,The Ship of coral : a tropical romance,HUTCHINSON,7d.,18mo.,"Stacpoole (Henry de Vere)-The Ship of coral : a tropical romance. Cheap ed. 18mo. 6} x 41, pp. 324, 7d. net HUTCHINSON, Jan. 16",Henry de Vere Stacpoole,['Stacpoole (Henry de Vere)'],,Jan. 16,net
6033,"Stacpoole (H. de Vere) and Bryce (W. A.)-The Meddler. 18mo. 64 x 41, pp. 252, 7d. net NEWNES, Aug. 16",Stacpoole,H. de Vere,The Meddler,NEWNES,7d.,18mo.,"Stacpoole (H. de Vere) and Bryce (W. A.)-The Meddler. 18mo. 64 x 41, pp. 252, 7d. net NEWNES, Aug. 16",H. de Vere Stacpoole,"['Stacpoole (H. de Vere)', 'Bryce (W. A.)']",,Aug. 16,net
6034,"Stacpoolo (Mrs. H. de Vere)-The Battle of flowers. Cr. 8vo. 74 x 41, pp. 352, 6s. HUTCHINSON, Jan. 16",Stacpoolo,Mrs. H. de Vere,The Battle of flowers,HUTCHINSON,6s.,8vo.,"Stacpoolo (Mrs. H. de Vere)-The Battle of flowers. Cr. 8vo. 74 x 41, pp. 352, 6s. HUTCHINSON, Jan. 16",Mrs. H. de Vere Stacpoolo,['Stacpoolo (Mrs. H. de Vere)'],,Jan. 16,
6035,"Stacpoole (Mrs. H. de Vere)--Monte Carlo. Cr. 8vo. 71 x4, pp. 320, 1s. net UNWIN, Oct. 16",Stacpoole,Mrs. H. de Vere,Monte Carlo,UNWIN,1s.,8vo.,"Stacpoole (Mrs. H. de Vere)--Monte Carlo. Cr. 8vo. 71 x4, pp. 320, Is. net UNWIN, Oct. 16",Mrs. H. de Vere Stacpoole,['Stacpoole (Mrs. H. de Vere)'],,Oct. 16,net
6036,"Stacpoole (Mrs. H. de Vere)-Practical hints for V.A.D. 18mo., 61 x 44, pp. 46, 6d. net HUTCHINSON, Aug. 16",Stacpoole,Mrs. H. de Vere,Practical hints for V.A.D,HUTCHINSON,6d.,18mo.,"Stacpoole (Mrs. H. de Vere)-Practical hints for V.A.D. 18mo., 61 x 44, pp. 46, 6d. net HUTCHINSON, Aug. 16",Mrs. H. de Vere Stacpoole,['Stacpoole (Mrs. H. de Vere)'],,Aug. 16,net
6039,"Staley (Mildred E.)-Hdbk. for wives and mothers in India. 2nd ed. Cr. 8vo. 74 x 5, bds. 5s, net THACKER, June 16",Staley,Mildred E.,Hdbk,THACKER,5s.,8vo.,"Staley (Mildred E.)-Hdbk. for wives and mothers in India. 2nd ed. Cr. 8vo. 74 x 5, bds. 5s, net THACKER, June 16",Mildred E. Staley,['Staley (Mildred E.)'],,June 16,net
6042,"Stamp (J. C.)--British incomes and property the application of official statistics to economic problems. 8vo. 8x 5, pp. 554, 12s. 6d. net P.S. KING, Mar. 16",Stamp,J. C.,British incomes and property the application of official statistics to economic problems,P.S. KING,12s. 6d.,8vo.,"Stamp (J. C.)--British incomes and property the application of official statistics to economic problems. 8vo. 8x 5, pp. 554, 12s. 6d. net P.S. KING, Mar. 16",J. C. Stamp,['Stamp (J. C.)'],,Mar. 16,net
6045,"Stanford (Sir C. V.) and Forsyth (C.) A History of music. Cr. 8vo. 71 x 54, pp. 396, 78. 6d. net (Ipswich) MACMILLAN, Dec. 16",Stanford,Sir C. V.,A History of music,MACMILLAN,6d.,8vo.,"Stanford (Sir C. V.) and Forsyth (C.) A History of music. Cr. 8vo. 71 x 54, pp. 396, 78. 6d. net (Ipswich) MACMILLAN, Dec. 16",Sir C. V. Stanford,"['Stanford (Sir C. V.)', 'Forsyth (C.)']",,Dec. 16,net
6046,"Stanislaus (Father)-Life of the Viscountess de Bonnault d'Houet. 2nd and cheaper ed. 8vo., 6s. net .LONGMANS, May 16",Stanislaus,Father,Life of the Viscountess de Bonnault d'Houet,LONGMANS,6s.,8vo.,"Stanislaus (Father)-Life of the Viscountess de Bonnault d'Houet. 2nd and cheaper ed. 8vo., 6s. net .LONGMANS, May 16",Father Stanislaus,['Stanislaus (Father)'],,May 16,net
6047,"Stanley (Monica M.)-My diary in Serbia, April I, 1915-Nov. I, 191s. Illus. Cr. 8vo., 71 X 48, pp. 128, 2s. net .. SIMPKIN, Feb. 16",Stanley,Monica M.,"My diary in Serbia, April I",SIMPKIN,2s.,8vo.,"Stanley (Monica M.)-My diary in Serbia, April I, 1915-Nov. I, 1915. Illus. Cr. 8vo., 71 X 48, pp. 128, 25. net .. SIMPKIN, Feb. 16",Monica M. Stanley,['Stanley (Monica M.)'],,Feb. 16,net
6049,"Stanton (Blanche H.)-Poultry lore for the small- holder. 18mo. 64 x 4, pp. 80, 1s. net ST. CATHERINE PR., Nov. 16",Stanton,Blanche H.,Poultry lore for the small- holder,ST. CATHERINE PR.,1s.,18mo.,"Stanton (Blanche H.)-Poultry lore for the small- holder. 18mo. 64 x 4, pp. 80, Is. net ST. CATHERINE PR., Nov. 16",Blanche H. Stanton,['Stanton (Blanche H.)'],,Nov. 16,net
6051,"Stanton (Coralie) and Hosken (Heath) ---Iron- mouth. Cr. 8vo. 8 X 5, pp. 400, 6s. S. PAUL, June 16",Stanton,Coralie,Iron- mouth,S. PAUL,6s.,8vo.,"Stanton (Coralie) and Hosken (Heath) ---Iron- mouth. Cr. 8vo. 8 X 5, pp. 400, 6s. S. PAUL, June 16",Coralie Stanton,"['Stanton (Coralie)', 'Hosken (Heath)']",,June 16,
6052,"Stanton (Father)-Faithful stewardship. 8vo. 81 x 54, pp. 183, 38. 6d, net HODDER & S., Dec. 16",Stanton,Father,Faithful stewardship,HODDER & S.,6d.,8vo.,"Stanton (Father)-Faithful stewardship. 8vo. 81 x 54, pp. 183, 38. 6d, net HODDER & S., Dec. 16",Father Stanton,['Stanton (Father)'],,Dec. 16,net
6054,"Starr (Louis)-The Adolescent period : its features and management. Cr. 8vo. 78X5, pp. 220, 4s. 6d. net ...H. K. LEWIS, Mar. 16",Starr,Louis,The Adolescent period : its features and management,H. K. LEWIS,4s. 6d.,8vo.,"Starr (Louis)-The Adolescent period : its features and management. Cr. 8vo. 78X5, pp. 220, 4s. 6d. net ...H. K. LEWIS, Mar. 16",Louis Starr,['Starr (Louis)'],,Mar. 16,net
6067,"Stavort (A. A. B.)—The Adventures of William Morton. Cr. 8vo. 71 x 5, 28. 6d. net STOCKWELL, Jan. 16",Stavort,A. A. B.,The Adventures of William Morton,STOCKWELL,6d.,8vo.,"Stavort (A. A. B.)—The Adventures of William Morton. Cr. 8vo. 71 x 5, 28. 6d. net STOCKWELL, Jan. 16",A. A. B. Stavort,['Stavort (A. A. B.)'],,Jan. 16,net
6069,"Stead (Robert J. C.)-The Homesteaders. Cr. 8vo. 78 X 5, pp. 336, 6s. UNWIN, Aug. 16",Stead,Robert J. C.,The Homesteaders,UNWIN,6s.,8vo.,"Stead (Robert J. C.)-The Homesteaders. Cr. 8vo. 78 X 5, pp. 336, 6s. UNWIN, Aug. 16",Robert J. C. Stead,['Stead (Robert J. C.)'],,Aug. 16,
6071,"Stebbing (R. R.)-S. African crustacea. Pt. 8. 13 pl. Ryl. 8vo. 10X61, pp. 47, 15s. net (Annals of S.A. Mus.) WESLEY, July 16",Stebbing,R. R.,S. African crustacea,WESLEY,15s.,8vo.,"Stebbing (R. R.)-S. African crustacea. Pt. 8. 13 pl. Ryl. 8vo. 10X61, pp. 47, 155. net (Annals of S.A. Mus.) WESLEY, July 16",R. R. Stebbing,['Stebbing (R. R.)'],,July 16,net
6073,"Steiger (Alphonse)—The Modern development of water power. 8vo. 87 X 51, swd. 2s. SPON, May 16",Steiger,Alphonse,The Modern development of water power,SPON,2s.,8vo.,"Steiger (Alphonse)—The Modern development of water power. 8vo. 87 X 51, swd. 25. SPON, May 16",Alphonse Steiger,['Steiger (Alphonse)'],,May 16,
6074,"Steiger (I. de) see De Steiger. Steiner (Rudolf)—The Philosophy of freedom : a modern philosophy of life developed by scientific methods. Trans. by Mr. & Mrs. F. Alfred Hoernlé. Cr. 8vo. 74 x 5, pp. 400, 6s. net PUTNAM, Apr. 16",Steiger,I. de,The Philosophy of freedom : a modern philosophy of life developed by scientific methods,PUTNAM,6s.,8vo.,"Steiger (I. de) see De Steiger. Steiner (Rudolf)—The Philosophy of freedom : a modern philosophy of life developed by scientific methods. Trans. by Mr. & Mrs. F. Alfred Hoernlé. Cr. 8vo. 74 x 5, pp. 400, 6s. net PUTNAM, Apr. 16",I. de Steiger,"['Steiger (I. de)', 'Steiner (Rudolf)']",,Apr. 16,net
6076,"Stephens (J. W. W.) see Fantham (H. B.) and others. Stephens (James)—Green branches. 4to. 97x7}, pp. 19, swd. 28. 6d. net ....MAUNSEL, Oct. 16",Stephens,J. W. W.,Green branches,MAUNSEL,6d.,4to.,"Stephens (J. W. W.) see Fantham (H. B.) and others. Stephens (James)—Green branches. 4to. 97x7}, pp. 19, swd. 28. 6d. net ....MAUNSEL, Oct. 16",J. W. W. Stephens,"['Stephens (J. W. W.)', 'Stephens (James)']",,Oct. 16,net
6077,"Stephens (James)—The Insurrection in Dublin. Cr. 8vo. 73 x5, pp. 125, 2s. 6d. net MAUNSEL, Oct. 16",Stephens,James,The Insurrection in Dublin,MAUNSEL,2s. 6d.,8vo.,"Stephens (James)—The Insurrection in Dublin. Cr. 8vo. 73 x5, pp. 125, 2s. 6d. net MAUNSEL, Oct. 16",James Stephens,['Stephens (James)'],,Oct. 16,net
6078,"Stephens (Winifred) ed.-The Soul of Russia. 4to. 10 X 7), pp. 324, 1os. 6d. net MACMILLAN, Oct. 16",Stephens,Winifred,The Soul of Russia,MACMILLAN,6d.,4to.,"Stephens (Winifred) ed.-The Soul of Russia. 4to. 10 X 7), pp. 324, 1os. 6d. net MACMILLAN, Oct. 16",Winifred Stephens,['Stephens (Winifred)'],ed.,Oct. 16,net
6079,"Stephenson (Henry Thew)-The Study of Shake- speare. Cr. 8vo. 74x4), pp. 312, 4s. 6d. net BELL, Jan. 16",Stephenson,Henry Thew,The Study of Shake- speare,BELL,4s. 6d.,8vo.,"Stephenson (Henry Thew)-The Study of Shake- speare. Cr. 8vo. 74x4), pp. 312, 4s. 6d. net BELL, Jan. 16",Henry Thew Stephenson,['Stephenson (Henry Thew)'],,Jan. 16,net
6080,"Stephenson (James)—The Principles of business. Pt. 2. Cr. 8vo. 73 X 41, pp. 310, 2s. 6d. net PITMAN, Sep. 16",Stephenson,James,The Principles of business,PITMAN,2s. 6d.,8vo.,"Stephenson (James)—The Principles of business. Pt. 2. Cr. 8vo. 73 X 41, pp. 310, 25. 6d. net PITMAN, Sep. 16",James Stephenson,['Stephenson (James)'],,Sep. 16,net
6081,"Sterling (Robert W.)--Poems. Cr. 8vo. 7X 48, 28. 6d. net ; lamb, 3s. 6d. net MILFORD, Feb. 16",Sterling,Robert W.,Poems,MILFORD,3s. 6d.,8vo.,"Sterling (Robert W.)--Poems. Cr. 8vo. 7X 48, 28. 6d. net ; lamb, 3s. 6d. net MILFORD, Feb. 16",Robert W. Sterling,['Sterling (Robert W.)'],,Feb. 16,net
6082,"Storm (G. B.)—Twos and threes. Cr. 8vo. 7*X5 pp. 396, 6s. . .NISBET, Mar. 16",Storm,G. B.,Twos and threes,NISBET,6s.,8vo.,"Storm (G. B.)—Twos and threes. Cr. 8vo. 7*X5 pp. 396, 6s. . .NISBET, Mar. 16",G. B. Storm,['Storm (G. B.)'],,Mar. 16,
