,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
6589,"Utility rabbit keeping. With chapters on fancy breeds and how to exhibit them. By the experts of “ The Smallholder. Cr. 8vo., pp. 126, bds. 1s. net........ ....PEARSON, June 15",,,Utility rabbit keeping,PEARSON,1s.,0.05,8vo.,"Utility rabbit keeping. With chapters on fancy breeds and how to exhibit them. By the experts of “ The Smallholder. Cr. 8vo., pp. 126, bds. Is. net........ ....PEARSON, June 15",,,,June 15,net
6590,"Vachell (Horace Annesley)—Searchlights : a play in 3 acts. Ryl. 16mo., 71 x 5, pp. 144, 2s. net, swd., is. net J. MURRAY, June 15",Vachell,Horace Annesley,Searchlights : a play in,J. MURRAY,,0.0,16mo.,"Vachell (Horace Annesley)—Searchlights : a play in 3 acts. Ryl. 16mo., 71 x 5, pp. 144, 25. net, swd., is. net J. MURRAY, June 15",Horace Annesley Vachell,['Vachell (Horace Annesley)'],,June 15,
6591,"Vaizey (Mrs. George de Horne)-The Heart of Una Sackville. New ed. Cr. 8vo. 7} X 5, pp. 330, 2s. . PARTRIDGE, Oct. 15",Vaizey,Mrs. George de Horne,The Heart of Una Sackville,PARTRIDGE,2s.,0.1,8vo.,"Vaizey (Mrs. George de Horne)-The Heart of Una Sackville. New ed. Cr. 8vo. 7} X 5, pp. 330, 25. . PARTRIDGE, Oct. 15",Mrs. George de Horne Vaizey,['Vaizey (Mrs. George de Horne)'],,Oct. 15,
6592,"Vaizey (Mrs. George de Horne)—Salt of life. Cr. 8vo. 71 x 5, PP. 402, 6s. MILLS & B., Aug. 15",Vaizey,Mrs. George de Horne,Salt of life,MILLS & B.,6s.,0.3,8vo.,"Vaizey (Mrs. George de Horne)—Salt of life. Cr. 8vo. 71 x 5, PP. 402, 6s. MILLS & B., Aug. 15",Mrs. George de Horne Vaizey,['Vaizey (Mrs. George de Horne)'],,Aug. 15,
6593,"Vaizey (Mrs. George de Horne) --What a man wills. Cr. 8vo. 71 X5, pp. 316, 6s. CASSELL, Feb. 15",Vaizey,Mrs. George de Horne,What a man wills,CASSELL,6s.,0.3,8vo.,"Vaizey (Mrs. George de Horne) --What a man wills. Cr. 8vo. 71 X5, pp. 316, 6s. CASSELL, Feb. 15",Mrs. George de Horne Vaizey,['Vaizey (Mrs. George de Horne)'],,Feb. 15,
6594,"Valentine (S.)--Fifeshire. Pocket ed. Illus., pp. 198, limp, is. 6d. net CAMB. UNIV. PR., June 15",Valentine,S.,Fifeshire,CAMB. UNIV. PR.,6d.,0.025,,"Valentine (S.)--Fifeshire. Pocket ed. Illus., pp. 198, limp, is. 6d. net CAMB. UNIV. PR., June 15",S. Valentine,['Valentine (S.)'],,June 15,net
6595,"Vallotton (Benjamin)--The Profit Family: story of Lausanne. Cr. 8vo. 8 X 5, pp. 314, 6s. RICHARDS, Feb. 15",Vallotton,Benjamin,The Profit Family: story of Lausanne,RICHARDS,6s.,0.3,8vo.,"Vallotton (Benjamin)--The Profit Family: story of Lausanne. Cr. 8vo. 8 X 5, pp. 314, 6s. RICHARDS, Feb. 15",Benjamin Vallotton,['Vallotton (Benjamin)'],,Feb. 15,
6596,"Vallow (Harold)--The Care and after-care of consumptives. Cr. 8vo. 1s. 6d. net BALE, Mar. 15",Vallow,Harold,The Care and after-care of consumptives,BALE,1s. 6d.,0.07500000000000001,8vo.,"Vallow (Harold)--The Care and after-care of consumptives. Cr. 8vo. Is. 6d. net BALE, Mar. 15",Harold Vallow,['Vallow (Harold)'],,Mar. 15,net
6597,"Vallow (Harold)—The Inevitable complement. Cr. 8vo. 1s. 6d. net .BALE, D., Jan, 15",Vallow,Harold,The Inevitable complement,"BALE, D.",1s. 6d.,0.07500000000000001,8vo.,"Vallow (Harold)—The Inevitable complement. Cr. 8vo. Is. 6d. net .BALE, D., Jan, 15",Harold Vallow,['Vallow (Harold)'],,"Jan, 15",net
6598,"Vambory (Arminius)—The Story of my struggles 12mo., pp. 470, 18. net ....NELSON, Mar. 15",Vambory,Arminius,The Story of my struggles,NELSON,,0.0,12mo.,"Vambory (Arminius)—The Story of my struggles 12mo., pp. 470, 18. net ....NELSON, Mar. 15",Arminius Vambory,['Vambory (Arminius)'],,Mar. 15,
6599,"Vance (Louis J.)--The Lone wolf. Cr. 8vo. 7X5, pp. 316, 6s. ..NASH, Feb. 15",Vance,Louis J.,The Lone wolf,NASH,6s.,0.3,8vo.,"Vance (Louis J.)--The Lone wolf. Cr. 8vo. 7X5, pp. 316, 6s. ..NASH, Feb. 15",Louis J. Vance,['Vance (Louis J.)'],,Feb. 15,
6600,"Van Dyke (John C.)-A Text-bk, on the history of painting. New ed. Cr. 8vo. 78 X 5, pp. 380, 6s. net .....LONGMANS, Aug. 15",Van Dyke,John C.,"A Text-bk, on the history of painting",LONGMANS,6s.,0.3,8vo.,"Van Dyke (John C.)-A Text-bk, on the history of painting. New ed. Cr. 8vo. 78 X 5, pp. 380, 6s. net .....LONGMANS, Aug. 15",John C. Van Dyke,['Van Dyke (John C.)'],,Aug. 15,net
6601,"Vane (George) — The Snare. Cr. Svo. 71 X5, pp. 346, 6s. LANE, Feb. 15",Vane,George,The Snare,LANE,6s.,0.3,,"Vane (George) — The Snare. Cr. Svo. 71 X5, pp. 346, 6s. LANE, Feb. 15",George Vane,['Vane (George)'],,Feb. 15,
6602,"Van Houtte (Paul)—The Pan-Germanic crime : impressions and investigations in Belgium during the German occupation. Cr. 8vo. 77 x 5, PP. 192, swd. is. net HODDER & S, Apr. 15",Van Houtte,Paul,The Pan-Germanic crime : impressions and investigations in Belgium during the German occupation,HODDER & S,,0.0,8vo.,"Van Houtte (Paul)—The Pan-Germanic crime : impressions and investigations in Belgium during the German occupation. Cr. 8vo. 77 x 5, PP. 192, swd. is. net HODDER & S, Apr. 15",Paul Van Houtte,['Van Houtte (Paul)'],,Apr. 15,
6603,"Van Loan (Anna Fitzgerald)--The Power to right our wrongs. Cr. 8vo. 71 x 5, pp. 232, 29. 6d. net REVELL, May 15",Van Loan,Anna Fitzgerald,The Power to right our wrongs,REVELL,6d.,0.025,8vo.,"Van Loan (Anna Fitzgerald)--The Power to right our wrongs. Cr. 8vo. 71 x 5, pp. 232, 29. 6d. net REVELL, May 15",Anna Fitzgerald Van Loan,['Van Loan (Anna Fitzgerald)'],,May 15,net
6604,"Van Someren (G. J., Col.)- The Great unfolding : notes on the Revelation. 78 X 5, pp. 311, 38. 6d. net ...J. CLARKE, Nov. 15",Van Someren,"G. J., Col.",The Great unfolding : notes on the Revelation,J. CLARKE,6d.,0.025,,"Van Someren (G. J., Col.)- The Great unfolding : notes on the Revelation. 78 X 5, pp. 311, 38. 6d. net ...J. CLARKE, Nov. 15","G. J., Col. Van Someren","['Van Someren (G. J., Col.)']",,Nov. 15,net
6605,"Van Vorst (Marie)—Big Tremaine : a novel. Cr. 8vo. 78 x 5, pp. 316, 6s. MILLS & B., Jan. 15",Van Vorst,Marie,Big Tremaine : a novel,MILLS & B.,6s.,0.3,8vo.,"Van Vorst (Marie)—Big Tremaine : a novel. Cr. 8vo. 78 x 5, pp. 316, 6s. MILLS & B., Jan. 15",Marie Van Vorst,['Van Vorst (Marie)'],,Jan. 15,
6606,"Van Vorst (Barie)-The Broken bell. Cheaper ed. Cr. 8vo. 74 x 5, pp. 286, 2s. net CONSTABLE, May 15",Van Vorst,Barie,The Broken bell,CONSTABLE,2s.,0.1,8vo.,"Van Vorst (Barie)-The Broken bell. Cheaper ed. Cr. 8vo. 74 x 5, pp. 286, 2s. net CONSTABLE, May 15",Barie Van Vorst,['Van Vorst (Barie)'],,May 15,net
6607,"Vacandard (E.)-The Inquisition. Trans. fr. 2nd ed., by Bertrand L. Conway. New ed. Cr. 8vo., swd. 28. 6d. net....LONGMANS, Dec. 15",Vacandard,E.,The Inquisition,LONGMANS,6d.,0.025,8vo.,"Vacandard (E.)-The Inquisition. Trans. fr. 2nd ed., by Bertrand L. Conway. New ed. Cr. 8vo., swd. 28. 6d. net....LONGMANS, Dec. 15",E. Vacandard,['Vacandard (E.)'],,Dec. 15,net
6608,"Vaccination (Scotland)-Return of statutory declarations of conscientious ohjection delivered to the Registrar. id. ... WYMAN, May 15",Vaccination,Scotland,Return of statutory declarations of conscientious ohjection delivered to the Registrar,WYMAN,,0.0,,"Vaccination (Scotland)-Return of statutory declarations of conscientious ohjection delivered to the Registrar. id. ... WYMAN, May 15",Scotland Vaccination,['Vaccination (Scotland)'],,May 15,
6609,"Vachell (Horace Annesley)--A Drama in sun- shine. 12mo. 7d. ret...... METHUEN, Mar, 15",Vachell,Horace Annesley,A Drama in sun- shine,METHUEN,,0.0,12mo.,"Vachell (Horace Annesley)--A Drama in sun- shine. 12mo. 7d. ret...... METHUEN, Mar, 15",Horace Annesley Vachell,['Vachell (Horace Annesley)'],,"Mar, 15",
6610,"Vachell (Horace Annesley)—A Drama in sunshine. New ed. 18mo. 61 x 4, pp. 286, 2s. 6d. net HARRAP, Oct. 15",Vachell,Horace Annesley,A Drama in sunshine,HARRAP,2s. 6d.,0.125,18mo.,"Vachell (Horace Annesley)—A Drama in sunshine. New ed. 18mo. 61 x 4, pp. 286, 25. 6d. net HARRAP, Oct. 15",Horace Annesley Vachell,['Vachell (Horace Annesley)'],,Oct. 15,net
6611,"Vachell (Horace Annesley)— The Face of clay. 12mo., pp. 290, is, net. (Wayfarer's lib.) DEXT, Mar. 15",Vachell,Horace Annesley,The Face of clay,DEXT,,0.0,12mo.,"Vachell (Horace Annesley)— The Face of clay. 12mo., pp. 290, is, net. (Wayfarer's lib.) DEXT, Mar. 15",Horace Annesley Vachell,['Vachell (Horace Annesley)'],,Mar. 15,
6612,"Vachell (Horace Annesley)—Her son. 12mo., pp. 258, 1s. net (Wayfarer's lib.) DENT, May 15",Vachell,Horace Annesley,Her son,DENT,1s.,0.05,12mo.,"Vachell (Horace Annesley)—Her son. 12mo., pp. 258, Is. net (Wayfarer's lib.) DENT, May 15",Horace Annesley Vachell,['Vachell (Horace Annesley)'],,May 15,net
6613,"Vachell (Horace Annesley)- John Verney. Pop. ed. 18mo., pp. 384, 7d. net ..NELSON, Oct 15",Vachell,Horace Annesley,John Verney,NELSON,7d.,0.029166666666666667,18mo.,"Vachell (Horace Annesley)- John Verney. Pop. ed. 18mo., pp. 384, 7d. net ..NELSON, Oct 15",Horace Annesley Vachell,['Vachell (Horace Annesley)'],,Oct 15,net
6614,"Vachell (Horace Annesley)-Quinneys. Cheaper ed. Cr. 8vo., pp. 340, 1s. net MURRAY, July 15",Vachell,Horace Annesley,Quinneys,MURRAY,1s.,0.05,8vo.,"Vachell (Horace Annesley)-Quinneys. Cheaper ed. Cr. 8vo., pp. 340, Is. net MURRAY, July 15",Horace Annesley Vachell,['Vachell (Horace Annesley)'],,July 15,net
6615,"Vornon (Amy Cripps)-Geoffey. Cr. 8vo. 71 x 47, pp. 128, is.........S. P. C. K., Od. 15",Vornon,Amy Cripps,Geoffey,S. P. C. K.,,0.0,8vo.,"Vornon (Amy Cripps)-Geoffey. Cr. 8vo. 71 x 47, pp. 128, is.........S. P. C. K., Od. 15",Amy Cripps Vornon,['Vornon (Amy Cripps)'],,Od. 15,
6616,"Verrinder (Frederick)-German efficiency versus British liberty. 1d. ENG. LEAGUE, TAX, OF LAND VALUES, Feb. 15",Verrinder,Frederick,German efficiency versus British liberty,"ENG. LEAGUE, TAX, OF LAND VALUES",1d.,0.004166666666666667,,"Verrinder (Frederick)-German efficiency versus British liberty. Id. ENG. LEAGUE, TAX, OF LAND VALUES, Feb. 15",Frederick Verrinder,['Verrinder (Frederick)'],,Feb. 15,
6617,"Verses, wise and otherwise. By Tom, Dick, and Harry. 6° X 5, pp. 77. s. net ALLENSON, Sep. 15",,,"Verses, wise and otherwise",ALLENSON,,0.0,,"Verses, wise and otherwise. By Tom, Dick, and Harry. 6° X 5, pp. 77. IS. net ALLENSON, Sep. 15",,,,Sep. 15,
6618,"Vlbert (J. G.)-The Science of painting: a trans. from the 8th edit., 1892, rev. by the author. Retrans. and rev. from the 15th edit. by Percy Young. Cr. 8vo., 71 X 4+, pp. 196, 4s. 6d. P. YOUNG, Mar. 15",Vlbert,J. G.,The Science of painting: a trans,P. YOUNG,4s. 6d.,0.225,8vo.,"Vlbert (J. G.)-The Science of painting: a trans. from the 8th edit., 1892, rev. by the author. Retrans. and rev. from the 15th edit. by Percy Young. Cr. 8vo., 71 X 4+, pp. 196, 4s. 6d. P. YOUNG, Mar. 15",J. G. Vlbert,['Vlbert (J. G.)'],,Mar. 15,
6619,"Vickers's Newspaper gazetteer for 191s. 10X71, pp. 377, 2s. 60. VICKERS, Feb. 15",,,Vickers's Newspaper gazetteer for,VICKERS,,0.0,,"Vickers's Newspaper gazetteer for 1915. 10X71, pp. 377, 25. 60. VICKERS, Feb. 15",,,,Feb. 15,
6620,"Victoria and Albert Museum and Bethnal Green Museum-Report for 1914. 4d. WYMAN, June 15",,,Victoria and Albert Museum and Bethnal Green Museum-Report for,WYMAN,4d.,0.016666666666666666,,"Victoria and Albert Museum and Bethnal Green Museum-Report for 1914. 4d. WYMAN, June 15",,,,June 15,
6621,"Victoria and Albert Museum-Cata. of collection of miniatures in plumbago, &c. (lent by F. Wellesley, 1914-15), 6d. .. MUSEUM, July 15",,,Victoria and Albert Museum-Cata,MUSEUM,6d.,0.025,,"Victoria and Albert Museum-Cata. of collection of miniatures in plumbago, &c. (lent by F. Wellesley, 1914-15), 6d. .. MUSEUM, July 15",,,,July 15,
6622,"Victoria and Albert Museum ---Catalogue of a collection of miniatures (lent by H. J. Pfungst, 1914-15), 60. .MUSEUM, Aug. 15",,,Victoria and Albert Museum ---Catalogue of a collection of miniatures (lent by H. J. Pfungst,MUSEUM,,0.0,,"Victoria and Albert Museum ---Catalogue of a collection of miniatures (lent by H. J. Pfungst, 1914-15), 60. .MUSEUM, Aug. 15",,,,Aug. 15,
6623,"Victoria and Albert Museum-Guide to the collection of-carpets. 1s., 2s. MUSEUM, Nov. 15",,,Victoria and Albert Museum-Guide to the collection of-carpets,MUSEUM,2s.,0.1,,"Victoria and Albert Museum-Guide to the collection of-carpets. Is., 25. MUSEUM, Nov. 15",,,,Nov. 15,
6624,"Victoria and lbert Museum-Photographs of objects in, List. Pt. 8, sec. A, English wood work and furniture, id. V. & A. MUSEUM, Feb. 15",,,"Victoria and lbert Museum-Photographs of objects in, List",V. & A. MUSEUM,,0.0,,"Victoria and lbert Museum-Photographs of objects in, List. Pt. 8, sec. A, English wood work and furniture, id. V. & A. MUSEUM, Feb. 15",,,,Feb. 15,
6625,"Victoria and Albert Museum-Photographs of objects in. Pt. 8, sect. B., French furniture and woodwork, id. .... MUSEUM, July 15",,,Victoria and Albert Museum-Photographs of objects in,MUSEUM,,0.0,,"Victoria and Albert Museum-Photographs of objects in. Pt. 8, sect. B., French furniture and woodwork, id. .... MUSEUM, July 15",,,,July 15,
6626,"Vital forces of Christianity and 1slam (The) : six studies by missionaries to Moslems, with an intro. by the Rev. S. M. Zwemer, and a con- cluding study by Prof. Duncan Black Mac- donald. Cr. 8vo. 74 X5, pp. 250, 3s. 6d. net MILFORD, Mar 15",,,Vital forces of Christianity and,MILFORD,3s. 6d.,0.175,8vo.,"Vital forces of Christianity and Islam (The) : six studies by missionaries to Moslems, with an intro. by the Rev. S. M. Zwemer, and a con- cluding study by Prof. Duncan Black Mac- donald. Cr. 8vo. 74 X5, pp. 250, 35. 6d. net MILFORD, Mar 15",,,,Mar 15,net
6627,"Vivian (E. Charles) -- With the Scottish regiments at the front. Cr. 8vo., pp. 184, 1s. net. (“ Daily Telegraph W'ar books) HODDER & S., Jan. 15",Vivian,E. Charles,With the Scottish regiments at the front,HODDER & S.,,0.0,8vo.,"Vivian (E. Charles) -- With the Scottish regiments at the front. Cr. 8vo., pp. 184, Is. net. (“ Daily Telegraph W'ar books) HODDER & S., Jan. 15",E. Charles Vivian,['Vivian (E. Charles)'],,Jan. 15,
6628,"Vivian (E. Charles) and Williams (J. E. Hodder). —The Way of the Red Cross. Cř. 8vo. 74 x 41, pp. 290, 2s. 6d. net ....HODDER & S., Alar. 15",Vivian,E. Charles,The Way of the Red Cross,HODDER & S.,2s. 6d.,0.125,8vo.,"Vivian (E. Charles) and Williams (J. E. Hodder). —The Way of the Red Cross. Cř. 8vo. 74 x 41, pp. 290, 25. 6d. net ....HODDER & S., Alar. 15",E. Charles Vivian,"['Vivian (E. Charles)', 'Williams (J. E. Hodder)']",,Alar. 15,net
6629,"Vivian (E. Charles) and Williams (J. E. Hodder) - The Way of the Red Cross. Cr. 8vo. swd., pp. 290, 1s. net ... HODDER & S., July 15",Vivian,E. Charles,The Way of the Red Cross,HODDER & S.,1s.,0.05,8vo.,"Vivian (E. Charles) and Williams (J. E. Hodder) - The Way of the Red Cross. Cr. 8vo. swd., pp. 290, Is. net ... HODDER & S., July 15",E. Charles Vivian,"['Vivian (E. Charles)', 'Williams (J. E. Hodder)']",,July 15,net
6630,"Vivisection-Experiments on living animals : Return, distinguishing the nature of the experi- ments, 1914, 3d. .WYMAN, Oct. 15",,,"Vivisection-Experiments on living animals : Return, distinguishing the nature of the experi- ments",WYMAN,3d.,0.0125,,"Vivisection-Experiments on living animals : Return, distinguishing the nature of the experi- ments, 1914, 3d. .WYMAN, Oct. 15",,,,Oct. 15,
6631,"Vizetelly (Ernest Alfred)-Loves of the poets. Illus. 8vo. 8{x5, pp. 280, 7s. 6d. net HOLDEN & H., May 15",Vizetelly,Ernest Alfred,Loves of the poets,HOLDEN & H.,7s. 6d.,0.375,8vo.,"Vizetelly (Ernest Alfred)-Loves of the poets. Illus. 8vo. 8{x5, pp. 280, 75. 6d. net HOLDEN & H., May 15",Ernest Alfred Vizetelly,['Vizetelly (Ernest Alfred)'],,May 15,net
6632,"Vizetelly (Francis Horace)-Essentials of English speech and literature. 8vo., pp. 418, 6s. net FUNK & W., Mar. 15",Vizetelly,Francis Horace,Essentials of English speech and literature,FUNK & W.,6s.,0.3,8vo.,"Vizetelly (Francis Horace)-Essentials of English speech and literature. 8vo., pp. 418, 6s. net FUNK & W., Mar. 15",Francis Horace Vizetelly,['Vizetelly (Francis Horace)'],,Mar. 15,net
6633,"Voe (Walter de) see De Voe. Vogüé (E. M. de, Vte.)-Nouvelles orientales. 12mo., pp. 288, 1s. net....NELSON, May 15",Voe,Walter de,Nouvelles orientales,NELSON,1s.,0.05,12mo.,"Voe (Walter de) see De Voe. Vogüé (E. M. de, Vte.)-Nouvelles orientales. 12mo., pp. 288, Is. net....NELSON, May 15",Walter de Voe,"['Voe (Walter de)', 'Vogüé (E. M. de, Vte.)']",,May 15,net
6634,"Voice of an Empire, 61 x 5, pp. 62, 6d. net JARROLD, Mar. 15",,,Voice of an Empire,JARROLD,6d.,0.025,,"Voice of an Empire, 61 x 5, pp. 62, 6d. net JARROLD, Mar. 15",,,,Mar. 15,net
6635,"Voices from across the gulf, from souls in after-life. By a lady through whom they have been communicated. Čr. 8vo. 71 x 41, pp. 200, 28. 6d. net .. FOWLER, Apr. 15",,,"Voices from across the gulf, from souls in after-life",FOWLER,6d.,0.025,8vo.,"Voices from across the gulf, from souls in after-life. By a lady through whom they have been communicated. Čr. 8vo. 71 x 41, pp. 200, 28. 6d. net .. FOWLER, Apr. 15",,,,Apr. 15,net
6636,"Volterra (Vito)—The Theory of permutable functions. Post 8vo. 71 x 51, pp. 68, 4s. 6d. net MILFORD, July 15",Volterra,Vito,The Theory of permutable functions,MILFORD,4s. 6d.,0.225,8vo.,"Volterra (Vito)—The Theory of permutable functions. Post 8vo. 71 x 51, pp. 68, 45. 6d. net MILFORD, July 15",Vito Volterra,['Volterra (Vito)'],,July 15,net
6637,"Volunteer training corps (The): guide to squad drill and rifle exercises. By an adjutant. 32 mo., pp. 156, is, net ... ...GALE & P., July 15",,,Volunteer training corps (The): guide to squad drill and rifle exercises,GALE & P.,,0.0,,"Volunteer training corps (The): guide to squad drill and rifle exercises. By an adjutant. 32 mo., pp. 156, is, net ... ...GALE & P., July 15",,,,July 15,
6638,"Vonler (Anscar, Dom)-The Personality of Christ. Cr. 8vo. 5s. net .LONGMANS, Mar. 15",Vonler,"Anscar, Dom",The Personality of Christ,LONGMANS,5s.,0.25,8vo.,"Vonler (Anscar, Dom)-The Personality of Christ. Cr. 8vo. 55. net .LONGMANS, Mar. 15","Anscar, Dom Vonler","['Vonler (Anscar, Dom)']",,Mar. 15,net
6639,"Wakefield Diocesan church calendar, clergy list and church almanack, 191s. Cr. 8vo., swd. s. .SIMPKIN, Jan. 15",,,"Wakefield Diocesan church calendar, clergy list and church almanack",SIMPKIN,,0.0,8vo.,"Wakefield Diocesan church calendar, clergy list and church almanack, 1915. Cr. 8vo., swd. IS. .SIMPKIN, Jan. 15",,,,Jan. 15,
6640,"Wakeling (T. G.)-Forged Fgyptian antiquities. Re-issue. 8vo. 8 X 51, pp. 166, 1s. 6d. net BLACK, Sep. 15",Wakeling,T. G.,Forged Fgyptian antiquities,BLACK,1s. 6d.,0.07500000000000001,8vo.,"Wakeling (T. G.)-Forged Fgyptian antiquities. Re-issue. 8vo. 8 X 51, pp. 166, Is. 6d. net BLACK, Sep. 15",T. G. Wakeling,['Wakeling (T. G.)'],,Sep. 15,net
6641,"Waklnshaw (William)- John's ideal city, and other sermons. Cr. 8vo. 8 X 5, pp. 208, 2s. 6d. net KELLY, Mar. 15",Waklnshaw,William,"John's ideal city, and other sermons",KELLY,2s. 6d.,0.125,8vo.,"Waklnshaw (William)- John's ideal city, and other sermons. Cr. 8vo. 8 X 5, pp. 208, 25. 6d. net KELLY, Mar. 15",William Waklnshaw,['Waklnshaw (William)'],,Mar. 15,net
6642,"Wales (Hubert)—The Thirty days. Cr. 8vo. 71 x 5, Pp. 318, 6s. .CASSELL, Feb. 15",Wales,Hubert,The Thirty days,CASSELL,6s.,0.3,8vo.,"Wales (Hubert)—The Thirty days. Cr. 8vo. 71 x 5, Pp. 318, 6s. .CASSELL, Feb. 15",Hubert Wales,['Wales (Hubert)'],,Feb. 15,
6643,"Wales (National Library of)-Bibliotheca Celtica : a register of publications relating to Wales and the Celtic peoples and languages for the year 1912. 8vo. 81 X54, pp. 270, 2s. 6d. net ABERYSTWYTH : THE LIBRARY, Mar, 15",Wales,National Library of,Bibliotheca Celtica : a register of publications relating to Wales and the Celtic peoples and languages for the year,THE LIBRARY,,0.0,8vo.,"Wales (National Library of)-Bibliotheca Celtica : a register of publications relating to Wales and the Celtic peoples and languages for the year 1912. 8vo. 81 X54, pp. 270, 25. 6d. net ABERYSTWYTH : THE LIBRARY, Mar, 15",National Library of Wales,['Wales (National Library of)'],,"Mar, 15",
6644,"Walford (Eric W.)-The Maintenance and repair of motor cars, specially written for the owner and the driver. Cr. 8vo. 71 x 41, pp. 214, 28. 6d, net ... ILIFFE, Oct. 15",Walford,Eric W.,"The Maintenance and repair of motor cars, specially written for the owner and the driver",ILIFFE,6d.,0.025,8vo.,"Walford (Eric W.)-The Maintenance and repair of motor cars, specially written for the owner and the driver. Cr. 8vo. 71 x 41, pp. 214, 28. 6d, net ... ILIFFE, Oct. 15",Eric W. Walford,['Walford (Eric W.)'],,Oct. 15,net
6645,"Walford's County families of the United Kingdom, 191s. Ryl. 8vo., 50s. SPOTTISWOODE, Jan. 15",,,Walford's County families of the United Kingdom,SPOTTISWOODE,50s.,2.5,8vo.,"Walford's County families of the United Kingdom, 1915. Ryl. 8vo., 50s. SPOTTISWOODE, Jan. 15",,,,Jan. 15,
6646,"Walker (F. W.)-The Great deeds of the Seaforth Highlanders. Cr. 8vo., pp. 176, is. net. (Way. farer's lib.) ..DENT, July 15",Walker,F. W.,The Great deeds of the Seaforth Highlanders,DENT,,0.0,8vo.,"Walker (F. W.)-The Great deeds of the Seaforth Highlanders. Cr. 8vo., pp. 176, is. net. (Way. farer's lib.) ..DENT, July 15",F. W. Walker,['Walker (F. W.)'],,July 15,
6647,"Walker (F. W.) see Cornford (L. C.) and Walker. Walker (Frederick)—All about the Zeppelins and other enemy aircraft. Illus. 12mo., swd., 6d. net ..K. PAUL, June 15",Walker,F. W.,All about the Zeppelins and other enemy aircraft,K. PAUL,6d.,0.025,12mo.,"Walker (F. W.) see Cornford (L. C.) and Walker. Walker (Frederick)—All about the Zeppelins and other enemy aircraft. Illus. 12mo., swd., 6d. net ..K. PAUL, June 15",F. W. Walker,"['Walker (F. W.)', 'Walker (Frederick)']",,June 15,net
6648,"Walker (H.)- The English essay and essayists. 8vo. 8} 5, pp. 352, 5s. net DENT, Feb. 15",Walker,H.,The English essay and essayists,DENT,5s.,0.25,8vo.,"Walker (H.)- The English essay and essayists. 8vo. 8} 5, pp. 352, 5s. net DENT, Feb. 15",H. Walker,['Walker (H.)'],,Feb. 15,net
6649,"Walker (Mrs. Hugh)-A Book of Victorian poetry and prose. Cr. 8vo. 8 X 5), pp. 270, 3s. net CAMB. UNIV. PR., Sep. 15",Walker,Mrs. Hugh,A Book of Victorian poetry and prose,CAMB. UNIV. PR.,3s.,0.15,8vo.,"Walker (Mrs. Hugh)-A Book of Victorian poetry and prose. Cr. 8vo. 8 X 5), pp. 270, 3s. net CAMB. UNIV. PR., Sep. 15",Mrs. Hugh Walker,['Walker (Mrs. Hugh)'],,Sep. 15,net
6650,"Walker (J. Bernard)-America fallen: the sequel to the European War. Cr. 8vo., pp. 158, swd., s. net ...PUTNAM, June 15",Walker,J. Bernard,America fallen: the sequel to the European War,PUTNAM,,0.0,8vo.,"Walker (J. Bernard)-America fallen: the sequel to the European War. Cr. 8vo., pp. 158, swd., IS. net ...PUTNAM, June 15",J. Bernard Walker,['Walker (J. Bernard)'],,June 15,
6651,"Walker (Miles) - Specification and design of dynamo-electric machinery. Ryl. 8vo. 10 X6!, pp. 848, 32s. net (Longman's Electrical engin- eering ser.) .LONGMANS, Aug. 15",Walker,Miles,Specification and design of dynamo-electric machinery,LONGMANS,32s.,1.6,8vo.,"Walker (Miles) - Specification and design of dynamo-electric machinery. Ryl. 8vo. 10 X6!, pp. 848, 325. net (Longman's Electrical engin- eering ser.) .LONGMANS, Aug. 15",Miles Walker,['Walker (Miles)'],,Aug. 15,net
6652,"Walker (Thomas James)— The Depot for prisoners of war at Norman Cross, Huntingdonshire, 1796-1816. 2nd ed. 8vo. 9 x 5), pp. 416, 10s. 6d. net ...CONSTABLE, May 15",Walker,Thomas James,"The Depot for prisoners of war at Norman Cross, Huntingdonshire",CONSTABLE,10s. 6d.,0.525,8vo.,"Walker (Thomas James)— The Depot for prisoners of war at Norman Cross, Huntingdonshire, 1796-1816. 2nd ed. 8vo. 9 x 5), pp. 416, 10s. 6d. net ...CONSTABLE, May 15",Thomas James Walker,['Walker (Thomas James)'],,May 15,net
6653,"Walker (T. J.)-Preaching for beginners. a. 8vo. 71 x 41, pp. 128, is. 6d. net SKEFFINGTON, Aug. 15",Walker,T. J.,Preaching for beginners,SKEFFINGTON,6d.,0.025,8vo.,"Walker (T. J.)-Preaching for beginners. a. 8vo. 71 x 41, pp. 128, is. 6d. net SKEFFINGTON, Aug. 15",T. J. Walker,['Walker (T. J.)'],,Aug. 15,net
6654,"Walker (William S.) (Coo-ee)-At Possum Creek. Cr. 8vo. 71 x 5, pp. 274, 6s. CENTURY PR., Nov. 15",Walker,William S.,Coo-ee)-At Possum Creek,CENTURY PR.,6s.,0.3,8vo.,"Walker (William S.) (Coo-ee)-At Possum Creek. Cr. 8vo. 71 x 5, pp. 274, 6s. CENTURY PR., Nov. 15",William S. Walker,['Walker (William S.)'],,Nov. 15,
