entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
"Pilots. See Admiralty-Hydrographic. Piltz (Erasmus)--Poland : her people, history, industries, finance, science, literature, art, and social development. An authorised English version of “ Petite encyclopédie polonaise, ed. by E. P. and compiled by E. Woroniecki, S. S. Zaleski, and J. Perlowski. Cr. 8vo. 71 x 5, pp. 442, 6s. net...... JENKINS, Nov. '18",,,Pilots,JENKINS,6s.,8vo.,"Pilots. See Admiralty-Hydrographic. Piltz (Erasmus)--Poland : her people, history, industries, finance, science, literature, art, and social development. An authorised English version of “ Petite encyclopédie polonaise, ed. by E. P. and compiled by E. Woroniecki, S. S. Zaleski, and J. Perlowski. Cr. 8vo. 71 x 5, pp. 442, 6s. net...... JENKINS, Nov. '18",,,,Nov. '18,net
"Pitman's Graded shorthand readings (with key) : Intermediate. 2nd ser. 4*x78, pp. 61, 8d. PIIMAN, June '18",,,Pitman's Graded shorthand readings (with key) : Intermediate,PIIMAN,8d.,,"Pitman's Graded shorthand readings (with key) : Intermediate. 2nd ser. 4*x78, pp. 61, 8d. PIIMAN, June '18",,,,June '18,
"Pltman's Phonographic phrase book. 8yo. pp. 138, 2s., swd. is. 6d. .PITMAN, Jan.'18",,,Pltman's Phonographic phrase book,PITMAN,6d.,,"Pltman's Phonographic phrase book. 8yo. pp. 138, 25., swd. is. 6d. .PITMAN, Jan.'18",,,,Jan.'18,
"“ Plain as 3s, net PITMAN'S Pitman's Shorthand, Adaptation of, to correspon- Playno (Somerset) and Bond (J. W.)-Bengal and dence in chemical and drug trades, Cowan Assam, Behar and Orissa : their history, people, (C. G. A.) 28. net June '18 commerce and industrial resources. Ed.by Pitman's Shorthand and typewriting year book Arnold Wright. Illus. 4to. Pp. 767 and diary, 1919. Ed. by Harold Down. FOREIGN AND COLONIAL COMP. AND PUBG. Co., 18mo. 67 X 34, pp. 174, 1s.net PITMAN, Nov. '18",,,Plain as,PITMAN,1s.,4to.,"“ Plain as 3s, net PITMAN'S Pitman's Shorthand, Adaptation of, to correspon- Playno (Somerset) and Bond (J. W.)-Bengal and dence in chemical and drug trades, Cowan Assam, Behar and Orissa : their history, people, (C. G. A.) 28. net June '18 commerce and industrial resources. Ed.by Pitman's Shorthand and typewriting year book Arnold Wright. Illus. 4to. Pp. 767 and diary, 1919. Ed. by Harold Down. FOREIGN AND COLONIAL COMP. AND PUBG. Co., 18mo. 67 X 34, pp. 174, Is.net PITMAN, Nov. '18",,,,Nov. '18,net
"Plays, Two pierrot : Dream stone; 28. 6d. .PITMAN, Dec. '18",,,"Plays, Two pierrot : Dream stone;",PITMAN,6d.,,"Plays, Two pierrot : Dream stone; 28. 6d. .PITMAN, Dec. '18",,,,Dec. '18,
"F. H. MORLAND, July '18",,,,F. H. MORLAND,,,"F. H. MORLAND, July '18",,,,July '18,
"TALBOT PR. ; UNWIN, Aug. '18",,,TALBOT PR,UNWIN,,,"TALBOT PR. ; UNWIN, Aug. '18",,,,Aug. '18,
"Poets of the Insurrection (Irish). Cr. 8vo. 7 x 44, pp. 60, swd. is. net MAUNSEL, Jan. '18",,,Poets of the Insurrection (Irish),MAUNSEL,,8vo.,"Poets of the Insurrection (Irish). Cr. 8vo. 7 x 44, pp. 60, swd. is. net MAUNSEL, Jan. '18",,,,Jan. '18,
"Police returns of judicial statistics. See Judicial statistics. Police (Scotland)-60th Annual report, 1917. id. H.M. STATIONERY OFF., Apr. '18",,,Police returns of judicial statistics,H.M. STATIONERY OFF.,,,"Police returns of judicial statistics. See Judicial statistics. Police (Scotland)-60th Annual report, 1917. id. H.M. STATIONERY OFF., Apr. '18",,,,Apr. '18,
"Politics. See also Reconstruction, &c. Pollard (A. F.)-The League of Nations in history. Cr. 8vo. 77X 48, pp. 14, swd. 3d. net MILFORD, July '18",,,Politics,MILFORD,3d.,8vo.,"Politics. See also Reconstruction, &c. Pollard (A. F.)-The League of Nations in history. Cr. 8vo. 77X 48, pp. 14, swd. 3d. net MILFORD, July '18",,,,July '18,net
"Pollock (Bertram, see Norwich (Bishop of). Pollock (Sir Frederick)—The League of Nations and the coming rule of law. Cr. 8vo. 71 X 4*, pp. 16, swd. 3d. net ......MILFORD, July '18",,,The League of Nations and the coming rule of law,MILFORD,3d.,8vo.,"Pollock (Bertram, see Norwich (Bishop of). Pollock (Sir Frederick)—The League of Nations and the coming rule of law. Cr. 8vo. 71 X 4*, pp. 16, swd. 3d. net ......MILFORD, July '18",,"['Pollock (Bertram,', 'Pollock (Sir Frederick)']",,July '18,net
"Pope on peace and war (The) : a calendar of Papal documents, Sept. 8, 1914-Aug. 1, 1917. Cr. 8vo. pp. 43, 6d. net CATHOLIC TRUTH SOC., Jan. '18",,,"Pope on peace and war (The) : a calendar of Papal documents, Sept",CATHOLIC TRUTH SOC.,6d.,8vo.,"Pope on peace and war (The) : a calendar of Papal documents, Sept. 8, 1914-Aug. 1, 1917. Cr. 8vo. pp. 43, 6d. net CATHOLIC TRUTH SOC., Jan. '18",,,,Jan. '18,net
"Portal of evolution, The : being a glance through the open portal of evolution at some of the mysteries of nature, by a Fellow of the Geolo- gical and Zoological Societies. 8vo. pp. 235, 297, 16s. net ....HEATH, CRANTON, Aug. '18",,,"Portal of evolution, The : being a glance through the open portal of evolution at some of the mysteries of nature, by a Fellow of the Geolo- gical and Zoological Societies","HEATH, CRANTON",16s.,8vo.,"Portal of evolution, The : being a glance through the open portal of evolution at some of the mysteries of nature, by a Fellow of the Geolo- gical and Zoological Societies. 8vo. pp. 235, 297, 16s. net ....HEATH, CRANTON, Aug. '18",,,,Aug. '18,net
"Post Office London directory, 1918. 104x91, 36s., do., with London County Suburbs, 459., in 2 vols., 50s. Lon!on County Suburbs only, 148. . KELLY'S DIRECTORIES, Jan. '18",,,Post Office London directory,KELLY'S DIRECTORIES,,,"Post Office London directory, 1918. 104x91, 365., do., with London County Suburbs, 459., in 2 vols., 50s. Lon!on County Suburbs only, 148. . KELLY'S DIRECTORIES, Jan. '18",,,,Jan. '18,
"Post Office Names of streets and places in London Postal Area, showing initials of postal district and number of office of delivery. 4d. H.M. STATIONERY OFF., June '18",,,"Post Office Names of streets and places in London Postal Area, showing initials of postal district and number of office of delivery",H.M. STATIONERY OFF.,4d.,,"Post Office Names of streets and places in London Postal Area, showing initials of postal district and number of office of delivery. 4d. H.M. STATIONERY OFF., June '18",,,,June '18,
"Post Office-Postal, telegraph and telephone ser- vices : Accounts, 1916-17. 3d. H.M. STATIONERY OFF., Apr. '18",,,"Post Office-Postal, telegraph and telephone ser- vices : Accounts",H.M. STATIONERY OFF.,3d.,,"Post Office-Postal, telegraph and telephone ser- vices : Accounts, 1916-17. 3d. H.M. STATIONERY OFF., Apr. '18",,,,Apr. '18,
"Post Office Savings Banks-Accounts, 1916. id. H.M. STATIONERY OFF., Apr. '18",,,Post Office Savings Banks-Accounts,H.M. STATIONERY OFF.,,,"Post Office Savings Banks-Accounts, 1916. id. H.M. STATIONERY OFF., Apr. '18",,,,Apr. '18,
"Post Office-Technical instructions. 7, Quad- ruplex telegraphy. 1s. H.M. STATIONERY OFF., Oct. '18",,,Post Office-Technical instructions,H.M. STATIONERY OFF.,1s.,,"Post Office-Technical instructions. 7, Quad- ruplex telegraphy. Is. H.M. STATIONERY OFF., Oct. '18",,,,Oct. '18,
"Poultry for the many, 12th ed., rev. by W. W. Broomhead. 8vo. pp. 284, 28. net POULTRY, Aug. '18",,,Poultry for the many,POULTRY,,8vo.,"Poultry for the many, 12th ed., rev. by W. W. Broomhead. 8vo. pp. 284, 28. net POULTRY, Aug. '18",,,,Aug. '18,
"Powys (Theodore Francis)-Soliloquies of a hermit. Cr. 8vo. 75 X 5, pp. 154, 3s. 6d. net MELROSE, Oct. '18",,,Powys (Theodore Francis)-Soliloquies of a hermit,MELROSE,3s. 6d.,8vo.,"Powys (Theodore Francis)-Soliloquies of a hermit. Cr. 8vo. 75 X 5, pp. 154, 35. 6d. net MELROSE, Oct. '18",,,,Oct. '18,net
"Practical electrician's pocket-bouk, 1918. Ed. Ly H. T. Crewe. Illus. 57x3, pp. 480 and diary, is. 6d. net, 2s. 6d. net RENTELL, Jan. '18",,,Practical electrician's pocket-bouk,RENTELL,2s. 6d.,,"Practical electrician's pocket-bouk, 1918. Ed. Ly H. T. Crewe. Illus. 57x3, pp. 480 and diary, is. 6d. net, 25. 6d. net RENTELL, Jan. '18",,,,Jan. '18,net
"Practipedics : the science of giving foot comfort. Based on the experience of Dr. W. M. Scholl. 8vo. pp. 125, 5s. (London : 1-4, Giltspur St., E.C. 1) INTERNAT. SCHOOL. OF PRACTIPEDICS, Apr.'18",,,Practipedics : the science of giving foot comfort,INTERNAT. SCHOOL. OF PRACTIPEDICS,5s.,8vo.,"Practipedics : the science of giving foot comfort. Based on the experience of Dr. W. M. Scholl. 8vo. pp. 125, 5s. (London : 1-4, Giltspur St., E.C. 1) INTERNAT. SCHOOL. OF PRACTIPEDICS, Apr.'18",,,,Apr.'18,
"Prayers and considerations for the Front. By a R.C. Chaplain. 57x31, pp. 35, 2d. (Market Weighton) St. WILLIAM'S PR., Mar.'18",,,Prayers and considerations for the Front,WILLIAM'S PR.,,,"Prayers and considerations for the Front. By a R.C. Chaplain. 57x31, pp. 35, 2d. (Market Weighton) St. WILLIAM'S PR., Mar.'18",,,,Mar.'18,
"Prayers for the sanctuary, with appropriate readings from Old and New Testaments. 71 X 5, pp. 158, 4s. net....STOCKWELL, J une'18",,,"Prayers for the sanctuary, with appropriate readings from Old and New Testaments",STOCKWELL,4s.,,"Prayers for the sanctuary, with appropriate readings from Old and New Testaments. 71 X 5, pp. 158, 45. net....STOCKWELL, J une'18",,,,J une'18,net
"Printer's Pie. 8vo. s. 6d. net PIE PUBCNS., LTD., Apr.'18",,,Printer's Pie,"PIE PUBCNS., LTD.",6d.,8vo.,"Printer's Pie. 8vo. IS. 6d. net PIE PUBCNS., LTD., Apr.'18",,,,Apr.'18,net
"Prisoner of war. See also under War. Prisons (Ireland)—39th Report, 1916-17. 2d. H.M. STATIONERY OFF., Apr. '18",,,Prisoner of war,H.M. STATIONERY OFF.,2d.,,"Prisoner of war. See also under War. Prisons (Ireland)—39th Report, 1916-17. 2d. H.M. STATIONERY OFF., Apr. '18",,,,Apr. '18,
"Prize for Girls and Boys (The), 1918. Ryl. 8vo 97* 7, pp. 164, cth. bds, 25 .6d. net, p.bds. .GARDNER, DARTON, Nov. '18",,,Prize for Girls and Boys (The),"GARDNER, DARTON",,8vo,"Prize for Girls and Boys (The), 1918. Ryl. 8vo 97* 7, pp. 164, cth. bds, 25 .6d. net, p.bds. .GARDNER, DARTON, Nov. '18",,,,Nov. '18,
"Prize money-Draft Proclamation granting prize money to the Fleet and regulating its distribu- tion. id. ....H.M. STATIONERY OFF., July '18",,,Prize money-Draft Proclamation granting prize money to the Fleet and regulating its distribu- tion,H.M. STATIONERY OFF.,,,"Prize money-Draft Proclamation granting prize money to the Fleet and regulating its distribu- tion. id. ....H.M. STATIONERY OFF., July '18",,,,July '18,
"Problem of Japan (The): a political study of Japan, and of her relations with Russia, Great Britain, China, Germany, the United States, the British Colonies and the Netherlands, and of the world politics of the Far East and the Pacific. By an Ex-Counsellor of Legation in the Far East. Ryl. 8vo. pp. 280, swd. 7s. 6d. LUZAC, Dec. '18",,,"Problem of Japan (The): a political study of Japan, and of her relations with Russia, Great Britain, China, Germany, the United States, the British Colonies and the Netherlands, and of the world politics of the Far East and the Pacific",LUZAC,7s. 6d.,8vo.,"Problem of Japan (The): a political study of Japan, and of her relations with Russia, Great Britain, China, Germany, the United States, the British Colonies and the Netherlands, and of the world politics of the Far East and the Pacific. By an Ex-Counsellor of Legation in the Far East. Ryl. 8vo. pp. 280, swd. 75. 6d. LUZAC, Dec. '18",,,,Dec. '18,
"Problems of reconstruction : lectures and addresses delivered at the Summer Meeting at the Hampstead Garden Suburb, August, 1917. Intro. by the Marquess of Crewe. 8vo. 8 x5t, PP. 315, 8s. 6d. net .UNWIN, June '18",,,"Problems of reconstruction : lectures and addresses delivered at the Summer Meeting at the Hampstead Garden Suburb, August",UNWIN,8s. 6d.,8vo.,"Problems of reconstruction : lectures and addresses delivered at the Summer Meeting at the Hampstead Garden Suburb, August, 1917. Intro. by the Marquess of Crewe. 8vo. 8 x5t, PP. 315, 8s. 6d. net .UNWIN, June '18",,,,June '18,net
"Proportional representation at recent Danish elections for the Folketing: Memo. on working. id. ...H.M. STATIONERY OFF., Aug. '18",,,Proportional representation at recent Danish elections for the Folketing: Memo,H.M. STATIONERY OFF.,,,"Proportional representation at recent Danish elections for the Folketing: Memo. on working. id. ...H.M. STATIONERY OFF., Aug. '18",,,,Aug. '18,
"Prussian lash in Africa (The). By “ Africanus. Cr. 8vo. 71 X 5, pp. 143, 2s. 6d. net HODDER & S., Aug. '18",,,Prussian lash in Africa (The),HODDER & S.,2s. 6d.,8vo.,"Prussian lash in Africa (The). By “ Africanus. Cr. 8vo. 71 X 5, pp. 143, 2s. 6d. net HODDER & S., Aug. '18",,,,Aug. '18,net
"Psalms and Canticles for public worship. 8vo. pp. 116, 1s. net .LINDSEY PR., Aug. '18",,,Psalms and Canticles for public worship,LINDSEY PR.,1s.,8vo.,"Psalms and Canticles for public worship. 8vo. pp. 116, Is. net .LINDSEY PR., Aug. '18",,,,Aug. '18,net
"Public libraries. See under Libraries. Public offices, sites, anpublic buildings expenses -Accounts, 1915-17. id. H.M. STATIONERY OFF., Feb. '18",,,Public libraries,H.M. STATIONERY OFF.,,,"Public libraries. See under Libraries. Public offices, sites, anpublic buildings expenses -Accounts, 1915-17. id. H.M. STATIONERY OFF., Feb. '18",,,,Feb. '18,
"Public schools year book, 1918. Ed. by H. F. W. Deane and W. A. Bulkeley Evans. Cr. 8vo. 74 x 5, pp. 834, 6s. net (Year Bk. Pr.) DEANE & SONS, Apr. '18",,,Public schools year book,DEANE & SONS,6s.,8vo.,"Public schools year book, 1918. Ed. by H. F. W. Deane and W. A. Bulkeley Evans. Cr. 8vo. 74 x 5, pp. 834, 6s. net (Year Bk. Pr.) DEANE & SONS, Apr. '18",,,,Apr. '18,net
"Public Works Loan Bd.-43rd Annual report, 1917-18. 3d. H.M. STATIONERY OFF., Aug. '18",,,Public Works Loan Bd,H.M. STATIONERY OFF.,3d.,,"Public Works Loan Bd.-43rd Annual report, 1917-18. 3d. H.M. STATIONERY OFF., Aug. '18",,,,Aug. '18,
"Public Works Loans Bill, 1918-Statement of particulars of loans of which the balances out- standing are proposed to be remitted or written off (in whole or in part) from the assets of the Local Loans Fund. id. H.M. STATIONERY OFF., July '18",,,Public Works Loans Bill,H.M. STATIONERY OFF.,,,"Public Works Loans Bill, 1918-Statement of particulars of loans of which the balances out- standing are proposed to be remitted or written off (in whole or in part) from the assets of the Local Loans Fund. id. H.M. STATIONERY OFF., July '18",,,,July '18,
" Punch Almanack for 1919. Fol. 117x81, swd. 1s, net OFFICE, Nov. '18",,,Punch Almanack for,OFFICE,1s.,," Punch Almanack for 1919. Fol. 117x81, swd. Is, net OFFICE, Nov. '18",,,,Nov. '18,net
"Queen Anne's Bounty--annual report and accounts, 1917. 9d. H.M. STATIONERY OFF., May’18",,,Queen Anne's Bounty--annual report and accounts,H.M. STATIONERY OFF.,9d.,,"Queen Anne's Bounty--annual report and accounts, 1917. 9d. H.M. STATIONERY OFF., May’18",,,,May’18,
"Quest of humanity (The). By Aquarius.” 71 X41, pp. 24, is. net .STOCKWELL, Nov.'18",,,Quest of humanity (The),STOCKWELL,,,"Quest of humanity (The). By Aquarius.” 71 X41, pp. 24, is. net .STOCKWELL, Nov.'18",,,,Nov.'18,
"Question of Aleace-Lorraine (The). 84 5, pp. (18, Green St., W.C. 2) LIGUE PATRIOTIQUE DES ALSACIENS-LORRAINS, Mny. '18",,,Question of Aleace-Lorraine (The),LIGUE PATRIOTIQUE DES ALSACIENS-LORRAINS,,,"Question of Aleace-Lorraine (The). 84 5, pp. (18, Green St., W.C. 2) LIGUE PATRIOTIQUE DES ALSACIENS-LORRAINS, Mny. '18",,,,Mny. '18,
"Questions of Ignotus (The), with replies by the Rt. Rev. Bishop Welldon, the Rev. Father Power and others. Cr. 8vo. pp. 251, 5s. net CUAPMAN & H., Jan. '18",,,"Questions of Ignotus (The), with replies by the Rt",CUAPMAN & H.,5s.,8vo.,"Questions of Ignotus (The), with replies by the Rt. Rev. Bishop Welldon, the Rev. Father Power and others. Cr. 8vo. pp. 251, 55. net CUAPMAN & H., Jan. '18",,,,Jan. '18,net
"Quls separa hit ? Who shall separate us ? & meditation. 8vo. 71 X 5, pp. 32, 2s, bet JARROLDS, Nov. '18",,,Quls separa hit ? Who shall separate us ? & meditation,JARROLDS,,8vo.,"Quls separa hit ? Who shall separate us ? & meditation. 8vo. 71 X 5, pp. 32, 2s, bet JARROLDS, Nov. '18",,,,Nov. '18,
"Quarries in the U.K. and 1sle of Man, List of, 1916. ...H.M. STATIONERY OFF., Apr. '18",,,Quarries in the U.K. and,H.M. STATIONERY OFF.,,,"Quarries in the U.K. and Isle of Man, List of, 1916. ...H.M. STATIONERY OFF., Apr. '18",,,,Apr. '18,
"R.P.A. Annual and ethical review for the year 1919. Ed. by Charles A. Watts. Ryl. 8vo, 91 X 6, pp. 56, swd. is, net.... WATTS, Nov. '18",,,R.P.A. Annual and ethical review for the year,WATTS,,"8vo,","R.P.A. Annual and ethical review for the year 1919. Ed. by Charles A. Watts. Ryl. 8vo, 91 X 6, pp. 56, swd. is, net.... WATTS, Nov. '18",,,,Nov. '18,
"Rail way accidents in U.K.-Report, 1977. d. H.M. STATIONERY OFT., June '18",,,Rail way accidents in U.K.-Report,H.M. STATIONERY OFT.,,,"Rail way accidents in U.K.-Report, 1977. d. H.M. STATIONERY OFT., June '18",,,,June '18,
"Rallway and Canal Commission-29th Annual report, 1917. id H.M. STATIONERY OFF., Mar. '18",,,Rallway and Canal Commission,H.M. STATIONERY OFF.,,,"Rallway and Canal Commission-29th Annual report, 1917. id H.M. STATIONERY OFF., Mar. '18",,,,Mar. '18,
"Railway diary and officials' dir ctory, 1918. 8vo. 91 x6, pp. 147, 1s. 6d. MCCORQUODALF, Jan. '18",,,Railway diary and officials' dir ctory,MCCORQUODALF,1s. 6d.,8vo.,"Railway diary and officials' dir ctory, 1918. 8vo. 91 x6, pp. 147, Is. 6d. MCCORQUODALF, Jan. '18",,,,Jan. '18,
"Ralny day book. Fol. 101 X 8, is. 3d. net BLACKIE, Nov.'18",,,Ralny day book,BLACKIE,3d.,,"Ralny day book. Fol. 101 X 8, is. 3d. net BLACKIE, Nov.'18",,,,Nov.'18,net
"Rank at a glance in the Army and Navy. New and rev. ed. 77X45, pp. 56, 1s. 6d. net PHILIP, June '18",,,Rank at a glance in the Army and Navy,PHILIP,1s. 6d.,,"Rank at a glance in the Army and Navy. New and rev. ed. 77X45, pp. 56, Is. 6d. net PHILIP, June '18",,,,June '18,net
"Readings from great authors, with exercises, grammatical and literary. Cr. Svo. 71 x 5, pp. 192, limp :s. 8d. net....MILFORD, Oa. '18",,,"Readings from great authors, with exercises, grammatical and literary",MILFORD,8d.,,"Readings from great authors, with exercises, grammatical and literary. Cr. Svo. 71 x 5, pp. 192, limp :s. 8d. net....MILFORD, Oa. '18",,,,Oa. '18,net
"Recent words from Christ upon this war and upon our coming deliverance. Taken down by a Scribe. 8vo. Pp. 48, swd. 1s. 6d. net PALMER & H., Aug. '18",,,Recent words from Christ upon this war and upon our coming deliverance,PALMER & H.,1s. 6d.,8vo.,"Recent words from Christ upon this war and upon our coming deliverance. Taken down by a Scribe. 8vo. Pp. 48, swd. Is. 6d. net PALMER & H., Aug. '18",,,,Aug. '18,net
"Redcaps' annual (The). Fol. 10 X 73, 4s. net KELLY, Aug. '18",,,Redcaps' annual (The),KELLY,4s.,,"Redcaps' annual (The). Fol. 10 X 73, 4s. net KELLY, Aug. '18",,,,Aug. '18,net
"Rodway, Mann & Co.--Rubber as a popular invest ment field. 5th ed. 8vo. pp. 96 (39, St. James' St., S.W. 1)..OFFICES, June'18",,,"Rodway, Mann & Co",OFFICES,,8vo.,"Rodway, Mann & Co.--Rubber as a popular invest ment field. 5th ed. 8vo. pp. 96 (39, St. James' St., S.W. 1)..OFFICES, June'18",,,,June'18,
"Reed's Elementary and verbal and new questions ana answers. For the Board of Trade exami. nations for engineers. 8vo. 87 X 51, pp. 243, 48. 6d. net .T. REED, Sep. '18",,,Reed's Elementary and verbal and new questions ana answers,T. REED,6d.,8vo.,"Reed's Elementary and verbal and new questions ana answers. For the Board of Trade exami. nations for engineers. 8vo. 87 X 51, pp. 243, 48. 6d. net .T. REED, Sep. '18",,,,Sep. '18,net
"Reed's Engineers' hand book. By W. H. Thorn & Son. 2 vols. Vol. 1, Arithmetic. Vol. 2, Engineering essays, verbals and elementary questions. 8vo. 9 x6, pp. 758, 21s. net T. REED, May '18",,,Reed's Engineers' hand book,T. REED,21s.,8vo.,"Reed's Engineers' hand book. By W. H. Thorn & Son. 2 vols. Vol. 1, Arithmetic. Vol. 2, Engineering essays, verbals and elementary questions. 8vo. 9 x6, pp. 758, 21s. net T. REED, May '18",,,,May '18,net
"Reminiscences of a student's life at Edinburgh in the Seventies. Cr. 8vo. 77.X 41, pp. 132, 4s. net ..OLIVER & B., Oct. '18",,,Reminiscences of a student's life at Edinburgh in the Seventies,OLIVER & B.,4s.,8vo.,"Reminiscences of a student's life at Edinburgh in the Seventies. Cr. 8vo. 77.X 41, pp. 132, 4s. net ..OLIVER & B., Oct. '18",,,,Oct. '18,net
"Representation of the People Act, 1918-Circu- lars ; Memoranda, &c. Ea. id. H.M. STATIONERY OFF., Mar., &c., '18",,,Representation of the People Act,H.M. STATIONERY OFF.,,,"Representation of the People Act, 1918-Circu- lars ; Memoranda, &c. Ea. id. H.M. STATIONERY OFF., Mar., &c., '18",,,,"Mar., &c., '18",
"Representation of the People Bill -Conference on the Redi tribution of Seats in Ireland : letter from Mr. Speaker to the Prime Minister. 1d. H.M. STATIONERY OFF., Jan. '18",,,Representation of the People Bill -Conference on the Redi tribution of Seats in Ireland : letter from Mr,H.M. STATIONERY OFF.,1d.,,"Representation of the People Bill -Conference on the Redi tribution of Seats in Ireland : letter from Mr. Speaker to the Prime Minister. Id. H.M. STATIONERY OFF., Jan. '18",,,,Jan. '18,
"Restoration to the Sacred Heart. By the author of “The Vocation of the Soul. Cr. 8vo. 7+X5, pp. 64, 39. net....LONGMANS, Nov.'18",,,Restoration to the Sacred Heart,LONGMANS,,8vo.,"Restoration to the Sacred Heart. By the author of “The Vocation of the Soul. Cr. 8vo. 7+X5, pp. 64, 39. net....LONGMANS, Nov.'18",,,,Nov.'18,
"Rhymes with reasons. By the author of Aunt Sarah and the war (Wilfrid Meynell). Cr. 8vo. 71 x 41, pp. 28, swd. 1s, net BURNS & O., Sep. '18",,,Rhymes with reasons,BURNS & O.,1s.,8vo.,"Rhymes with reasons. By the author of Aunt Sarah and the war (Wilfrid Meynell). Cr. 8vo. 71 x 41, pp. 28, swd. Is, net BURNS & O., Sep. '18",,,,Sep. '18,net
"Rinehart(Mary Roberts)-The Amazing interlude. Cr. 8vo. 78 X5, pp. 291, 7s. net J. MURRAY, Nov.'18",,,Rinehart(Mary Roberts)-The Amazing interlude,J. MURRAY,7s.,8vo.,"Rinehart(Mary Roberts)-The Amazing interlude. Cr. 8vo. 78 X5, pp. 291, 75. net J. MURRAY, Nov.'18",,,,Nov.'18,net
"Ripon Diocesan calendar and church almanack, 1918. Ed. by Rev. H. W. Orgill. Cr. 8vo. 7X48, pp. 371, swd. 1s. 6d. R. JACKSON ; SIMPKIN, May '18",,,Ripon Diocesan calendar and church almanack,SIMPKIN,,8vo.,"Ripon Diocesan calendar and church almanack, 1918. Ed. by Rev. H. W. Orgill. Cr. 8vo. 7X48, pp. 371, swd. Is. 6d. R. JACKSON ; SIMPKIN, May '18",,,,May '18,
"Klvals (The), The Swords and the signs, and other recruiting rhymes. By “ Australis. 8vo. pp: ..REES, Mar. '18",,,"Klvals (The), The Swords and the signs, and other recruiting rhymes",REES,,8vo.,"Klvals (The), The Swords and the signs, and other recruiting rhymes. By “ Australis. 8vo. pp: ..REES, Mar. '18",,,,Mar. '18,
"HURST & B., Mar. '18",,,,HURST & B.,,,"HURST & B., Mar. '18",,,,Mar. '18,
"UNWIN, May '18",,,,UNWIN,,,"UNWIN, May '18",,,,May '18,
"Cr. 8vo. 75 X 5, pp. 63, 28. 6d. net ALLEN & U., Od. '18",,,,ALLEN & U.,6d.,8vo.,"Cr. 8vo. 75 X 5, pp. 63, 28. 6d. net ALLEN & U., Od. '18",,,,Od. '18,net
"Wives of Windsor. 92 x64, pp. 32, 1s. 6d. net Road vehicles, Steam, Meyrick-Jones (I,. M.) CHATTO & W., May '18",,,Wives of Windsor,CHATTO & W.,,,"Wives of Windsor. 92 x64, pp. 32, Is. 6d. net Road vehicles, Steam, Meyrick-Jones (I,. M.) CHATTO & W., May '18",,,,May '18,
"Robertson the 8vo. 71 x 5, pp. 120, 1s. 6d. net (William Spence)—Rise of R. SCOTT, July '18",,,Robertson the,R. SCOTT,,8vo.,"Robertson the 8vo. 71 x 5, pp. 120, Is. 6d. net (William Spence)—Rise of R. SCOTT, July '18",,,,July '18,
"Spanish-American Republic as told in the lives of their liberators. Illus. 8vo. pp. 395, Roberts (Charles G. D.,Maj.)-- Canada in Flanders. Vol. 3. Pref. by Lord Beaverbrook. Cr. 8vo. 12s, 6d. net ...APPLETON, Oct. '18",,,Spanish-American Republic as told in the lives of their liberators,APPLETON,12s. 6d.,8vo.,"Spanish-American Republic as told in the lives of their liberators. Illus. 8vo. pp. 395, Roberts (Charles G. D.,Maj.)-- Canada in Flanders. Vol. 3. Pref. by Lord Beaverbrook. Cr. 8vo. I2s, 6d. net ...APPLETON, Oct. '18",,,,Oct. '18,net
"Face. 8vo. 81 X6, pp. 255, 5s, net WARD, LOCK, Oct. '18",,,Face,"WARD, LOCK",5s.,8vo.,"Face. 8vo. 81 X6, pp. 255, 5s, net WARD, LOCK, Oct. '18",,,,Oct. '18,net
"LONGMANS, Mar. '18",,,,LONGMANS,,,"LONGMANS, Mar. '18",,,,Mar. '18,
"Roberts (Theodore Goodridge)—The 1slands of adventure. Cr 8vo. 71 x 5, pp. 320, 5s.net Robinson (Gertrude)---In a mediaeval library : HODDER & S., May '18",,,Roberts (Theodore Goodridge)—The,HODDER & S.,,8vo.,"Roberts (Theodore Goodridge)—The Islands of adventure. Cr 8vo. 71 x 5, pp. 320, 5s.net Robinson (Gertrude)---In a mediaeval library : HODDER & S., May '18",,,,May '18,
"Cr. 8vo. 7* X 5, pp. 320, 6s. net LONG, Mar. '18 Robinson (J. Armitage)—The Saxon Bishops of Roberts (Theodore Goodridge) - The Wasp. Or Wells : a historical study in the tenth century. 8vo. 7} x 5, PP. 313, 5º. net Ryl. 8vo. 91 x64, pp. 70, swd. 5s. net HODDER & S., Apr. '18",,,,HODDER & S.,5s.,8vo.,"Cr. 8vo. 7* X 5, pp. 320, 6s. net LONG, Mar. '18 Robinson (J. Armitage)—The Saxon Bishops of Roberts (Theodore Goodridge) - The Wasp. Or Wells : a historical study in the tenth century. 8vo. 7} x 5, PP. 313, 5º. net Ryl. 8vo. 91 x64, pp. 70, swd. 55. net HODDER & S., Apr. '18",,,,Apr. '18,net
"IS, net . TALBOT PR. ; UNWIN, Dec. '18",,,"IS, net ",UNWIN,,,"IS, net . TALBOT PR. ; UNWIN, Dec. '18",,,,Dec. '18,
